Time (ps),Backbone RMSD ($\AA$)
1760.0,0.8267541876955762
1780.0,0.8574717050142724
1800.0,0.8471709395965475
1820.0,0.8520128700984968
1840.0,0.8513806106448586
1860.0,0.8419753800070204
1880.0,0.8412895154982787
1900.0,0.820819247074694
1920.0,0.8481966436863627
1940.0,0.8346964280894993
1960.0,0.8568083648504398
1980.0,0.8384465907533987
2000.0,0.8525146302734065
2020.0,0.8697769851151466
2040.0,0.8544042236420163
2060.0,0.842966271002071
2080.0,0.8480808128570448
2100.0,0.8600909621143576
2120.0,0.8704984974089187
2140.0,0.8569262429160679
2160.0,0.8695552423024417
2180.0,0.8677596797836657
2200.0,0.8715030283710755
2220.0,0.8589542089486673
2240.0,0.8892483236172773
2260.0,0.8656758015665247
2280.0,0.8679118554093734
2300.0,0.904619308478612
2320.0,0.8888194994994788
2340.0,0.9197256142967462
2360.0,0.886972138933097
2380.0,0.9093546924385996
2400.0,0.908609378702601
2420.0,0.907732983098406
2440.0,0.8829213235407386
2460.0,0.8903738874494969
2480.0,0.9257545251131477
2500.0,0.9181941365750714
2520.0,0.9071211409015038
2540.0,0.8974050841624004
2560.0,0.9018428351066328
2580.0,0.8549565470249547
2600.0,0.924057514525988
2620.0,0.9062464496042145
2640.0,0.8727218624452948
2660.0,0.8925978652045368
2680.0,0.9025022454788358
2700.0,0.8919503962341119
2720.0,0.9082871109096381
2740.0,0.9022732868494123
2760.0,0.8930673079223371
2780.0,0.8978186203175688
2800.0,0.8850951579707138
2820.0,0.9173253511701163
2840.0,0.9394723640296067
2860.0,0.9181793423194645
2880.0,0.9084654291702676
2900.0,0.9145804444218989
2920.0,0.9216040224159865
2940.0,0.9076805609279246
2960.0,0.9034775332064223
2980.0,0.8905864271565859
3000.0,0.9157433802158247
3020.0,0.9058721563256149
3040.0,0.9072651923019572
3060.0,0.9206682304578243
3080.0,0.9384436961137309
3100.0,0.9332078278148279
3120.0,0.9113715494940929
3140.0,0.9354392419565228
3160.0,0.9376973628238464
3180.0,0.9186665213022841
3200.0,0.9282680684869649
3220.0,0.9073425720919606
3240.0,0.9019128653933244
3260.0,0.910493200594589
3280.0,0.9395578843771483
3300.0,0.9349969182911754
3320.0,0.9209267959243355
3340.0,0.9505615060364347
3360.0,0.9357517819926942
3380.0,0.9370136710559663
3400.0,0.8964859348513398
3420.0,0.8917189475479839
3440.0,0.9154572074178654
3460.0,0.8986883449152275
3480.0,0.9180580001737552
3500.0,0.9256816421618113
3520.0,0.931989217939608
3540.0,0.9106256198370878
3560.0,0.9333770737058836
3580.0,0.9113017837764401
3600.0,0.8948437564886444
3620.0,0.9210112854892313
3640.0,0.9405387154978069
3660.0,0.9215135519501143
3680.0,0.9420381482436383
3700.0,0.8998013275875424
3720.0,0.9027134549175071
3740.0,0.9218919447246054
3760.0,0.8915889885949277
3780.0,0.9035621445081056
3800.0,0.938624713832778
3820.0,0.9179221050995394
3840.0,0.9092564209671973
3860.0,0.9169177460944417
3880.0,0.9203741559810282
3900.0,0.9181720963215805
3920.0,0.9261049447489539
3940.0,0.9113477941005775
3960.0,0.9586696896379451
3980.0,0.9249956838583258
4000.0,0.9084875824651149
4020.0,0.9195002814801461
4040.0,0.9247931873328202
4060.0,0.9076119614446234
4080.0,0.9175762106343448
4100.0,0.9120450170279996
4120.0,0.9255984148970083
4140.0,0.9332694448730702
4160.0,0.9171869081747953
4180.0,0.9302962378748945
4200.0,0.9348997857922974
4220.0,0.9379172967815698
4240.0,0.9385159541406435
4260.0,0.9055757796440909
4280.0,0.9194690092454013
4300.0,0.9204613150353422
4320.0,0.9316068379957286
4340.0,0.9465639364011538
4360.0,0.9595343989502377
4380.0,0.9433537396284589
4400.0,0.9325905234601649
4420.0,0.9499177496386755
4440.0,0.9624360615901784
4460.0,0.947644110452887
4480.0,0.9552281095230744
4500.0,0.918038530459144
4520.0,0.9779784016072651
4540.0,0.9606159500415182
4560.0,0.9495224701304162
4580.0,0.9563067607465372
4600.0,0.9514229753058172
4620.0,0.9596604844762898
4640.0,0.9388647841414337
4660.0,0.9390988059102227
4680.0,0.9366431780573364
4700.0,0.9683969696474797
4720.0,0.9025291218018003
4740.0,0.929164236926987
4760.0,0.9602208581554323
4780.0,0.9406935743690611
4800.0,0.9356244383991474
4820.0,0.9511743000540033
4840.0,0.9689054522991278
4860.0,0.9395779256242583
4880.0,0.9699066675811369
4900.0,0.9543909858270305
4920.0,0.952342402377358
4940.0,0.9308592854506528
4960.0,0.9267330316205907
4980.0,0.9270962093570735
5000.0,0.9468224168571804
5020.0,0.9367436456337853
5040.0,0.9584119955762584
5060.0,0.9460949337663586
5080.0,0.9568326474743996
5100.0,0.9298216027796989
5120.0,0.9526893321668835
5140.0,0.9323356781350278
5160.0,0.975917619758138
5180.0,0.9647970719096889
5200.0,0.9437202983113132
5220.0,0.9455212731620111
5240.0,0.9856049360702
5260.0,0.974672175513999
5280.0,0.9038339859313906
5300.0,0.9188261443989308
5320.0,0.9453370212073466
5340.0,0.9371478727645236
5360.0,0.9891549429786912
5380.0,0.9890281987775486
5400.0,0.9577814761827445
5420.0,0.9727402517686524
5440.0,0.9690561478392409
5460.0,0.9570212450362331
5480.0,0.9553156621170317
5500.0,0.9910819417162223
5520.0,0.9603362075623655
5540.0,0.9611696496073786
5560.0,0.9438621977107408
5580.0,0.9916943898010594
5600.0,0.9680217652218552
5620.0,0.9720735987158735
5640.0,0.953886947530529
5660.0,0.9658605778865512
5680.0,0.9568205339004394
5700.0,0.9474021459325405
5720.0,1.000451063843234
5740.0,0.9627799590754185
5760.0,0.9696912272852882
5780.0,0.9632785528083212
5800.0,0.9914522715741063
5820.0,0.9943596767933156
5840.0,0.9847890476577406
5860.0,0.9730210129067682
5880.0,0.9530254930047521
5900.0,0.9682310948383215
5920.0,0.9774066236652403
5940.0,0.9831015989616534
5960.0,0.9602979114375493
5980.0,0.9884599313555933
6000.0,0.9817089686373629
6020.0,0.9812431706165956
6040.0,0.9666643811217885
6060.0,0.9845010283970487
6080.0,1.0041759902654201
6100.0,0.9850398833754889
6120.0,0.9878278601921641
6140.0,0.9643828307907998
6160.0,0.9614638593161905
6180.0,0.9420954919731602
6200.0,0.9656114455686786
6220.0,0.9676604507137374
6240.0,0.9529729462840515
6260.0,0.9835642271411443
6280.0,0.9858940386295934
6300.0,0.9991869458915597
6320.0,0.9802105566160525
6340.0,1.0056841113103268
6360.0,0.9846145854185309
6380.0,0.9904059914796308
6400.0,0.9891425696238233
6420.0,0.9694291250652034
6440.0,0.9677147635359895
6460.0,0.9834258369696124
6480.0,0.9703993160619601
6500.0,0.9976497503737846
6520.0,0.9706920907677673
6540.0,0.995961860870562
6560.0,0.9394432736472924
6580.0,0.9602301983932878
6600.0,0.969646463355507
6620.0,0.9654448638144496
6640.0,0.9486700142633633
6660.0,0.9481729224920168
6680.0,0.952695612666656
6700.0,0.9420337419982775
6720.0,0.9840577085808924
6740.0,0.9373637819008277
6760.0,0.9578272725396215
6780.0,0.9760896488556658
6800.0,0.9839276707725114
6820.0,1.0035248472589111
6840.0,0.9970753692686243
6860.0,0.975565241301727
6880.0,0.9525148262662183
6900.0,0.965684399554438
6920.0,0.9892726333170171
6940.0,1.0025185707731061
6960.0,0.9975627391163225
6980.0,0.9984722869130503
7000.0,0.9826696008311953
7020.0,0.9854809747408811
7040.0,0.9645126991861304
7060.0,0.9909569031660811
7080.0,0.9751813462960996
7100.0,0.9419535287363353
7120.0,0.9698126755157653
7140.0,0.9985395484986084
7160.0,0.9864271097156367
7180.0,0.9792292343817617
7200.0,1.001638362061106
7220.0,1.008861651267914
7240.0,1.0022562145417584
7260.0,0.9617320006765842
7280.0,0.9777686361563234
7300.0,0.9878425039016062
7320.0,0.9778279159335991
7340.0,0.9790426430807443
7360.0,1.0241507491792257
7380.0,0.9652407977954565
7400.0,0.9707777670603909
7420.0,0.9777195109312239
7440.0,0.9805236048640746
7460.0,0.979812529952679
7480.0,0.9939873939418264
7500.0,0.9791339197883374
7520.0,0.9641968272009591
7540.0,0.9847150820535563
7560.0,0.9839798345263807
7580.0,0.984526405368131
7600.0,0.98332610736184
7620.0,0.9926337187127039
7640.0,0.9927654403827556
7660.0,0.9842722709309183
7680.0,0.9704430714921588
7700.0,0.976636740614763
7720.0,0.9638204701279712
7740.0,0.9855855288567547
7760.0,0.994530823468925
7780.0,0.997433992833597
7800.0,0.9768281557105123
7820.0,0.9821900309536765
7840.0,0.9795124166654889
7860.0,0.9792833340428183
7880.0,0.9790412455319583
7900.0,1.012124760605472
7920.0,0.9937456752952449
7940.0,0.9768103512233638
7960.0,1.0150462031838954
7980.0,1.011172037326008
8000.0,0.9991036626529749
8020.0,0.999908589093529
8040.0,1.0032726878936937
8060.0,0.9979084503327956
8080.0,0.9837726200519497
8100.0,0.9896861091708569
8120.0,0.9945390922002645
8140.0,0.9877603428878328
8160.0,0.9861356519282346
8180.0,0.9987090415606495
8200.0,1.0163564298167527
8220.0,0.9866922344501847
8240.0,0.9956519607377979
8260.0,1.0258373329530852
8280.0,1.0124896572897775
8300.0,1.0161418695302682
8320.0,0.9980918875784246
8340.0,0.9970143669644678
8360.0,1.0247433613292491
8380.0,1.00447423104129
8400.0,1.002194024646407
8420.0,0.9991003702155056
8440.0,0.9883979987472848
8460.0,1.0283270839621312
8480.0,0.9938909936581956
8500.0,1.0301746077976632
8520.0,0.9920977218680269
8540.0,1.007531766347424
8560.0,0.9858851364497964
8580.0,1.001011266801856
8600.0,1.0075907292556623
8620.0,1.0003744705690532
8640.0,0.9967225260123267
8660.0,0.9839045415494578
8680.0,0.9787316195819883
8700.0,0.9963505373336341
8720.0,1.004304695685438
8740.0,1.006576957820444
8760.0,1.0108006191549592
8780.0,0.9766619305749953
8800.0,1.0158462791834149
8820.0,1.0337323649809433
8840.0,1.0217481426057347
8860.0,0.9984760879068122
8880.0,1.0032892855683022
8900.0,0.9810541073582133
8920.0,0.9908234124262014
8940.0,1.0059759876578465
8960.0,1.0247274447262862
8980.0,1.0234323854478806
9000.0,1.0083663111853822
9020.0,1.0094507696521147
9040.0,1.0143622570973474
9060.0,1.0039291641990435
9080.0,1.0065814319583453
9100.0,1.0058250508311715
9120.0,1.0006791117262657
9140.0,1.033146245121319
9160.0,1.0089036791550388
9180.0,0.9755715258415891
9200.0,1.0096826072431173
9220.0,1.0229928168296556
9240.0,0.9931848365606378
9260.0,1.009266237659015
9280.0,1.0011691297765908
9300.0,0.9914248587570784
9320.0,0.9897304504169957
9340.0,1.0018524083636235
9360.0,0.9789606618566671
9380.0,1.0045553210874556
9400.0,1.0277447221540579
9420.0,1.0000638822097019
9440.0,1.0015525236415608
9460.0,0.9980805570360474
9480.0,1.0077711226537716
9500.0,1.013144321419762
9520.0,1.0189488681773653
9540.0,1.0153329492788967
9560.0,1.0306622273669033
9580.0,0.9835728317719462
9600.0,0.9950578049485904
9620.0,1.0219101363695795
9640.0,1.0274985953628142
9660.0,1.016294638423714
9680.0,1.0053287254733305
9700.0,0.9849793482966893
9720.0,0.9945116043233997
9740.0,1.0035711031131282
9760.0,1.0215550118641181
9780.0,0.9944085539644395
9800.0,1.0060959283190658
9820.0,1.0077072934702993
9840.0,0.9955635543483492
9860.0,1.0087463651555504
9880.0,0.9834202921607256
9900.0,0.9804005142710888
9920.0,0.9715485426160821
9940.0,1.0000431092479716
9960.0,0.9971331614766394
9980.0,0.9899482331230908
10000.0,0.9866218764563583
10020.0,0.976487556500532
10040.0,0.9687561369785428
10060.0,0.9904674296502608
10080.0,0.977865845714356
10100.0,0.9859451579578848
10120.0,0.980724589576212
10140.0,0.999310479476419
10160.0,1.0025395484807478
10180.0,1.027112695882373
10200.0,0.9899622297562216
10220.0,0.9837475898029113
10240.0,0.9982792561041861
10260.0,1.0077349470882628
10280.0,0.9932496918742363
10300.0,1.0032711411866382
10320.0,0.98726193921811
10340.0,1.0211963554582295
10360.0,1.0165193203505256
10380.0,0.9892628328542536
10400.0,1.011298555504165
10420.0,1.0025076911249007
10440.0,1.0012900430337222
10460.0,0.9787007868161208
10480.0,0.9978050484122176
10500.0,0.9899345253976249
10520.0,0.997352866083934
10540.0,0.9907995718147435
10560.0,0.9957094783920643
10580.0,1.0092540347676346
10600.0,0.9715617182222205
10620.0,1.0154812424912487
10640.0,0.9784227238061886
10660.0,0.9851923321133735
10680.0,1.0073516984128787
10700.0,0.9910848302870765
10720.0,0.981068982245057
10740.0,1.0224689736273702
10760.0,0.9859379664089576
10780.0,0.9916415031020939
10800.0,0.9952653313789972
10820.0,0.9868736494356752
10840.0,1.0099409584141439
10860.0,0.9870847266434271
10880.0,1.0264804265535856
10900.0,0.9935574862753277
10920.0,0.9935068360195262
10940.0,0.9746025871345517
10960.0,0.9765073876823357
10980.0,0.9719592226057544
11000.0,0.9846716604808967
11020.0,0.9783029983918531
11040.0,1.0137734282202677
11060.0,1.0236132864499092
11080.0,1.0020283423337228
11100.0,1.009443703267392
11120.0,0.9743610608290446
11140.0,0.994135502474089
11160.0,1.0300755220024986
11180.0,0.9978812928007057
11200.0,0.9921293887368874
11220.0,1.0131254094681177
11240.0,1.0208153102975348
11260.0,1.0191180394286161
11280.0,1.0371170769892775
11300.0,1.0265710371613292
11320.0,1.0014380473961895
11340.0,1.0234970612378491
11360.0,1.0220287703871467
11380.0,1.0036112586902723
11400.0,1.0093938037696109
11420.0,0.9988635456502344
11440.0,1.0181866718336683
11460.0,1.0227135530351144
11480.0,0.984468221421656
11500.0,0.9915476949961517
11520.0,1.0063658225961796
11540.0,1.0125708114718133
11560.0,0.9901269739436641
11580.0,0.9940413849365793
11600.0,0.9852327881056758
11620.0,1.0141542501645804
11640.0,1.0043493727735013
11660.0,1.0251285899253797
11680.0,1.0035061530948195
11700.0,0.9750007828157882
11720.0,1.010242791234242
11740.0,0.9842954501151815
11760.0,0.9968833788518874
11780.0,0.9899669084272201
11800.0,1.0270593821059804
11820.0,1.0021244865104162
11840.0,0.9800532343070817
11860.0,1.0256800592040487
11880.0,0.9775000133659514
11900.0,1.0039956681546354
11920.0,1.01193793293789
11940.0,1.019960749849664
11960.0,1.0203941074216003
11980.0,1.0030954517270267
12000.0,0.991388170718121
12020.0,0.9968065568480279
12040.0,0.9930786404986616
12060.0,0.9991615703146256
12080.0,1.0172876922938965
12100.0,1.004339868997219
12120.0,1.00163162130082
12140.0,1.010023434692649
12160.0,1.0162222621853747
12180.0,1.0187912181025194
12200.0,0.9933247811956925
12220.0,0.9788591485315273
12240.0,0.9919220608037617
12260.0,1.0294310286419333
12280.0,1.0130455109416296
12300.0,1.0019603896640727
12320.0,1.0257024760283155
12340.0,0.9917771727411143
12360.0,0.995698582877021
12380.0,1.0192294336919132
12400.0,1.0126398929039522
12420.0,1.003767353950551
12440.0,0.9833104079534407
12460.0,1.0036870464902474
12480.0,0.9874111932917781
12500.0,0.9986210397191344
12520.0,1.006051963739231
12540.0,1.0050997052600252
12560.0,0.991667448626594
12580.0,1.0060758700025965
12600.0,1.0117683877275185
12620.0,1.011119432616045
12640.0,1.0127512963339127
12660.0,1.009238464864306
12680.0,0.9768822311052858
12700.0,0.9970722236992483
12720.0,1.0068065531925137
12740.0,0.9954535720784929
12760.0,1.0039360290359547
12780.0,1.012910794475382
12800.0,1.0037382903312977
12820.0,1.0263047478335114
12840.0,1.0198441047809972
12860.0,0.9891641140117495
12880.0,0.9796576434445278
12900.0,0.9734555120905239
12920.0,0.989556245778138
12940.0,0.9609414441442258
12960.0,0.9976504821862471
12980.0,0.9909085616701132
13000.0,0.989830934251178
13020.0,0.9996351239826192
13040.0,1.0230014425930547
13060.0,0.9808781443310316
13080.0,1.010192880587533
13100.0,0.9919345510275761
13120.0,1.0018781629270423
13140.0,1.0071321003245917
13160.0,1.017483826376786
13180.0,1.023929424089167
13200.0,1.001108829630684
13220.0,1.0212144116821622
13240.0,0.9987518667871685
13260.0,1.0074421829709381
13280.0,0.9828159284601017
13300.0,0.9987003732368994
13320.0,1.0018166997584237
13340.0,1.0362427452424128
13360.0,1.0181896028740476
13380.0,1.0273523460167648
13400.0,1.0309580321915015
13420.0,1.0305940574751777
13440.0,1.0412854709765555
13460.0,1.0223511922379687
13480.0,1.034878698577016
13500.0,1.0111799789490268
13520.0,1.0058826595228152
13540.0,1.0377434854924317
13560.0,1.0287968166723922
13580.0,1.0037315830597713
13600.0,1.036880886624911
13620.0,1.0189379632460787
13640.0,1.0150653064692106
13660.0,1.0253660806780793
13680.0,0.9955995784668268
13700.0,1.0092847167287395
13720.0,1.0172095755012618
13740.0,1.0192193227164148
13760.0,1.0344928498284867
13780.0,1.0241209334162633
13800.0,1.033705366237976
13820.0,1.0154066798203418
13840.0,1.0113435561472945
13860.0,1.0213594824116885
13880.0,1.0176891810512743
13900.0,1.0159290241222219
13920.0,1.0023298444737436
13940.0,1.0229049206198273
13960.0,1.0054057553028284
13980.0,1.0139154873141683
14000.0,0.9986765558877407
14020.0,1.008100304606354
14040.0,1.024506764789389
14060.0,1.0186544576832277
14080.0,1.0194386867112113
14100.0,1.027433539803717
14120.0,1.0269025206947813
14140.0,1.0055153090213664
14160.0,1.0167087267795742
14180.0,1.032570521463853
14200.0,1.0282608362578098
14220.0,1.0143555095112091
14240.0,0.9982709585166805
14260.0,1.0161733958848074
14280.0,1.010297454499197
14300.0,0.9931402096732155
14320.0,1.0328142768704673
14340.0,0.9921016549094446
14360.0,1.0013870477328364
14380.0,1.007516958158847
14400.0,1.0193273551311783
14420.0,1.0075218272178568
14440.0,1.0445871831002154
14460.0,0.9941723625232491
14480.0,1.0161963691307616
14500.0,1.0087143873970537
14520.0,1.0146197321489547
14540.0,1.0421498911768146
14560.0,1.0141597197790297
14580.0,0.9967266952043189
14600.0,1.0150318823992166
14620.0,1.0293139456440934
14640.0,0.9874862404739388
14660.0,1.0208839694717982
14680.0,1.028222163644035
14700.0,1.043466793032699
14720.0,1.02202525065278
14740.0,1.0085802318965087
14760.0,1.0309858441061333
14780.0,1.0141206461740901
14800.0,1.0333861868807042
14820.0,1.0216087412576254
14840.0,1.0023157347777705
14860.0,1.0012184243960331
14880.0,1.0163801834030952
14900.0,1.029950354016272
14920.0,1.0066803614879243
14940.0,0.9995096613103834
14960.0,1.0011196983921233
14980.0,0.9967682303167548
15000.0,1.016383393563898
15020.0,1.0213909249685909
15040.0,1.043068235351025
15060.0,1.0192786084860588
15080.0,1.033815145508291
15100.0,1.0047935028665862
15120.0,1.0192401149449206
15140.0,1.0334031678982003
15160.0,0.9994804754888076
15180.0,1.039916220243854
15200.0,1.0101354354151397
15220.0,1.0218370950431361
15240.0,1.0340477122418419
15260.0,1.0080751762156508
15280.0,1.0366395571898857
15300.0,1.014748499522066
15320.0,1.0130397681284782
15340.0,1.0334470452415192
15360.0,1.03298342100998
15380.0,0.9953181150252293
15400.0,1.0175081174379472
15420.0,1.0414699943527534
15440.0,1.010918321024826
15460.0,1.0099734812608592
15480.0,1.0301494017009993
15500.0,1.0194612835269345
15520.0,0.9943676702493413
15540.0,0.9977861223317307
15560.0,1.0220448089588279
15580.0,0.996238280049756
15600.0,1.0153369081168595
15620.0,0.9884089592468549
15640.0,1.0110710442143946
15660.0,0.9893787255222795
15680.0,1.0213414132957832
15700.0,0.9880937310572268
15720.0,0.9976454506641944
15740.0,1.021507241206759
15760.0,1.041699138592384
15780.0,1.0163270304766638
15800.0,1.0199917696303584
15820.0,1.0298971075975563
15840.0,1.0006822258344445
15860.0,1.0143928102679518
15880.0,1.0087407185523654
15900.0,1.006492966765678
15920.0,0.9903799927568698
15940.0,1.0313485358584966
15960.0,1.0167747942912568
15980.0,1.0136813183465347
16000.0,0.9786303742941445
16020.0,1.0200084049320424
16040.0,1.0128589521759457
16060.0,1.0289381571957787
16080.0,1.0225806848212822
16100.0,1.0189290668624735
16120.0,0.997174649016929
16140.0,1.0189354186429258
16160.0,1.0127136876022893
16180.0,0.9628687046185435
16200.0,0.9774428223401838
16220.0,0.9687463613295999
16240.0,0.9954171345617313
16260.0,0.9856542800483512
16280.0,0.9791410918858788
16300.0,0.9767568815190352
16320.0,0.9912949019008302
16340.0,0.984923159668697
16360.0,0.9844501158810998
16380.0,1.0101691176817464
16400.0,0.9944752999956281
16420.0,0.9931596148470518
16440.0,0.9976356262055761
16460.0,0.9793139608287568
16480.0,0.9885692147040193
16500.0,0.9820711207874219
16520.0,0.9928894455403645
16540.0,1.0305314836963058
16560.0,0.9889749808733995
16580.0,1.0000749170139824
16600.0,1.0008228726659065
16620.0,1.004132744060834
16640.0,1.0225983043626974
16660.0,0.9739283850060335
16680.0,0.9950370780073189
16700.0,0.9988311072689469
16720.0,0.9935639069804183
16740.0,0.9973813592800289
16760.0,0.9926972624627074
16780.0,0.9844705965798373
16800.0,1.0211629549025352
16820.0,0.9746161020153684
16840.0,0.9831072564414802
16860.0,0.9646339744448265
16880.0,0.9930896775931644
16900.0,0.9559977560254612
16920.0,0.9934190148625034
16940.0,0.9693579532622061
16960.0,0.9712265310588387
16980.0,0.9474272927141356
17000.0,1.0048327200976972
17020.0,0.9706021535597353
17040.0,0.9563439294217081
17060.0,0.9706595078508412
17080.0,0.9983442481162529
17100.0,0.9707843001880772
17120.0,0.9771570375903539
17140.0,0.956193838812505
17160.0,0.959349261299769
17180.0,0.9733134439012243
17200.0,0.9814803906030984
17220.0,0.9698355715373438
17240.0,0.9623983545480809
17260.0,1.0082272435754032
17280.0,1.0110140890246728
17300.0,1.0059346376213398
17320.0,1.0026565001100716
17340.0,0.9962963972185738
17360.0,0.9837601890844385
17380.0,1.012412695164814
17400.0,0.992895852568834
17420.0,0.9727861282485694
17440.0,0.9874477643550658
17460.0,0.979693754654521
17480.0,0.9826523821141494
17500.0,0.9723422674936868
17520.0,0.982776035659341
17540.0,0.9772193650201758
17560.0,0.9849695745291054
17580.0,0.9438099988018901
17600.0,1.0125040228194944
17620.0,1.0061947215592852
17640.0,0.9863907520325248
17660.0,0.9771784932220089
17680.0,0.9893939146490417
17700.0,0.9975862583194405
17720.0,0.9986389067633894
17740.0,1.0006078386543644
17760.0,0.9889162433923862
17780.0,1.00359838868618
17800.0,0.9947134576880673
17820.0,0.9793860609162379
17840.0,0.9949391957804605
17860.0,0.9838554797121465
17880.0,0.97338560563686
17900.0,0.9815986536878459
17920.0,0.9869697509550611
17940.0,1.0051312621789867
17960.0,1.010771990430384
17980.0,1.0046924261271777
18000.0,1.0038361274620256
18020.0,0.9774571412198415
18040.0,0.9840006285562602
18060.0,1.0160705680963786
18080.0,0.9705723576194649
18100.0,0.982885776673307
18120.0,1.0067214727001104
18140.0,1.00609296414534
18160.0,0.988110758507023
18180.0,0.9946291119039136
18200.0,0.9904135631421603
18220.0,1.0035124069171535
18240.0,0.9974849837161224
18260.0,0.964852943237328
18280.0,1.0003809353186133
18300.0,0.9895637472509738
18320.0,1.0126351375678802
18340.0,1.0047628277632856
18360.0,0.9954870492137731
18380.0,0.9972330479511965
18400.0,0.9939541608261097
18420.0,0.9803115696419902
18440.0,1.012537480546675
18460.0,1.0149246809131842
18480.0,0.9976713065485876
18500.0,0.9811205363864224
18520.0,1.026177336679287
18540.0,1.005498651696099
18560.0,0.9915042845387729
18580.0,1.0288606466933068
18600.0,0.9992862788959799
18620.0,1.0278802518419863
18640.0,1.0053278200623696
18660.0,1.0130907231442807
18680.0,1.0102872150725635
18700.0,1.0206686778366592
18720.0,1.0217561796943349
18740.0,1.013616449513127
18760.0,0.9956930930387138
18780.0,1.0228250880021255
18800.0,0.996425111015549
18820.0,1.045385830644955
18840.0,1.0238836919278025
18860.0,1.0162334258763759
18880.0,1.0183537175192356
18900.0,1.010090127222636
18920.0,1.0157387800057824
18940.0,1.007700358732447
18960.0,1.022434762034941
18980.0,1.017678704789584
19000.0,1.0145312076552062
19020.0,1.0127156533263775
19040.0,1.0178309455900714
19060.0,1.002823027205398
19080.0,1.0161807601779442
19100.0,1.0027636068355568
19120.0,0.9966894422940569
19140.0,1.0003757945540177
19160.0,0.988070486071772
19180.0,1.014295552683275
19200.0,0.995596749048901
19220.0,1.0203808376232462
19240.0,0.9898826977335834
19260.0,1.014374443471753
19280.0,1.0166664571742918
19300.0,1.0090930950875008
19320.0,1.0204225791543926
19340.0,1.0250198183900447
19360.0,1.0340438001184749
19380.0,1.0104581259570002
19400.0,0.9868256606509135
19420.0,1.0238690977351461
19440.0,0.9964063555252017
19460.0,1.022663069434008
19480.0,1.016636083913037
19500.0,1.0253879717853163
19520.0,0.995940114691429
19540.0,1.0068266825418277
19560.0,1.0092928631289226
19580.0,1.0383094835640276
19600.0,1.0071279363829806
19620.0,1.0176672768461663
19640.0,1.0210616602665752
19660.0,0.9876980601364155
19680.0,0.9983079620324488
19700.0,0.9998617884711344
19720.0,1.0163631251813465
19740.0,1.0082454321129197
19760.0,1.0033067438414356
19780.0,1.0199286414007747
19800.0,1.015625918250338
19820.0,1.0069098598997543
19840.0,1.0416908695854217
19860.0,1.0136438123311362
19880.0,1.0032278577058749
19900.0,1.0319040253174119
19920.0,1.0346438485254157
19940.0,1.0034369783932662
19960.0,1.0177232937121086
19980.0,0.9945265572682034
20000.0,0.9721534147045882
20020.0,1.0171041123475182
20040.0,1.005750869453355
20060.0,0.985517673230831
20080.0,0.9998729873587053
20100.0,1.0270134783318026
20120.0,1.0232268169967877
20140.0,1.006191039686251
20160.0,1.016906309732036
20180.0,0.9959342081820745
20200.0,0.9959392554180403
