Time (ps),EKTOT
866.0,93990.6328
868.0,93900.6875
870.0,94469.4844
872.0,93813.5547
874.0,93614.3047
876.0,93664.0938
878.0,94012.6875
880.0,93577.0234
882.0,93807.6875
884.0,93684.2344
886.0,93914.4062
888.0,93846.9453
890.0,94104.0938
892.0,94107.1328
894.0,94191.4766
896.0,94141.2578
898.0,94197.3594
900.0,93636.3359
902.0,93808.1562
904.0,93584.9297
906.0,93557.8594
908.0,94305.7422
910.0,94078.6797
912.0,93903.2031
914.0,94451.4688
916.0,93977.4219
918.0,93827.6016
920.0,93726.7109
922.0,93920.7969
924.0,94008.5781
926.0,93916.4766
928.0,93574.125
930.0,93749.4922
932.0,93888.4844
934.0,93988.7422
936.0,94079.9219
938.0,94068.0938
940.0,94394.7578
942.0,93911.4844
944.0,93445.0078
946.0,93818.9219
948.0,93867.6406
950.0,93786.0391
952.0,94373.2812
954.0,93385.7734
956.0,93785.3281
958.0,93513.2812
960.0,93392.4219
962.0,93686.4062
964.0,93922.7578
966.0,93704.125
968.0,94022.9844
970.0,93812.5781
972.0,93808.7656
974.0,93935.5547
976.0,93720.1641
978.0,93970.5156
980.0,93352.0234
982.0,93860.7188
984.0,93884.2656
986.0,94092.1719
988.0,93690.5547
990.0,93736.6953
992.0,94114.3281
994.0,93888.7969
996.0,94402.9219
998.0,93779.2109
1000.0,94007.3203
1002.0,94072.4062
1004.0,93745.2891
1006.0,93879.8906
1008.0,93937.1016
1010.0,93849.8594
1012.0,94294.6875
1014.0,93769.4062
1016.0,94220.2812
1018.0,94472.6094
1020.0,93980.8438
1022.0,93720.5703
1024.0,94056.8125
1026.0,93929.5859
1028.0,93330.0391
1030.0,93881.7578
1032.0,93705.6641
1034.0,93836.8359
1036.0,94152.6641
1038.0,94216.8828
1040.0,94066.2656
1042.0,93917.3203
1044.0,94255.8047
1046.0,94191.8906
1048.0,94580.0391
1050.0,93978.125
1052.0,93967.5859
1054.0,94119.0703
1056.0,93722.7422
1058.0,93813.7656
1060.0,93642.7422
1062.0,94035.0859
1064.0,93897.5859
1066.0,94065.3516
1068.0,93811.9375
1070.0,93948.7891
1072.0,93893.0625
1074.0,93702.5391
1076.0,93848.0078
1078.0,93899.7734
1080.0,93811.7578
1082.0,93489.9922
1084.0,93663.8359
1086.0,94184.4141
1088.0,93916.7344
1090.0,93369.5391
1092.0,94110.3281
1094.0,94032.4844
1096.0,93787.25
1098.0,94000.25
1100.0,93656.3359
1102.0,93786.3906
1104.0,93753.2656
1106.0,94256.8203
1108.0,93701.2422
1110.0,93697.3984
1112.0,94082.9766
1114.0,93964.0156
1116.0,94098.4688
1118.0,94231.7812
1120.0,93526.5156
1122.0,94194.7656
1124.0,93573.1875
1126.0,93708.5312
1128.0,94032.125
1130.0,93607.4922
1132.0,93753.5781
1134.0,93903.7969
1136.0,94301.5625
1138.0,93914.7812
1140.0,94009.3672
1142.0,93693.9844
1144.0,93597.2109
1146.0,94111.5781
1148.0,94210.6094
1150.0,93803.7969
1152.0,93924.9844
1154.0,93774.3906
1156.0,94148.9297
1158.0,93828.0156
1160.0,94164.1094
1162.0,93832.8438
1164.0,93836.2891
1166.0,93793.7188
1168.0,94247.5859
1170.0,93642.8359
1172.0,93863.2656
1174.0,93549.5703
1176.0,93639.3359
1178.0,93475.7188
1180.0,93564.3906
1182.0,94079.1406
1184.0,94334.3203
1186.0,93667.1719
1188.0,94159.7188
1190.0,94023.9531
1192.0,94222.1484
1194.0,93791.4766
1196.0,93825.7188
1198.0,93952.8438
1200.0,93848.1719
1202.0,93830.6641
1204.0,94055.8984
1206.0,94057.6328
1208.0,93639.2578
1210.0,93618.5156
1212.0,93767.1094
1214.0,93861.8359
1216.0,93597.6016
1218.0,94473.6797
1220.0,93428.9531
1222.0,93981.7656
1224.0,94329.4219
1226.0,93720.5703
1228.0,93677.3125
1230.0,93855.9609
1232.0,93649.2266
1234.0,93973.5625
1236.0,94077.8438
1238.0,94139.7188
1240.0,93785.4766
1242.0,94028.8281
1244.0,93995.4922
1246.0,93724.9375
1248.0,94016.4453
1250.0,93850.2578
1252.0,94016.5
1254.0,94029.7422
1256.0,93592.7031
1258.0,93678.0156
1260.0,94000.9375
1262.0,93816.7109
1264.0,93975.0
1266.0,93793.4922
1268.0,94027.5469
1270.0,94319.8828
1272.0,93531.4922
1274.0,94235.8828
1276.0,93805.25
1278.0,93902.6641
1280.0,93620.8828
1282.0,93864.2891
1284.0,93787.8828
1286.0,94151.9453
1288.0,93662.2969
1290.0,93746.3828
1292.0,93897.0703
1294.0,93892.2266
1296.0,94059.6484
1298.0,93571.9453
1300.0,94002.0156
1302.0,93713.2969
1304.0,94188.9141
1306.0,93984.5625
1308.0,93628.4766
1310.0,94214.1094
1312.0,93535.5859
1314.0,94135.2344
1316.0,93870.2344
1318.0,93562.0938
1320.0,93908.9453
1322.0,94281.2109
1324.0,93664.125
1326.0,94039.1016
1328.0,93766.1172
1330.0,93886.4219
1332.0,94258.3281
1334.0,94221.9609
1336.0,93715.1172
1338.0,93961.1562
1340.0,93916.4844
1342.0,93817.1719
1344.0,93717.7188
1346.0,94000.3594
1348.0,93863.1562
1350.0,93707.2109
1352.0,93977.4531
1354.0,93649.1562
1356.0,93935.0703
1358.0,94096.2812
1360.0,93923.0156
1362.0,94053.6875
1364.0,93902.7266
1366.0,94273.4297
1368.0,93881.7344
1370.0,93931.8516
1372.0,94024.9453
1374.0,93902.2578
1376.0,94126.125
1378.0,93535.4453
1380.0,93944.0156
1382.0,94110.1797
1384.0,93525.1953
1386.0,93830.1875
1388.0,94002.6484
1390.0,94006.0234
1392.0,93919.0234
1394.0,93740.6484
1396.0,94031.4531
1398.0,93532.25
1400.0,94066.3125
1402.0,93909.1328
1404.0,93796.1719
1406.0,94458.3516
1408.0,93713.7734
1410.0,93649.2266
1412.0,94287.0781
1414.0,93573.0938
1416.0,93921.5781
1418.0,93922.3281
1420.0,93616.3203
1422.0,94028.3125
1424.0,93793.0312
1426.0,94014.8125
1428.0,93780.3203
1430.0,93687.3984
1432.0,93884.4844
1434.0,93781.7188
1436.0,93731.3516
1438.0,93437.7578
1440.0,94148.5391
1442.0,94114.3125
1444.0,93901.5078
1446.0,93944.4922
1448.0,93318.875
1450.0,93953.5469
1452.0,93287.9219
1454.0,94126.0547
1456.0,94023.0312
1458.0,94058.6328
1460.0,93798.2266
1462.0,93659.9062
1464.0,94192.9219
1466.0,94131.0938
1468.0,94295.4766
1470.0,93799.3359
1472.0,93532.9062
1474.0,93887.9531
1476.0,93601.1797
1478.0,93708.1406
1480.0,93856.5469
1482.0,93722.1016
1484.0,93480.4844
1486.0,93843.1797
1488.0,93836.0078
1490.0,93805.8125
1492.0,93937.0547
1494.0,93738.0234
1496.0,93252.9766
1498.0,93939.1328
1500.0,93807.2969
1502.0,93970.875
1504.0,94149.6719
1506.0,93957.5
1508.0,93728.1094
1510.0,93891.9766
1512.0,94320.0859
1514.0,94210.1094
1516.0,93607.9453
1518.0,94125.2812
1520.0,94016.5078
1522.0,93859.8906
1524.0,93825.3906
1526.0,93678.8672
1528.0,93725.875
1530.0,93636.5547
1532.0,93351.7656
1534.0,94019.8672
1536.0,93680.5312
1538.0,93874.6875
1540.0,93971.8672
1542.0,93464.8438
1544.0,93725.1172
1546.0,93988.8984
1548.0,94317.1406
1550.0,93661.9375
1552.0,93771.4922
1554.0,93788.6094
1556.0,93907.4453
1558.0,94125.2656
1560.0,94030.0859
1562.0,93769.1719
1564.0,93660.75
1566.0,93949.375
1568.0,93685.2812
1570.0,94292.8828
1572.0,93433.6875
1574.0,94195.9453
1576.0,93697.5547
1578.0,94035.9297
1580.0,93795.1484
1582.0,93898.1875
1584.0,93905.6641
1586.0,94238.5781
1588.0,93858.5547
1590.0,93841.4141
1592.0,93919.0312
1594.0,93641.5625
1596.0,94122.6719
1598.0,93705.1484
1600.0,93981.3438
1602.0,94168.9688
1604.0,93933.4297
1606.0,93475.8281
1608.0,93853.5938
1610.0,93855.7266
1612.0,94139.8203
1614.0,93573.0938
1616.0,93798.4375
1618.0,94011.6016
1620.0,93622.125
1622.0,94112.5234
1624.0,93940.7891
1626.0,93831.2422
1628.0,93798.5078
1630.0,93765.0625
1632.0,94124.3516
1634.0,94046.7422
1636.0,93811.0859
1638.0,94248.5156
1640.0,93618.0703
1642.0,93944.4766
1644.0,93840.6406
1646.0,93346.6797
1648.0,93467.5312
1650.0,93586.1953
1652.0,93875.4062
1654.0,93626.3203
1656.0,93897.6406
1658.0,93985.6484
1660.0,93809.5547
1662.0,93474.1172
1664.0,93761.5391
1666.0,93676.5859
1668.0,93737.8359
1670.0,93849.5469
1672.0,93691.0078
1674.0,94084.875
1676.0,93572.7422
1678.0,93757.9375
1680.0,94187.0859
1682.0,94006.6641
1684.0,93799.6406
1686.0,93857.4062
1688.0,93938.5859
1690.0,94089.3516
1692.0,93995.8125
1694.0,93858.1562
1696.0,94317.1016
1698.0,94115.6016
1700.0,94126.0
1702.0,93773.2734
1704.0,93575.1016
1706.0,94204.5156
1708.0,93792.4297
1710.0,94112.6953
1712.0,94052.2344
1714.0,93966.8359
1716.0,94017.5625
1718.0,93973.9531
1720.0,93755.1875
1722.0,94101.3906
1724.0,93532.8359
1726.0,93560.9844
1728.0,94064.8516
1730.0,94065.6875
1732.0,93421.0859
1734.0,94120.2266
1736.0,93794.1406
1738.0,93705.2812
1740.0,93794.2344
1742.0,93743.8516
1744.0,93681.6016
1746.0,93938.1328
1748.0,93336.9297
1750.0,94190.0781
1752.0,93707.2266
1754.0,93874.6797
1756.0,93824.6641
1758.0,93772.8984
1760.0,93894.0703
1762.0,94048.5078
1764.0,93760.4375
1766.0,94108.7891
1768.0,93918.4453
1770.0,93884.7344
1772.0,93686.4297
1774.0,94267.6328
1776.0,93781.4766
1778.0,94389.4062
1780.0,93850.8984
1782.0,93824.7344
1784.0,93533.7734
1786.0,93886.8438
1788.0,93865.9219
1790.0,93728.4062
1792.0,93632.5312
1794.0,93929.4453
1796.0,93585.9688
1798.0,94036.2812
1800.0,94087.2656
1802.0,93687.2969
1804.0,93686.8516
1806.0,94181.8203
1808.0,93643.6016
1810.0,93945.8438
1812.0,93899.3281
1814.0,94204.5156
1816.0,94203.4141
1818.0,94165.3281
1820.0,93719.3359
1822.0,94276.0781
1824.0,93880.2891
1826.0,93804.6797
1828.0,94022.75
1830.0,93959.1875
1832.0,94282.9453
1834.0,94295.5078
1836.0,93498.0391
1838.0,93819.4844
1840.0,94148.9297
1842.0,94361.5625
1844.0,93714.6875
1846.0,93794.6016
1848.0,93971.0
1850.0,94055.7109
1852.0,94024.3828
1854.0,93948.4219
1856.0,93790.8672
1858.0,94232.0469
1860.0,93778.1953
1862.0,93960.6953
1864.0,93692.0703
1866.0,93955.9062
1868.0,94250.6172
1870.0,94055.9922
1872.0,93918.9375
1874.0,93965.0234
1876.0,94008.7734
1878.0,93864.4922
1880.0,94031.4922
1882.0,94094.0078
1884.0,94061.3594
1886.0,93718.1484
1888.0,94096.7188
1890.0,93961.2344
1892.0,93819.3359
1894.0,94223.2188
1896.0,93555.3281
1898.0,94017.8125
1900.0,93701.3984
1902.0,94040.1875
1904.0,94203.7656
1906.0,93612.5547
1908.0,93815.1094
1910.0,93844.75
1912.0,93909.7031
1914.0,93657.7812
1916.0,93988.8281
1918.0,93682.3281
1920.0,93705.2422
1922.0,94017.6172
1924.0,94214.5781
1926.0,93637.6719
1928.0,93973.8281
1930.0,93595.3047
1932.0,94017.5703
1934.0,94121.0859
1936.0,93719.0938
1938.0,93943.5547
1940.0,93891.1641
1942.0,93291.0625
1944.0,93754.3984
1946.0,93599.25
1948.0,93620.375
1950.0,93923.9922
1952.0,94228.8594
1954.0,94063.9453
1956.0,94307.5859
1958.0,93657.875
1960.0,94033.5859
1962.0,94049.7344
1964.0,94418.7266
1966.0,93786.0625
1968.0,93899.7969
1970.0,93738.4531
1972.0,94253.2734
1974.0,93714.5781
1976.0,93685.25
1978.0,94285.0859
1980.0,93936.7422
1982.0,94032.1797
1984.0,94397.9062
1986.0,93917.1172
1988.0,93545.7266
1990.0,93852.8281
1992.0,94596.2734
1994.0,93873.4609
1996.0,93791.9141
1998.0,93642.875
2000.0,93804.2188
2002.0,93839.375
2004.0,93915.1641
2006.0,93962.4375
2008.0,93809.1719
2010.0,94173.3516
2012.0,93811.5859
2014.0,93932.8828
2016.0,93973.7188
2018.0,94341.0703
2020.0,93788.2734
2022.0,94279.7031
2024.0,94278.6484
2026.0,93910.0
2028.0,94129.0156
2030.0,93722.8516
2032.0,93937.0391
2034.0,94112.7578
2036.0,93793.0156
2038.0,93782.0234
2040.0,93575.4766
2042.0,93933.2344
2044.0,94378.1719
2046.0,93735.6328
2048.0,93442.4375
2050.0,93893.5156
2052.0,93792.5391
2054.0,94216.6641
2056.0,94447.375
2058.0,94281.1953
2060.0,94082.3594
2062.0,93521.4297
2064.0,94213.5547
2066.0,93830.4766
2068.0,93658.5469
2070.0,93984.3125
2072.0,93771.1953
2074.0,93726.2188
2076.0,93933.5156
2078.0,93717.1797
2080.0,93733.7344
2082.0,93875.5625
2084.0,94182.0312
2086.0,93778.3047
2088.0,93912.7031
2090.0,94085.7266
2092.0,93819.2188
2094.0,93729.375
2096.0,94380.7031
2098.0,93588.9297
2100.0,93673.75
2102.0,93992.0469
2104.0,94052.5
2106.0,94125.3594
2108.0,93610.9219
2110.0,94127.5391
2112.0,93965.2812
2114.0,93801.5625
2116.0,93966.4922
2118.0,93917.2969
2120.0,94392.5312
2122.0,94219.7578
2124.0,93853.6016
2126.0,93507.5703
2128.0,93780.6094
2130.0,93888.4688
2132.0,94298.2344
2134.0,93951.0312
2136.0,93773.9531
2138.0,93732.0547
2140.0,93974.7266
2142.0,93531.8281
2144.0,94165.1094
2146.0,93876.4609
2148.0,94096.75
2150.0,93900.9062
2152.0,93888.5859
2154.0,93719.7422
2156.0,94434.9219
2158.0,93708.4531
2160.0,94046.8906
2162.0,94325.8359
2164.0,93728.4141
2166.0,94017.7812
2168.0,94059.9766
2170.0,93816.375
2172.0,94105.8672
2174.0,94308.7578
2176.0,93939.3438
2178.0,94060.2578
2180.0,94249.2891
2182.0,93736.2812
2184.0,93829.9297
2186.0,93906.75
2188.0,93684.8359
2190.0,93940.5781
2192.0,93937.6562
2194.0,94408.5703
2196.0,93810.875
2198.0,94086.4453
2200.0,93206.9375
2202.0,93747.1875
2204.0,93395.4453
2206.0,93816.1172
2208.0,93591.7266
2210.0,93931.6875
2212.0,94249.9844
2214.0,93570.9688
2216.0,93934.9531
2218.0,93795.5312
2220.0,93893.7109
2222.0,93988.8203
2224.0,94058.7656
2226.0,93827.3594
2228.0,94057.0703
2230.0,94083.6562
2232.0,93946.6875
2234.0,94285.6016
2236.0,93910.2891
2238.0,94309.0469
2240.0,93994.5703
2242.0,94465.9141
2244.0,93766.8359
2246.0,93452.4141
2248.0,93781.0781
2250.0,94155.125
2252.0,93985.1094
2254.0,93926.5938
2256.0,93932.3516
2258.0,93891.2812
2260.0,94099.3594
2262.0,93446.3047
2264.0,93531.7031
2266.0,93413.9297
2268.0,94121.2422
2270.0,93948.5156
2272.0,93817.8594
2274.0,94176.8672
2276.0,93827.0859
2278.0,94034.0156
2280.0,94062.4453
2282.0,93856.1328
2284.0,94014.4844
2286.0,94279.7656
2288.0,93714.0938
2290.0,93794.9922
2292.0,93956.3125
2294.0,93991.7734
2296.0,94047.8438
2298.0,93816.4062
2300.0,93905.6953
2302.0,93838.8672
2304.0,93952.6484
2306.0,93852.9922
2308.0,93951.4375
2310.0,93993.1797
2312.0,93687.6328
2314.0,94148.9297
2316.0,93950.4453
2318.0,93335.7578
2320.0,93904.75
2322.0,94015.3438
2324.0,93843.3047
2326.0,93871.9688
2328.0,93753.3672
2330.0,94198.9297
2332.0,94254.2266
2334.0,93857.9609
2336.0,94036.2109
2338.0,94279.4766
2340.0,93702.7969
2342.0,94036.3672
2344.0,93691.2812
2346.0,94135.0469
2348.0,93750.0625
2350.0,94388.2891
2352.0,93858.6953
2354.0,94157.3281
2356.0,93680.5625
2358.0,94011.2812
2360.0,93885.7969
2362.0,93821.6094
2364.0,94225.4062
2366.0,93908.4922
2368.0,94040.9609
2370.0,93733.2656
2372.0,93834.8516
2374.0,93925.4375
2376.0,94168.0312
2378.0,93986.7109
2380.0,93647.6953
2382.0,93662.7422
2384.0,94028.5234
2386.0,93743.7266
2388.0,93911.7969
2390.0,93838.3047
2392.0,93769.0
2394.0,94192.1016
2396.0,94097.2891
2398.0,93851.5469
2400.0,94180.2734
2402.0,93757.6797
2404.0,93743.4453
2406.0,93889.375
2408.0,94263.0234
2410.0,94048.1172
2412.0,93869.8594
2414.0,94048.2969
2416.0,94146.8281
2418.0,93762.0938
2420.0,93917.9766
2422.0,93830.8984
2424.0,93981.2656
2426.0,93906.6172
2428.0,93645.7031
2430.0,93978.7891
2432.0,93926.6719
2434.0,93577.2344
2436.0,93588.8203
2438.0,93969.2656
2440.0,93835.4844
2442.0,93888.3203
2444.0,93596.3359
2446.0,93696.6484
2448.0,94054.8828
2450.0,94000.9453
2452.0,93412.0859
2454.0,94452.6797
2456.0,94181.0625
2458.0,93732.7188
2460.0,93709.1406
2462.0,94067.8906
2464.0,93537.9297
2466.0,93959.9297
2468.0,94138.1953
2470.0,93798.9062
2472.0,93827.3125
2474.0,93767.3047
2476.0,93673.6719
2478.0,94136.4219
2480.0,93850.7031
2482.0,93860.4141
2484.0,93608.5391
2486.0,93355.2812
2488.0,93818.8438
2490.0,94160.1719
2492.0,93895.4766
2494.0,93488.5625
2496.0,93925.9688
2498.0,93895.875
2500.0,94148.1641
2502.0,93381.5469
2504.0,93919.4844
2506.0,93702.5547
2508.0,94226.4141
2510.0,94277.1953
2512.0,93881.6562
2514.0,93755.9375
2516.0,94235.6328
2518.0,94075.9922
2520.0,94227.2344
2522.0,93916.0781
2524.0,94249.2969
2526.0,93833.3203
2528.0,93950.9297
2530.0,93593.0781
2532.0,93679.3203
2534.0,93925.1016
2536.0,93771.8359
2538.0,94177.3438
2540.0,93866.1875
2542.0,93835.1406
2544.0,93777.8594
2546.0,93877.0156
2548.0,93751.9766
2550.0,94111.7188
2552.0,93915.8594
2554.0,93806.4062
2556.0,94123.0391
2558.0,93683.2578
2560.0,93717.9141
2562.0,93843.7188
2564.0,93634.6875
2566.0,93856.125
2568.0,93945.1797
2570.0,94015.9375
2572.0,94229.4688
2574.0,93732.9219
2576.0,94189.5
2578.0,94037.2578
2580.0,93815.2266
2582.0,94413.7266
2584.0,93440.1875
2586.0,93808.8594
2588.0,94203.4688
2590.0,93574.8516
2592.0,93673.1719
2594.0,94240.8438
2596.0,93931.0469
2598.0,93936.2656
2600.0,93861.5
2602.0,94258.2188
2604.0,94348.4375
2606.0,93875.4844
2608.0,94092.5938
2610.0,93843.4219
2612.0,93892.0547
2614.0,94238.7891
2616.0,93834.5625
2618.0,93497.4297
2620.0,94005.5781
2622.0,93636.2422
2624.0,93844.1172
2626.0,93974.7656
2628.0,94242.6094
2630.0,93876.0
2632.0,93998.7891
2634.0,94242.4219
2636.0,93740.6641
2638.0,93918.7734
2640.0,93965.7266
2642.0,93972.8906
2644.0,93846.6641
2646.0,93976.9688
2648.0,94026.7969
2650.0,94262.4531
2652.0,93797.2734
2654.0,93788.2422
2656.0,93698.8828
2658.0,93438.7812
2660.0,93941.0078
2662.0,93664.9297
2664.0,93625.2422
2666.0,94194.6562
2668.0,94034.1719
2670.0,93834.7422
2672.0,94414.5859
2674.0,93432.2188
2676.0,93975.4844
2678.0,93752.9375
2680.0,93843.5234
2682.0,93741.8828
2684.0,93859.7891
2686.0,93763.2031
2688.0,94003.7656
2690.0,93695.6406
2692.0,94176.6875
2694.0,93886.7812
2696.0,94026.1641
2698.0,93933.0469
2700.0,93865.8203
2702.0,93842.4844
2704.0,94200.0547
2706.0,94176.5
2708.0,93606.0703
2710.0,93982.4766
2712.0,93909.2344
2714.0,94017.5703
2716.0,93715.4922
2718.0,93860.5078
2720.0,94160.2656
2722.0,93691.9844
2724.0,93980.0391
2726.0,93407.4531
2728.0,94107.2656
2730.0,93551.25
2732.0,93488.9297
2734.0,94263.4453
