Time (ps),ETOT
275.8,-837696.6044
276.0,-837430.96
276.2,-837669.575
276.4,-837701.4174
276.6,-837920.4852
276.8,-837705.2781
277.0,-837466.86
277.2,-837637.2347
277.4,-836994.3452
277.6,-837468.9374
277.8,-837385.1
278.0,-837072.2495
278.2,-836926.7891
278.4,-837152.9496
278.6,-837110.8877
278.8,-836687.142
279.0,-836488.7658
279.2,-836991.1504
279.4,-836819.4263
279.6,-837221.1514
279.8,-837651.566
280.0,-837598.6004
280.2,-837850.1477
280.4,-837481.8323
280.6,-837627.8941
280.8,-837556.4835
281.0,-837388.874
281.2,-837428.8047
281.4,-837157.0715
281.6,-837160.5124
281.8,-837217.3378
282.0,-837419.4171
282.2,-837373.8766
282.4,-837337.3421
282.6,-837217.2892
282.8,-837140.7242
283.0,-837279.3337
283.2,-837463.165
283.4,-837255.6358
283.6,-837259.1644
283.8,-837535.5026
284.0,-837544.8718
284.2,-837804.5696
284.4,-837631.1357
284.6,-837248.1184
284.8,-837263.3156
285.0,-837518.9051
285.2,-837557.5342
285.4,-837716.8446
285.6,-837728.3346
285.8,-837769.4974
286.0,-837946.9153
286.2,-838115.1731
286.4,-837721.5127
286.6,-837408.8352
286.8,-837753.0178
287.0,-838082.2071
287.2,-837857.518
287.4,-837647.0505
287.6,-838348.0774
287.8,-838337.7514
288.0,-838450.9274
288.2,-838071.5331
288.4,-838025.7381
288.6,-837631.6759
288.8,-837895.9479
289.0,-837928.0248
289.2,-837998.0539
289.4,-837514.3241
289.6,-837596.6452
289.8,-837607.5969
290.0,-837321.3791
290.2,-837355.3956
290.4,-837392.1406
290.6,-837457.6477
290.8,-837410.6523
291.0,-837329.7187
291.2,-837513.1495
291.4,-837266.6379
291.6,-837209.6031
291.8,-837612.9403
292.0,-837109.4582
292.2,-837397.4339
292.4,-837803.125
292.6,-837999.5776
292.8,-838094.8566
293.0,-837705.9504
293.2,-837501.5366
293.4,-837461.3709
293.6,-837485.9589
293.8,-837586.4624
294.0,-837240.5842
294.2,-837362.0876
294.4,-837708.2283
294.6,-838029.1914
294.8,-837862.8798
295.0,-838088.5042
295.2,-837508.5533
295.4,-837841.3923
295.6,-837786.325
295.8,-837636.723
296.0,-837796.7044
296.2,-837306.7967
296.4,-837483.4139
296.6,-837532.0178
296.8,-837752.1645
297.0,-838003.5964
297.2,-837436.08
297.4,-837502.3019
297.6,-837318.2885
297.8,-837073.1716
298.0,-837311.1617
298.2,-837182.7051
298.4,-836947.2683
298.6,-837119.2806
298.8,-836703.5562
299.0,-837290.274
299.2,-837914.3777
299.4,-837715.0482
299.6,-837755.7517
299.8,-837728.5733
300.0,-838348.0397
300.2,-837258.4441
300.4,-837385.5401
300.6,-837433.4219
300.8,-837399.8805
301.0,-837800.8897
301.2,-837795.0062
301.4,-838096.7507
301.6,-838074.8349
301.8,-837962.4741
302.0,-838003.4986
302.2,-838155.7654
302.4,-838076.6203
302.6,-837594.9233
302.8,-838018.8531
303.0,-838174.1901
303.2,-838254.4602
303.4,-837987.9378
303.6,-837760.6332
303.8,-837429.2383
304.0,-837402.3462
304.2,-837462.5469
304.4,-837593.7744
304.6,-837850.7091
304.8,-838112.0303
305.0,-837810.9974
305.2,-837768.8694
305.4,-837956.1157
305.6,-838142.5587
305.8,-838139.418
306.0,-837918.6455
306.2,-837523.103
306.4,-837586.0831
306.6,-837769.6767
306.8,-837813.9142
307.0,-837785.4671
307.2,-838038.5603
307.4,-838100.9829
307.6,-837992.1043
307.8,-837949.7616
308.0,-837898.4443
308.2,-837623.7399
308.4,-837550.0132
308.6,-837815.9782
308.8,-837870.9696
309.0,-838356.971
309.2,-838008.04
309.4,-837905.401
309.6,-837816.2963
309.8,-837246.6868
310.0,-837550.6236
310.2,-837736.5815
310.4,-837796.9998
310.6,-837514.9991
310.8,-837452.0036
311.0,-837546.1405
311.2,-837687.9627
311.4,-837701.9363
311.6,-837558.4078
311.8,-837094.294
312.0,-837328.6439
312.2,-837242.4309
312.4,-837200.1586
312.6,-837284.9928
312.8,-837611.7279
313.0,-837392.1243
313.2,-837433.656
313.4,-837478.4025
313.6,-837628.0748
313.8,-838240.5983
314.0,-838187.7538
314.2,-838254.3031
314.4,-837952.0589
314.6,-838053.8096
314.8,-837817.495
315.0,-837678.2568
315.2,-837872.8624
315.4,-837646.0946
315.6,-838169.1591
315.8,-838398.6973
316.0,-838364.492
316.2,-838368.1905
316.4,-838313.9285
316.6,-838348.6967
316.8,-838033.2616
317.0,-838080.1376
317.2,-837978.1145
317.4,-837936.2746
317.6,-837798.1726
317.8,-837860.4993
318.0,-837913.3187
318.2,-838113.0766
318.4,-837929.8518
318.6,-837719.5438
318.8,-837984.9211
319.0,-838310.4079
319.2,-837965.9644
319.4,-838440.9866
319.6,-837968.8916
319.8,-838363.0499
320.0,-838385.7672
320.2,-838439.0325
320.4,-838375.8014
320.6,-838413.0216
320.8,-837876.1035
321.0,-837692.6545
321.2,-837678.8927
321.4,-838287.253
321.6,-838225.6922
321.8,-838004.646
322.0,-837936.9379
322.2,-838032.0746
322.4,-838122.5438
322.6,-837693.0843
322.8,-837763.0706
323.0,-837869.3212
323.2,-837798.2384
323.4,-837734.6828
323.6,-837887.0681
323.8,-838119.9808
324.0,-838340.4353
324.2,-838649.2645
324.4,-838850.7568
324.6,-838686.7061
324.8,-838495.5433
325.0,-838619.6963
325.2,-838446.5778
325.4,-837870.2005
325.6,-838044.3658
325.8,-838111.0571
326.0,-838545.4872
326.2,-838595.8226
326.4,-838513.3485
326.6,-838161.047
326.8,-837755.8488
327.0,-837800.512
327.2,-837836.1137
327.4,-837988.7569
327.6,-838015.1866
327.8,-838543.496
328.0,-838759.1569
328.2,-838490.1423
328.4,-838193.8561
328.6,-838275.1785
328.8,-838228.4625
329.0,-838381.1359
329.2,-838411.4077
329.4,-838445.2659
329.6,-838540.6051
329.8,-838237.1036
330.0,-837656.5243
330.2,-837900.5572
330.4,-838120.6206
330.6,-837816.4449
330.8,-837804.9314
331.0,-837540.248
331.2,-838399.5188
331.4,-838172.9376
331.6,-837883.3053
331.8,-838396.8587
332.0,-838159.2537
332.2,-837981.8155
332.4,-838006.6159
332.6,-838266.0441
332.8,-838698.4987
333.0,-838650.9678
333.2,-838332.5683
333.4,-838324.4106
333.6,-838324.9729
333.8,-838354.6965
334.0,-838451.5356
334.2,-838145.2804
334.4,-838242.8417
334.6,-838514.0278
334.8,-838217.5177
335.0,-838018.0661
335.2,-838233.2533
335.4,-838336.5694
335.6,-838652.307
335.8,-838790.4099
336.0,-838852.8459
336.2,-838784.6074
336.4,-838918.4498
336.6,-838874.1548
336.8,-838964.6313
337.0,-838988.7553
337.2,-839098.3741
337.4,-838795.8868
337.6,-838803.6506
337.8,-838159.4755
338.0,-838334.0397
338.2,-838707.5713
338.4,-839111.3943
338.6,-839023.3299
338.8,-838522.4108
339.0,-838319.0968
339.2,-838370.6554
339.4,-837985.1406
339.6,-837860.8792
339.8,-838232.2739
340.0,-838341.3342
340.2,-838211.5243
340.4,-838651.325
340.6,-839073.1652
340.8,-838529.4615
341.0,-838513.2213
341.2,-838519.8389
341.4,-838894.8499
341.6,-838667.2748
341.8,-838555.5863
342.0,-838120.0088
342.2,-838571.7957
342.4,-838152.117
342.6,-838237.7549
342.8,-838371.5481
343.0,-838975.0057
343.2,-839040.279
343.4,-838691.9537
343.6,-838315.758
343.8,-838626.2462
344.0,-837991.9937
344.2,-838340.5442
344.4,-838421.8891
344.6,-838884.426
344.8,-839081.2573
345.0,-838962.6266
345.2,-838829.475
345.4,-838879.5193
345.6,-838741.9412
345.8,-838650.0633
346.0,-838761.2201
346.2,-838850.2652
346.4,-838873.0208
346.6,-839036.5074
346.8,-838851.4281
347.0,-838798.2199
347.2,-838728.7549
347.4,-839048.1433
347.6,-838765.71
347.8,-838799.1819
348.0,-838817.6119
348.2,-839267.2221
348.4,-839099.6201
348.6,-838480.0874
348.8,-838862.3392
349.0,-839046.1372
349.2,-838972.7387
349.4,-838694.3343
349.6,-838512.1775
349.8,-838412.8954
350.0,-838669.9079
350.2,-838851.4018
350.4,-838720.261
350.6,-839012.7808
350.8,-838941.5233
351.0,-838851.5586
351.2,-838753.4217
351.4,-838383.3967
351.6,-838694.4307
351.8,-838344.6647
352.0,-838308.7889
352.2,-838115.1388
352.4,-838537.918
352.6,-838814.562
352.8,-839103.3486
353.0,-839280.6456
353.2,-839096.4049
353.4,-838590.808
353.6,-838521.9461
353.8,-838581.9711
354.0,-838115.3617
354.2,-837833.2389
354.4,-838094.4494
354.6,-837990.9611
354.8,-838109.3082
355.0,-838315.5451
355.2,-837873.4741
355.4,-838171.2377
355.6,-838516.1593
355.8,-838428.5922
356.0,-838476.5214
356.2,-838433.2007
356.4,-838463.9838
356.6,-838811.6468
356.8,-839081.2979
357.0,-838792.4642
357.2,-838436.3268
357.4,-838388.4527
357.6,-838404.6788
357.8,-838769.4466
358.0,-839050.4772
358.2,-838810.7494
358.4,-838437.2519
358.6,-838538.1013
358.8,-838329.9059
359.0,-838706.8442
359.2,-838702.8495
359.4,-838567.0864
359.6,-838836.1624
359.8,-838759.1704
360.0,-839198.1016
360.2,-838771.929
360.4,-838948.9133
360.6,-838710.3979
360.8,-838496.5066
361.0,-838871.2743
361.2,-838943.9513
361.4,-839464.2932
361.6,-839007.3805
361.8,-839151.7706
362.0,-839330.6701
362.2,-839354.367
362.4,-839124.5619
362.6,-839343.5942
362.8,-839633.206
363.0,-839291.3171
363.2,-839240.282
363.4,-839016.9779
363.6,-838875.3843
363.8,-838874.846
364.0,-838641.6776
364.2,-838634.0821
364.4,-838731.9792
364.6,-838523.039
364.8,-838527.0505
365.0,-839085.5743
365.2,-839220.5163
365.4,-839440.1158
365.6,-839224.0716
365.8,-839068.8559
366.0,-838785.997
366.2,-838962.0234
366.4,-838697.7812
366.6,-839163.907
366.8,-838755.0189
367.0,-839017.8261
367.2,-838912.114
367.4,-839043.5587
367.6,-838976.1441
367.8,-839332.5442
368.0,-838741.5497
368.2,-839093.7017
368.4,-839026.2619
368.6,-839159.4308
368.8,-839255.4061
369.0,-839298.3012
369.2,-839315.2371
369.4,-839700.6987
369.6,-839234.482
369.8,-839141.5853
370.0,-839199.6811
370.2,-839251.748
370.4,-838609.759
370.6,-838818.9894
370.8,-838967.003
371.0,-839331.5379
371.2,-839391.0538
371.4,-839681.4869
371.6,-839207.9019
371.8,-839061.8555
372.0,-838630.4833
372.2,-838489.6027
372.4,-838831.044
372.6,-838778.1465
372.8,-838994.7724
373.0,-838700.1598
373.2,-838807.0633
373.4,-839167.8799
373.6,-838801.8729
373.8,-838551.8963
374.0,-838634.0531
374.2,-838672.2693
374.4,-838671.9666
374.6,-838990.0923
374.8,-839062.1943
375.0,-838863.1801
375.2,-839020.4479
375.4,-839053.1325
375.6,-839180.9107
375.8,-839193.8535
376.0,-838870.5307
376.2,-839286.9773
376.4,-839235.1899
376.6,-839365.7318
376.8,-839247.0749
377.0,-838999.8075
377.2,-838973.9744
377.4,-838617.1809
377.6,-838918.4239
377.8,-838946.4552
378.0,-839304.1979
378.2,-839352.0902
378.4,-838971.5656
378.6,-839163.2462
378.8,-839251.0578
379.0,-839634.7739
379.2,-839976.5308
379.4,-839486.7279
379.6,-839414.4844
379.8,-839152.8344
380.0,-839300.8076
380.2,-839378.0663
380.4,-839367.7004
380.6,-838945.1933
380.8,-839394.2197
381.0,-839475.9613
381.2,-839647.3115
381.4,-839523.9558
381.6,-839441.7571
381.8,-839258.6436
382.0,-838778.3041
382.2,-838927.7048
382.4,-839285.0477
382.6,-839080.7698
382.8,-839469.7057
383.0,-839501.1355
383.2,-839425.0894
383.4,-839621.2866
383.6,-839406.0798
383.8,-839638.3237
384.0,-839714.9442
384.2,-839416.2418
384.4,-839674.1376
384.6,-840159.6606
384.8,-839557.7174
385.0,-839288.5961
385.2,-839765.5291
385.4,-839083.6868
385.6,-839038.0791
385.8,-838781.7465
386.0,-838995.5111
386.2,-839781.0088
386.4,-839343.551
386.6,-839509.7422
386.8,-839048.1602
387.0,-839256.5433
387.2,-839301.4873
387.4,-839660.3567
387.6,-839932.3788
387.8,-839589.4387
388.0,-839668.4065
388.2,-839406.983
388.4,-839744.4899
388.6,-839914.4527
388.8,-839531.9637
389.0,-839496.4828
389.2,-839267.4547
389.4,-839587.7231
389.6,-839201.5075
389.8,-839457.3597
390.0,-839660.4209
390.2,-839425.6552
390.4,-839801.6577
390.6,-839786.3411
390.8,-839548.1327
391.0,-839347.4405
391.2,-839231.8632
391.4,-839193.3297
391.6,-839197.2226
391.8,-839395.5838
392.0,-839515.5407
392.2,-839386.3726
392.4,-839410.5179
392.6,-839458.8603
392.8,-839503.5997
393.0,-839693.092
393.2,-839577.8299
393.4,-839671.3672
393.6,-839545.7356
393.8,-839581.5275
394.0,-839581.6605
394.2,-839646.87
394.4,-839509.8805
394.6,-839266.6259
394.8,-839175.6154
395.0,-839390.6251
395.2,-839736.077
395.4,-839614.6017
395.6,-839616.4412
395.8,-839602.8884
396.0,-839714.2105
396.2,-839976.5505
396.4,-839754.3683
396.6,-839127.8049
396.8,-839356.1076
397.0,-839803.0323
397.2,-839899.7821
397.4,-839592.8643
397.6,-839947.6069
397.8,-840105.0821
398.0,-839618.8803
398.2,-839426.8688
398.4,-839851.5408
398.6,-839715.334
398.8,-839736.8012
399.0,-839806.1436
399.2,-839717.2577
399.4,-839841.6543
399.6,-839789.5053
399.8,-839833.1811
400.0,-839662.0867
400.2,-840192.9531
400.4,-839941.0591
400.6,-839786.6893
400.8,-839564.072
401.0,-839858.9403
401.2,-839879.3355
401.4,-840215.7855
401.6,-840112.8622
401.8,-840051.7258
402.0,-840237.8495
402.2,-840066.9488
402.4,-839794.5382
402.6,-839769.8129
402.8,-839612.9107
403.0,-839396.9031
403.2,-838951.7811
403.4,-839094.4189
403.6,-839168.6536
403.8,-839474.0333
404.0,-839971.6693
404.2,-839978.4197
404.4,-839897.4136
404.6,-839532.7766
404.8,-839547.3398
405.0,-839237.7848
405.2,-839470.5666
405.4,-839195.0195
405.6,-839466.9388
405.8,-839342.9639
406.0,-838693.1793
406.2,-838920.3031
406.4,-838630.704
406.6,-838830.7773
406.8,-838923.0562
407.0,-839097.216
407.2,-839745.9221
407.4,-839855.0573
407.6,-839868.2866
407.8,-839625.8981
408.0,-839945.819
408.2,-839606.807
408.4,-839713.8138
408.6,-839576.9982
408.8,-839469.3397
409.0,-840015.335
409.2,-840117.5107
409.4,-840119.7993
409.6,-840024.8763
409.8,-839497.9191
410.0,-839432.0393
410.2,-839810.447
410.4,-839417.9442
410.6,-839308.7336
410.8,-839528.3761
411.0,-839648.6219
411.2,-839307.714
411.4,-839321.727
411.6,-839402.5646
411.8,-839185.9808
412.0,-839326.8204
412.2,-839599.9527
412.4,-839555.8014
412.6,-839540.3086
412.8,-839614.2743
413.0,-839754.6857
413.2,-839411.9703
413.4,-839499.7341
413.6,-839678.8844
413.8,-839629.6204
414.0,-839848.0419
414.2,-839760.1522
414.4,-839333.6423
414.6,-839372.2263
414.8,-839458.9306
415.0,-839808.3698
415.2,-839395.4128
415.4,-839440.4271
415.6,-839665.2391
415.8,-839598.79
416.0,-839379.4989
416.2,-839158.8834
416.4,-839186.6385
416.6,-839549.4844
416.8,-839941.9189
417.0,-840141.1339
417.2,-840119.9505
417.4,-840266.923
417.6,-840200.8898
417.8,-840095.0594
418.0,-839870.5079
418.2,-839826.2363
418.4,-839883.8313
418.6,-840209.2207
418.8,-839924.2217
419.0,-839850.3718
419.2,-839763.3715
419.4,-839020.4795
419.6,-839094.2354
419.8,-839373.0974
420.0,-839816.8888
420.2,-839936.9771
420.4,-839460.7002
420.6,-839658.2769
420.8,-839869.0636
421.0,-839868.1418
421.2,-839950.123
421.4,-839943.7977
421.6,-839722.6822
421.8,-839214.0627
422.0,-839475.7985
422.2,-839411.282
422.4,-839179.5421
422.6,-839745.4956
422.8,-839851.5842
423.0,-839956.8106
423.2,-839946.0738
423.4,-839533.4257
423.6,-839432.7515
423.8,-839586.4245
424.0,-839882.6544
424.2,-839832.332
424.4,-839734.3835
424.6,-839830.9923
424.8,-840233.5602
425.0,-839834.9623
425.2,-839896.3976
425.4,-840041.9992
425.6,-839769.3951
425.8,-839513.3948
426.0,-839395.0997
426.2,-839503.4742
426.4,-839513.3108
426.6,-839613.5495
426.8,-839538.6883
427.0,-839653.3467
427.2,-839656.6119
427.4,-839780.6242
427.6,-839637.9725
427.8,-839730.5203
428.0,-839786.3452
428.2,-839948.8992
428.4,-839641.1369
428.6,-839784.0853
428.8,-839946.9005
429.0,-839588.7735
429.2,-839704.9998
429.4,-839825.3425
429.6,-840414.9191
429.8,-840297.227
430.0,-840041.2196
430.2,-839855.6057
430.4,-840069.3179
430.6,-840543.2907
430.8,-840020.2578
431.2,-839688.7054
431.4,-839958.7152
431.6,-840083.158
431.8,-839968.9258
432.0,-839708.0742
432.2,-840031.614
432.4,-840304.3612
432.6,-839974.0834
432.8,-839986.1954
433.0,-839744.1432
433.2,-839934.8131
433.4,-840188.8495
433.6,-839654.9112
433.8,-839670.1397
434.0,-839776.0285
434.2,-839212.5259
434.4,-839090.3745
434.6,-839358.2339
434.8,-839707.4833
435.0,-839989.0302
435.2,-839439.3256
435.4,-839544.6547
435.6,-839620.7964
435.8,-839785.4097
436.0,-839433.3283
436.2,-840068.6187
436.4,-840108.8397
436.6,-839785.0367
436.8,-839528.0073
437.0,-839643.7641
437.2,-839622.734
437.4,-839415.5748
437.6,-839529.0369
437.8,-839617.2229
438.0,-839840.113
438.2,-839773.6718
438.4,-839749.3181
438.6,-840093.5117
438.8,-840093.7871
439.0,-840398.4362
439.2,-840162.8842
439.4,-840157.4735
439.6,-840456.9521
439.8,-840442.803
440.0,-839757.1715
440.2,-839961.1627
440.4,-839730.8543
440.6,-839716.4031
440.8,-839440.8616
441.0,-839559.457
441.2,-839633.8241
441.4,-839450.722
441.6,-839621.0988
441.8,-839698.8692
442.0,-839687.025
442.2,-839603.2604
442.4,-839459.2452
442.6,-839274.4199
442.8,-839230.3624
443.0,-839192.1639
443.2,-839200.5334
443.4,-839388.8544
443.6,-839170.345
443.8,-839360.5255
444.0,-839083.1006
444.2,-839473.956
444.4,-839824.2572
444.6,-839937.9361
444.8,-839410.3273
445.0,-839847.6919
445.2,-840059.8519
445.4,-840114.1307
445.6,-840234.0337
445.8,-839413.6314
446.0,-839879.3857
446.2,-839441.9286
446.4,-839462.5988
446.6,-839555.3014
446.8,-839166.953
447.0,-839314.4768
447.2,-839109.9458
447.4,-839028.551
447.6,-839607.701
447.8,-839719.6716
448.0,-839732.3486
448.2,-839740.2639
448.4,-839897.722
448.6,-839640.9733
448.8,-839631.116
449.0,-839431.3087
449.2,-839871.5785
449.4,-839800.1585
449.6,-840003.8629
449.8,-839954.255
450.0,-839882.9544
450.2,-839876.6442
450.4,-840030.6439
450.6,-840116.4846
450.8,-840220.291
451.0,-839976.8887
451.2,-839885.874
451.4,-839662.2653
451.6,-840260.34
451.8,-840177.6148
452.0,-840331.3826
452.2,-840176.9884
452.4,-840188.8824
452.6,-840188.9861
452.8,-840037.1507
453.0,-840011.9845
453.2,-839696.0925
453.4,-840014.5586
453.6,-840455.8812
453.8,-840769.5168
454.0,-840516.5163
454.2,-840482.4943
454.4,-840078.4732
454.6,-839997.4858
454.8,-840312.876
455.0,-840184.0441
455.2,-839989.4494
455.4,-840030.1107
455.6,-839700.0218
455.8,-839824.9905
456.0,-840121.2309
456.2,-839868.7174
456.4,-839755.6086
456.6,-839767.0338
456.8,-839843.9676
457.0,-840056.8367
457.2,-839952.9227
457.4,-839936.3354
457.6,-839782.6014
457.8,-840156.0419
458.0,-840288.6681
458.2,-840208.7661
458.4,-840071.1993
458.6,-840187.024
458.8,-840075.3081
459.0,-840077.557
459.2,-840182.0677
459.4,-840165.6977
459.6,-840343.0962
459.8,-840114.9893
460.0,-840208.8784
460.2,-839871.8148
460.4,-840001.6385
460.6,-839605.7613
460.8,-839688.3905
461.0,-839359.0393
461.2,-839448.8503
461.4,-839821.4611
461.6,-839603.5207
461.8,-839776.1401
462.0,-839868.4095
462.2,-840441.7102
462.4,-840622.5342
462.6,-840503.8663
462.8,-840441.7578
463.0,-840370.8533
463.2,-840391.7134
463.4,-840614.8318
463.6,-840556.8929
463.8,-840341.8323
464.0,-840419.9237
464.2,-840145.9651
464.4,-840316.4889
464.6,-840320.2063
464.8,-840355.9165
465.0,-840123.0537
465.2,-840022.5217
465.4,-840155.3412
465.6,-840268.4946
465.8,-839991.939
466.0,-839949.8785
466.2,-840153.5232
466.4,-840066.9209
466.6,-840327.0917
466.8,-840192.7606
467.0,-840060.534
467.2,-839980.3297
467.4,-840202.1607
467.6,-839801.1947
467.8,-839980.6788
468.0,-839538.3801
468.2,-840027.7508
468.4,-839844.4378
468.6,-840002.8301
468.8,-840056.2016
469.0,-840334.1674
469.2,-840170.0175
469.4,-839797.5527
469.6,-839953.4969
469.8,-839822.2308
470.0,-839905.7735
470.2,-839918.9409
470.4,-839798.4828
470.6,-839654.3428
470.8,-839901.1046
471.0,-839902.8125
471.2,-840220.0951
471.4,-840627.786
471.6,-841064.6882
471.8,-840837.7013
472.0,-840510.9606
472.2,-839842.6341
472.4,-839859.8222
472.6,-839991.2922
472.8,-840513.2468
473.0,-840147.0693
473.2,-840500.0255
473.4,-840631.6144
473.6,-840926.9802
473.8,-840967.4551
474.0,-840783.9662
474.2,-840709.3473
474.4,-840357.3722
474.6,-840397.0905
474.8,-840377.3816
475.0,-840371.2239
475.2,-840163.3464
475.4,-840329.3817
475.6,-840809.0544
475.8,-840731.6404
476.0,-840538.5729
476.2,-840273.3432
476.4,-840461.334
476.6,-840378.4197
476.8,-840366.5299
477.0,-840553.3882
477.2,-840550.2157
477.4,-840456.0714
477.6,-840945.1802
477.8,-840594.306
478.0,-840347.6078
478.2,-840373.128
478.4,-840266.9184
478.6,-840335.8791
478.8,-840122.1001
479.0,-840018.4777
479.2,-840023.791
479.4,-840107.3792
479.6,-840153.3106
479.8,-839889.0824
480.0,-840336.9554
480.2,-840507.7512
480.4,-840900.3666
480.6,-840872.3971
480.8,-841043.6789
481.0,-840886.7974
481.2,-840997.4469
481.4,-841054.7975
481.6,-840495.6942
481.8,-840586.4295
482.0,-840287.4213
482.2,-839962.4108
482.4,-839829.2081
482.6,-839924.3065
482.8,-840087.0082
483.0,-840005.1116
483.2,-839726.4193
483.4,-839637.716
483.6,-839982.4653
483.8,-840766.6491
484.0,-840254.3361
484.2,-840089.5377
484.4,-840566.6477
484.6,-840680.3162
484.8,-840594.4809
485.0,-840581.114
485.2,-840623.8794
485.4,-839859.7138
485.6,-840315.6348
485.8,-840566.3678
486.0,-839954.0121
486.2,-839713.9291
486.4,-839879.7267
486.6,-839817.2165
486.8,-839562.7448
487.0,-839637.4315
487.2,-839857.9333
487.4,-839786.3604
487.6,-839704.8678
487.8,-840050.1523
488.0,-840255.7299
488.2,-840112.3045
488.4,-840133.4001
488.6,-840235.7513
488.8,-839829.3492
489.0,-840389.6261
489.2,-840788.7137
489.4,-840587.36
489.6,-840601.0424
489.8,-840664.143
490.0,-840343.1684
490.2,-840648.1195
490.4,-840545.6289
490.6,-840649.4262
490.8,-840419.3848
491.0,-840658.7104
491.2,-840696.1808
491.4,-840683.7302
491.6,-840456.0265
491.8,-840028.6987
492.0,-839881.12
492.2,-840292.4666
492.4,-840299.6282
492.6,-840244.0248
492.8,-840217.9527
493.0,-840121.6853
493.2,-840600.9968
493.4,-840799.9417
493.6,-840775.0678
493.8,-840692.2763
494.0,-840418.0878
494.2,-840135.9282
494.4,-839995.201
494.6,-840129.8888
494.8,-840187.3811
495.0,-839955.0881
495.2,-840364.3074
495.4,-840093.9876
495.6,-840290.3661
495.8,-840486.8053
496.0,-840708.5607
496.2,-840905.2363
496.4,-840942.1869
496.6,-840950.2415
496.8,-840690.9356
497.0,-840495.2801
497.2,-840103.7336
497.4,-840165.624
497.6,-840438.017
497.8,-840246.6669
498.0,-840293.6936
498.2,-840286.0346
498.4,-839992.7955
498.6,-840806.0463
498.8,-840228.6161
499.0,-840081.6382
499.2,-840357.2858
499.4,-840120.1079
499.6,-840188.9076
499.8,-840169.7193
500.0,-840279.6811
500.2,-840138.7432
500.4,-839866.1156
500.6,-839944.1855
500.8,-840108.6569
501.0,-840161.7872
501.2,-839974.0788
501.4,-840269.9307
501.6,-840668.0316
501.8,-840577.7936
502.0,-840210.938
502.2,-840346.173
502.4,-840533.3548
502.6,-840965.1826
502.8,-840883.7603
503.0,-841097.361
503.2,-840604.3401
503.4,-840635.2252
503.6,-840964.3257
503.8,-840813.3471
504.0,-840958.6281
504.2,-840814.7183
504.4,-840476.9477
504.6,-840560.8209
504.8,-840356.035
505.0,-840664.0215
505.2,-840476.1193
505.4,-840526.5792
505.6,-840249.7713
505.8,-840284.5145
506.0,-840579.9081
506.2,-840492.6502
506.4,-840214.1878
506.6,-840576.1061
506.8,-841013.0195
507.0,-840824.7482
507.2,-840531.4518
507.4,-840488.5597
507.6,-840702.0727
507.8,-840670.1114
508.0,-840802.5361
508.2,-840736.478
508.4,-840636.8761
508.6,-840241.8326
508.8,-840354.1094
509.0,-840326.1335
509.2,-840365.309
509.4,-840682.5537
509.6,-840645.8623
509.8,-840756.7993
510.0,-840795.1203
510.2,-840469.7989
510.4,-840590.2478
510.6,-840252.3059
510.8,-840380.5384
511.0,-839946.3466
511.2,-839967.2152
511.4,-839966.2554
511.6,-840369.8292
511.8,-840750.9874
512.0,-840648.4287
512.2,-840631.3043
512.4,-840704.7686
512.6,-840805.9162
512.8,-840855.28
513.0,-840459.3651
513.2,-840256.1393
513.4,-840695.2199
513.6,-841228.1624
513.8,-840878.9145
514.0,-841006.9538
514.2,-841184.1056
514.4,-841213.4815
514.6,-840751.7186
514.8,-840392.5297
515.0,-840892.9018
515.2,-841371.1405
515.4,-841355.3935
515.6,-841362.1099
515.8,-841566.4112
516.0,-841096.3598
516.2,-840855.5845
516.4,-840746.2821
516.6,-840396.3317
516.8,-840703.2696
517.0,-840815.208
517.2,-840859.6145
517.4,-840712.471
517.6,-840432.8464
517.8,-840450.8039
518.0,-840277.8746
518.2,-840464.5116
518.4,-840614.5673
518.6,-840732.1695
518.8,-840457.5563
519.0,-840348.2762
519.2,-840027.9931
519.4,-840186.9844
519.6,-840342.3241
519.8,-840679.5232
520.0,-840336.698
520.2,-840464.6856
520.4,-840601.3842
520.6,-840828.016
520.8,-840791.5486
521.0,-841010.3675
521.2,-840988.1262
521.4,-841256.4413
521.6,-841314.8128
521.8,-840852.2954
522.0,-840319.1856
522.2,-840484.7856
522.4,-840656.7127
522.6,-840488.7461
522.8,-840416.6539
523.0,-840510.1708
523.2,-840226.4538
523.4,-840717.7415
523.6,-840420.2952
523.8,-840287.3503
524.0,-840634.8472
524.2,-840408.1507
524.4,-841167.0793
524.6,-840770.0954
524.8,-840637.2407
525.0,-840817.2158
525.2,-840452.0912
525.4,-840953.0269
525.6,-840946.7979
525.8,-841337.1425
526.0,-841552.9806
526.2,-841211.8343
526.4,-841180.5632
526.6,-841131.6638
526.8,-840871.2591
527.0,-841176.8057
527.2,-840894.2262
527.4,-840975.8979
527.6,-841000.2556
527.8,-840938.1756
528.0,-840450.301
528.2,-840828.1159
528.4,-840472.8944
528.6,-840733.8535
528.8,-840989.4186
529.0,-840967.7006
529.2,-841173.5203
529.4,-840814.9256
529.6,-840892.6037
529.8,-840878.9587
530.0,-840837.2028
530.2,-840659.0503
530.4,-840400.4043
530.6,-840588.4596
530.8,-840821.0292
531.0,-841225.3561
531.2,-841124.6214
531.4,-841003.3873
531.6,-840902.8078
531.8,-841060.1437
532.0,-841206.7711
532.2,-841154.0186
532.4,-841102.194
