Time (ps),Radius of gyration (A)
1874.0,31.162090494667414
1876.0,31.192977025075784
1878.0,31.18084517674339
1880.0,31.213399769219485
1882.0,31.18686512461056
1884.0,31.19761817239623
1886.0,31.187509610123207
1888.0,31.180290364335555
1890.0,31.20676750865424
1892.0,31.188502315866003
1894.0,31.195525425310304
1896.0,31.190504434424202
1898.0,31.19235462122715
1900.0,31.186750741985914
1902.0,31.16519033979073
1904.0,31.177203370984476
1906.0,31.188470337367228
1908.0,31.159554779286267
1910.0,31.19930369643986
1912.0,31.143845876847173
1914.0,31.196722061257688
1916.0,31.2064364804848
1918.0,31.192944795043037
1920.0,31.182538577191117
1922.0,31.200240577376842
1924.0,31.18798613855455
1926.0,31.19258725460028
1928.0,31.170718757670393
1930.0,31.17742851329003
1932.0,31.15785302212882
1934.0,31.191047683430924
1936.0,31.162842133055694
1938.0,31.15521948156694
1940.0,31.17111613551191
1942.0,31.15180030405419
1944.0,31.182786336156997
1946.0,31.19135787224633
1948.0,31.168449096014267
1950.0,31.181348340487606
1952.0,31.18630551197757
1954.0,31.185583015373357
1956.0,31.18903344877711
1958.0,31.172620414412087
1960.0,31.184380413070503
1962.0,31.162551145858888
1964.0,31.183258580873897
1966.0,31.160464497039605
1968.0,31.209974714037607
1970.0,31.190910429940256
1972.0,31.197892087306656
1974.0,31.15516731015272
1976.0,31.170156096288338
1978.0,31.193217589962714
1980.0,31.1842582025474
1982.0,31.131158537663683
1984.0,31.1769008254896
1986.0,31.16701864492944
1988.0,31.171412111026626
1990.0,31.147214345157703
1992.0,31.156922043487782
1994.0,31.16444924783255
1996.0,31.157912068098568
1998.0,31.17092326679092
2000.0,31.163177561292287
2002.0,31.17752075830875
2004.0,31.17023693457933
2006.0,31.17846581748462
2008.0,31.160714474294945
2010.0,31.163622663130013
2012.0,31.17641200765638
2014.0,31.19285522608195
2016.0,31.182340318427748
2018.0,31.178251311463974
2020.0,31.155686229780024
2022.0,31.17069611542765
2024.0,31.124139363231027
2026.0,31.2116299054716
2028.0,31.175191981947783
2030.0,31.18079696587561
2032.0,31.170570168431414
2034.0,31.175567554548508
2036.0,31.225771065832948
2038.0,31.186796783945866
2040.0,31.197058555512328
2042.0,31.196096736335285
2044.0,31.191818448449965
2046.0,31.195086307718483
2048.0,31.20937040061689
2050.0,31.202152085819964
2052.0,31.174871930073145
2054.0,31.183116760061868
2056.0,31.187558589286727
2058.0,31.178057344181074
2060.0,31.17861421327743
2062.0,31.1855654059561
2064.0,31.1518367795477
2066.0,31.1504126404134
