Time (ps),EKTOT
10288.0,95646.3828
10290.0,95284.8047
10292.0,95610.2812
10294.0,95483.4219
10296.0,95855.0078
10298.0,95323.6719
10300.0,95757.4453
10302.0,95812.3203
10304.0,95428.2344
10306.0,95765.8438
10308.0,96310.9062
10310.0,95706.1484
10312.0,95953.4531
10314.0,95640.6953
10316.0,95603.4844
10318.0,95809.7422
10320.0,96101.3203
10322.0,95743.8359
10324.0,95575.9453
10326.0,95585.3984
10328.0,95194.3906
10330.0,95439.3359
10332.0,95482.7969
10334.0,95222.3906
10336.0,94704.9375
10338.0,95598.4922
10340.0,95344.7812
10342.0,95388.6953
10344.0,95380.7109
10346.0,95848.3828
10348.0,95891.125
10350.0,95914.7188
10352.0,95854.8203
10354.0,95465.0469
10356.0,95909.2031
10358.0,95571.6875
10360.0,95615.0078
10362.0,95631.2812
10364.0,95585.5703
10366.0,95523.4531
10368.0,95408.4609
10370.0,96159.6406
10372.0,95630.7578
10374.0,95716.3984
10376.0,95893.1562
10378.0,95710.0938
10380.0,95943.9844
10382.0,95282.2578
10384.0,95264.9688
10386.0,95552.5078
10388.0,95704.7734
10390.0,95902.4688
10392.0,95991.9531
10394.0,96044.7422
10396.0,95853.6797
10398.0,95807.9609
10400.0,95647.0938
10402.0,95730.2656
10404.0,95688.0078
10406.0,95608.6484
10408.0,95701.4609
10410.0,95681.5938
10412.0,96035.2734
10414.0,95771.7578
10416.0,95554.9609
10418.0,95731.875
10420.0,95641.9219
10422.0,95811.0391
10424.0,95592.2188
10426.0,95303.6328
10428.0,95414.5703
10430.0,95596.4922
10432.0,95545.7109
10434.0,95624.7344
10436.0,95417.0938
10438.0,95679.1641
10440.0,95551.0156
10442.0,95590.7891
10444.0,95668.5156
10446.0,95567.2812
10448.0,95536.9141
10450.0,94865.1016
10452.0,95432.2031
10454.0,95562.2109
10456.0,95168.125
10458.0,95482.0859
10460.0,95860.5859
10462.0,95434.6406
10464.0,95800.3828
10466.0,95780.5781
10468.0,95548.1016
10470.0,95648.0312
10472.0,95463.0
10474.0,96098.4609
10476.0,95305.5781
10478.0,95176.4922
10480.0,95665.4375
10482.0,95654.8828
10484.0,95246.3984
10486.0,95389.3438
10488.0,95932.7578
10490.0,95579.25
10492.0,95400.0938
10494.0,95404.1797
10496.0,95594.4609
10498.0,95730.1094
10500.0,95515.6797
10502.0,95913.0859
10504.0,95895.4922
10506.0,95762.6094
10508.0,95933.8438
10510.0,95317.1016
10512.0,95669.4922
10514.0,95570.2812
10516.0,95497.6172
10518.0,95308.8594
10520.0,95747.3203
10522.0,95856.8828
10524.0,95858.4844
10526.0,95650.6797
10528.0,95914.3281
10530.0,95963.4219
10532.0,95863.2891
10534.0,95390.6562
10536.0,95417.3672
10538.0,95709.5859
10540.0,95401.5391
10542.0,95773.375
10544.0,95692.2969
10546.0,95843.8203
10548.0,95595.0078
10550.0,95527.0469
10552.0,95117.5469
10554.0,95526.6016
10556.0,95733.4688
10558.0,95591.0234
10560.0,95999.0156
10562.0,95333.7812
10564.0,95888.6172
10566.0,95774.9219
10568.0,95856.3516
10570.0,95517.0156
10572.0,95835.125
10574.0,95909.2344
10576.0,96007.9766
10578.0,96219.7734
10580.0,95752.9375
10582.0,95621.4609
10584.0,95521.375
10586.0,95302.0391
10588.0,95703.9844
10590.0,95835.6094
10592.0,95350.6094
10594.0,95341.9766
10596.0,95937.2578
10598.0,96021.4688
10600.0,95881.2734
10602.0,95848.2578
10604.0,95741.125
10606.0,95686.6562
10608.0,96153.6484
10610.0,95480.2266
10612.0,95882.0781
10614.0,95697.8203
10616.0,95705.6172
10618.0,95501.4531
10620.0,95750.7031
10622.0,96045.2266
10624.0,95841.3984
10626.0,95571.7891
10628.0,96019.3906
10630.0,95475.2188
10632.0,96067.6172
10634.0,96033.3516
10636.0,95672.0
10638.0,95251.7969
10640.0,95444.7031
10642.0,95605.3438
10644.0,96025.25
10646.0,95611.9219
10648.0,95736.8906
10650.0,95622.5234
10652.0,95441.0781
10654.0,95209.1328
10656.0,95585.1016
10658.0,96039.4219
10660.0,95707.0156
10662.0,95617.1953
10664.0,95629.7031
10666.0,95340.9453
10668.0,95665.5
10670.0,96144.9922
10672.0,95448.6953
10674.0,95926.4609
10676.0,96166.3281
10678.0,95835.4922
10680.0,95491.6875
10682.0,95610.9531
10684.0,94956.1953
10686.0,96040.3594
10688.0,95326.2969
10690.0,95482.625
10692.0,96016.1094
10694.0,95836.1094
10696.0,96167.3984
10698.0,95170.0312
10700.0,95899.6406
10702.0,95173.9219
10704.0,95897.6562
10706.0,95806.6953
10708.0,95694.3672
10710.0,95313.8125
10712.0,96138.0234
10714.0,95577.6406
10716.0,95823.9141
10718.0,95642.9375
10720.0,95212.0703
10722.0,95775.9766
10724.0,95122.5469
10726.0,95493.2031
10728.0,95515.8984
10730.0,95581.0469
10732.0,95932.6719
10734.0,95431.7734
10736.0,95488.3906
10738.0,95450.2812
10740.0,95785.6172
10742.0,95483.6484
10744.0,95847.3594
10746.0,95553.1797
10748.0,95704.3906
10750.0,95728.1328
10752.0,95540.6641
10754.0,95349.5234
10756.0,95851.0547
10758.0,95370.9453
10760.0,96159.7656
10762.0,95709.0234
10764.0,95455.1172
10766.0,95325.3281
10768.0,95307.0156
10770.0,95210.0625
10772.0,95150.9062
10774.0,95528.7031
10776.0,95573.1641
10778.0,95881.4219
10780.0,95585.3594
10782.0,95498.1406
10784.0,95535.5625
10786.0,95856.5391
10788.0,95855.6406
10790.0,95341.6641
10792.0,95382.3203
10794.0,95597.5703
10796.0,95731.4375
10798.0,95716.5
10800.0,95905.8516
10802.0,95763.4141
10804.0,95552.0469
10806.0,95667.3047
10808.0,95208.8359
10810.0,95645.4297
10812.0,95778.0156
10814.0,95754.4453
10816.0,95462.4844
10818.0,95990.6719
10820.0,95812.4062
10822.0,95414.6016
10824.0,95639.2109
10826.0,95918.2891
10828.0,95676.8984
10830.0,95129.1719
10832.0,95638.7188
10834.0,95799.4922
10836.0,95724.5156
10838.0,95530.8594
10840.0,95764.4531
10842.0,95222.6094
10844.0,95450.3984
10846.0,95607.7266
10848.0,95675.875
10850.0,95644.6172
10852.0,95541.7969
10854.0,95810.0391
10856.0,95726.5391
10858.0,95878.0703
10860.0,95465.7891
10862.0,95584.7188
10864.0,95843.0938
10866.0,95597.2109
10868.0,95675.9141
10870.0,95452.8203
10872.0,95368.4609
10874.0,95676.2266
10876.0,95478.4141
10878.0,95580.6406
10880.0,95875.3594
10882.0,95377.3047
10884.0,95483.6875
10886.0,95629.2031
10888.0,95495.3516
10890.0,95721.0547
10892.0,95633.5938
10894.0,95616.9141
10896.0,95652.7578
10898.0,95887.9609
10900.0,95526.0234
10902.0,95948.1719
10904.0,95539.1328
10906.0,95350.3203
10908.0,95644.8984
10910.0,95903.9062
10912.0,95792.1641
10914.0,95674.7812
10916.0,95524.9766
10918.0,95894.9062
10920.0,95447.0078
10922.0,95284.5
10924.0,95636.7031
10926.0,95420.1484
10928.0,95491.4531
10930.0,95161.5781
10932.0,95249.9062
10934.0,95748.0234
10936.0,95659.6641
10938.0,95621.6016
10940.0,95792.0391
10942.0,95523.0234
10944.0,95550.1719
10946.0,95683.5078
10948.0,96005.8359
10950.0,95219.2266
10952.0,96143.7344
10954.0,95499.3047
10956.0,95302.7188
10958.0,95075.2891
10960.0,95704.9766
10962.0,95739.0938
10964.0,95736.6328
10966.0,95342.6719
10968.0,95911.0234
10970.0,95666.0078
10972.0,96222.8516
10974.0,95556.7344
10976.0,95224.2188
10978.0,95796.3516
10980.0,95697.0234
10982.0,95907.75
10984.0,95755.875
10986.0,95265.6562
10988.0,95429.5859
10990.0,95585.0234
10992.0,95747.7891
10994.0,95478.7891
10996.0,95575.3984
10998.0,95351.9219
11000.0,95502.3438
11002.0,95949.9062
11004.0,95590.5391
11006.0,95386.5156
11008.0,95613.0938
11010.0,95438.375
11012.0,95640.6016
11014.0,95766.0469
11016.0,95362.7891
11018.0,95373.4609
11020.0,95721.4531
11022.0,95375.2891
11024.0,95800.5547
11026.0,95664.2422
11028.0,95979.3516
11030.0,95273.4297
11032.0,95898.375
11034.0,95453.7344
11036.0,95819.9531
11038.0,95790.2734
11040.0,95429.625
11042.0,95509.9531
11044.0,95459.3906
11046.0,95945.0469
11048.0,95532.7422
11050.0,95125.8281
11052.0,96019.3828
11054.0,95654.9844
11056.0,95836.9688
11058.0,95704.2734
11060.0,95772.6562
11062.0,95800.3828
11064.0,95470.7734
11066.0,95595.7109
11068.0,95642.5625
11070.0,95387.0391
11072.0,95627.7891
11074.0,95681.1484
11076.0,96006.375
11078.0,96168.2422
11080.0,95623.1484
11082.0,95816.3125
11084.0,95718.6719
11086.0,95905.9688
11088.0,95847.9453
11090.0,95590.4219
11092.0,95618.5156
11094.0,95257.3047
11096.0,95489.7656
11098.0,96056.1328
11100.0,95158.2656
11102.0,95399.9453
11104.0,95442.7891
11106.0,95682.3125
11108.0,95550.8125
11110.0,96053.3828
11112.0,95704.4141
11114.0,95718.0234
11116.0,95502.8672
11118.0,95630.9062
11120.0,95466.6406
11122.0,95603.7656
11124.0,95671.5078
11126.0,95726.25
11128.0,95383.5
11130.0,95662.3594
11132.0,95973.0938
11134.0,95612.4531
11136.0,96424.5312
11138.0,95826.8516
11140.0,95838.5078
11142.0,95805.0234
11144.0,95858.1562
11146.0,95584.5391
11148.0,95813.7188
11150.0,95275.1172
11152.0,95618.7969
11154.0,95596.5312
11156.0,96149.3984
11158.0,95589.3438
11160.0,95654.8594
11162.0,95793.4375
11164.0,95926.4766
11166.0,95698.4375
11168.0,95484.3516
11170.0,95844.5625
11172.0,96150.3359
11174.0,95717.0469
11176.0,95610.8125
11178.0,95558.5547
11180.0,95968.1016
11182.0,95572.1953
11184.0,95709.625
11186.0,95441.4609
11188.0,95330.6484
11190.0,96190.1641
11192.0,95779.4453
11194.0,95693.4062
11196.0,95349.0859
11198.0,96048.2109
11200.0,95873.3125
11202.0,95794.8516
11204.0,95890.7578
11206.0,95653.8359
11208.0,95722.5
11210.0,95111.1172
11212.0,95403.5781
11214.0,95665.8047
11216.0,95617.4453
11218.0,95435.4219
11220.0,95337.6406
11222.0,95961.4062
11224.0,95768.0469
11226.0,95502.5547
11228.0,96114.5547
11230.0,95582.7969
11232.0,95473.625
11234.0,96001.4141
11236.0,95847.1641
11238.0,95783.8203
11240.0,95727.4297
11242.0,95405.3203
11244.0,95859.8203
11246.0,95808.7578
11248.0,95621.3359
11250.0,95590.8047
11252.0,95364.125
11254.0,95806.0703
11256.0,95495.2266
11258.0,95705.3984
11260.0,95634.4688
11262.0,95779.1094
11264.0,95510.6875
11266.0,95839.0469
11268.0,95311.0625
11270.0,95541.2266
11272.0,95905.3984
11274.0,95974.0312
11276.0,95354.7812
11278.0,95090.8594
11280.0,95707.4453
11282.0,94904.6484
11284.0,95507.4922
11286.0,95362.2109
11288.0,95613.3594
11290.0,95755.0156
11292.0,95470.6406
11294.0,95501.4531
11296.0,95438.3828
11298.0,96053.6875
11300.0,95499.8125
11302.0,95718.4062
11304.0,95734.7188
11306.0,95747.6016
11308.0,95525.4141
11310.0,95776.5234
11312.0,95640.0859
11314.0,95485.3359
11316.0,95503.3203
11318.0,95793.8516
11320.0,95402.2109
11322.0,95901.0469
11324.0,95646.4062
11326.0,95719.8359
11328.0,95462.4766
11330.0,95516.3438
11332.0,95250.9297
11334.0,95701.5312
11336.0,95447.0469
11338.0,95516.1328
11340.0,95461.9609
11342.0,95582.8594
11344.0,95458.0703
11346.0,95848.0703
11348.0,95538.375
11350.0,95662.3359
11352.0,95650.5781
11354.0,95538.6641
11356.0,95463.4453
11358.0,95600.5781
11360.0,95734.7578
11362.0,95357.1719
11364.0,95746.8359
11366.0,95790.4844
11368.0,95362.0703
11370.0,95466.8125
11372.0,95898.3281
11374.0,96031.1641
11376.0,96092.2031
11378.0,95442.4297
11380.0,95637.1328
11382.0,95759.4688
11384.0,95366.2344
11386.0,95586.3438
11388.0,95401.2188
11390.0,95955.1016
11392.0,95595.6953
11394.0,95845.125
11396.0,95513.1953
11398.0,95582.9844
11400.0,95466.3438
11402.0,95597.2422
11404.0,95927.9453
11406.0,95832.4375
11408.0,95671.3984
11410.0,95839.0078
11412.0,95994.3047
11414.0,95512.7969
11416.0,96053.4844
11418.0,95668.0391
11420.0,95527.7031
11422.0,95542.8125
11424.0,95831.4766
11426.0,95495.0469
11428.0,95208.5156
11430.0,96008.7891
11432.0,95038.1406
11434.0,95372.0391
11436.0,95978.7422
11438.0,95870.4141
11440.0,95837.9922
11442.0,95513.9844
11444.0,95367.9609
11446.0,95333.5312
11448.0,95354.9609
11450.0,95747.7344
11452.0,95573.5078
11454.0,95838.6406
11456.0,96198.3359
11458.0,95667.8984
11460.0,95424.0938
11462.0,95750.2656
11464.0,95702.8281
11466.0,95695.7344
11468.0,95682.8828
11470.0,95818.1172
11472.0,95692.1797
11474.0,95654.5234
11476.0,95694.2969
11478.0,95873.5938
11480.0,95824.7109
11482.0,95880.9688
11484.0,95629.7891
11486.0,96000.8516
11488.0,95504.1797
11490.0,95676.1797
11492.0,95695.6016
11494.0,95768.6094
11496.0,95951.5312
11498.0,95364.3359
11500.0,95640.7812
11502.0,95519.3594
11504.0,95868.1094
11506.0,95303.8281
11508.0,95703.0625
11510.0,95691.3125
11512.0,95552.2969
11514.0,95520.5
11516.0,95605.8281
11518.0,95676.2656
11520.0,95558.7109
11522.0,95798.8828
11524.0,95374.3672
11526.0,95580.5234
11528.0,95814.6719
11530.0,96002.7578
11532.0,95369.1875
11534.0,95497.1328
11536.0,95630.1797
11538.0,95865.3281
11540.0,96060.2812
11542.0,95941.1328
11544.0,95601.3125
11546.0,95680.8594
11548.0,95356.375
11550.0,95115.3828
11552.0,95467.5312
11554.0,95823.2188
11556.0,96052.6172
11558.0,95821.4219
11560.0,95672.75
11562.0,96081.5938
11564.0,95786.3672
11566.0,95456.8203
11568.0,95632.9688
11570.0,95824.125
11572.0,95689.8438
11574.0,95393.7188
11576.0,95509.25
11578.0,95504.7344
11580.0,96118.6406
11582.0,95817.8438
11584.0,95351.4375
11586.0,95763.0078
11588.0,95268.0703
11590.0,95523.9297
11592.0,95110.1172
11594.0,95326.5078
11596.0,95387.5391
11598.0,96051.4844
11600.0,95629.5391
11602.0,95362.8594
11604.0,95913.2734
11606.0,95515.1016
11608.0,96030.1094
11610.0,95799.9688
11612.0,95735.9922
11614.0,95723.7578
11616.0,95238.625
11618.0,95635.7812
11620.0,95419.5078
11622.0,95772.2266
11624.0,95694.1406
11626.0,96048.9609
11628.0,95281.5625
11630.0,95765.4375
11632.0,95503.7812
11634.0,95353.0156
11636.0,95804.8047
11638.0,95613.2188
11640.0,95849.4375
11642.0,95643.9844
11644.0,95530.3516
11646.0,95615.9297
11648.0,95383.3672
11650.0,95885.2891
11652.0,96114.4375
11654.0,95821.5547
11656.0,95554.9531
11658.0,95656.1094
11660.0,95698.7109
11662.0,95606.1953
11664.0,95610.6953
11666.0,95702.5938
11668.0,95597.0312
11670.0,95698.5859
11672.0,95787.2266
11674.0,95886.4688
11676.0,95437.5859
11678.0,95559.4297
11680.0,95803.8359
11682.0,95725.2656
11684.0,95735.9922
11686.0,95752.5156
11688.0,95429.8828
11690.0,95466.3203
11692.0,95970.9375
11694.0,95724.625
11696.0,95673.2656
11698.0,95526.5312
11700.0,95706.0469
11702.0,95785.1016
11704.0,95954.8984
11706.0,95046.0547
11708.0,95795.7812
11710.0,95869.4141
11712.0,95919.7109
11714.0,95844.5
11716.0,95540.375
11718.0,96052.6016
11720.0,96134.9062
11722.0,96251.6875
11724.0,95549.2734
11726.0,95928.875
11728.0,95160.2422
11730.0,95145.1641
11732.0,95564.6875
11734.0,95871.75
11736.0,95309.6016
11738.0,95873.8516
11740.0,95658.5938
11742.0,95117.3984
11744.0,95784.3359
11746.0,95988.0469
11748.0,95769.5703
11750.0,95937.1797
11752.0,95530.5312
11754.0,95494.9062
11756.0,95972.8594
11758.0,95756.2344
11760.0,95926.4531
11762.0,95520.0156
11764.0,95706.5547
11766.0,95485.7344
11768.0,95856.4531
11770.0,95580.8281
11772.0,95424.7109
11774.0,96111.5078
11776.0,95545.0703
11778.0,95091.7656
11780.0,95316.1797
11782.0,95802.4062
11784.0,95576.1719
11786.0,95993.9141
11788.0,95717.8438
11790.0,95395.25
11792.0,95553.8594
11794.0,95688.5781
11796.0,95578.0781
11798.0,95826.8672
11800.0,95500.125
11802.0,95583.125
11804.0,95878.7891
11806.0,95473.5391
11808.0,95202.6875
11810.0,95448.4062
11812.0,95804.2109
11814.0,95614.3047
11816.0,95619.7969
11818.0,95343.3359
11820.0,95705.8828
11822.0,95358.6406
11824.0,95582.0859
11826.0,95736.5156
11828.0,95496.5312
11830.0,95518.8203
11832.0,95685.5391
11834.0,95520.6875
11836.0,95726.8828
11838.0,95444.4609
11840.0,95869.2656
11842.0,95641.9609
11844.0,96026.3438
11846.0,95247.8516
11848.0,95827.8281
11850.0,95928.9531
11852.0,95760.2344
11854.0,95521.6797
11856.0,95881.7969
11858.0,95757.4766
11860.0,95458.2891
11862.0,96060.75
11864.0,95686.7891
11866.0,95854.0078
11868.0,95904.8984
11870.0,95668.9297
11872.0,95755.8594
11874.0,95627.3594
11876.0,95514.2344
11878.0,95645.625
11880.0,95818.0
11882.0,95857.0391
11884.0,95897.0234
11886.0,96002.7344
11888.0,95810.0469
11890.0,95609.0391
11892.0,95356.375
11894.0,95992.25
11896.0,95614.4688
11898.0,95736.2734
11900.0,95765.2656
11902.0,95650.5234
11904.0,95759.5391
11906.0,95386.8516
11908.0,95241.0312
11910.0,95529.5234
11912.0,95480.8672
11914.0,95716.1328
11916.0,95874.6094
11918.0,95874.0312
11920.0,95777.8438
11922.0,95595.3672
11924.0,95961.2969
11926.0,95608.7656
11928.0,95464.9922
11930.0,95770.3906
11932.0,95879.0859
11934.0,95498.5703
11936.0,95609.9922
11938.0,95758.0781
11940.0,95456.2578
11942.0,95863.8047
11944.0,95765.6016
11946.0,95878.3828
11948.0,95484.6406
11950.0,95279.6953
11952.0,95599.2656
11954.0,95693.5156
11956.0,95569.4062
11958.0,95204.5312
11960.0,95689.2734
11962.0,95696.4297
11964.0,95750.5156
11966.0,96057.5781
11968.0,96005.0312
11970.0,95528.2891
11972.0,95521.8516
11974.0,96209.1562
11976.0,95534.3203
11978.0,95763.7578
11980.0,95757.7109
11982.0,95449.8828
11984.0,95821.7109
11986.0,95478.875
11988.0,95531.5391
11990.0,95288.7422
11992.0,95487.2891
11994.0,95583.8906
11996.0,95637.8047
11998.0,95622.7812
12000.0,95743.6875
12002.0,95277.6172
12004.0,95893.4688
12006.0,95326.7812
12008.0,95684.4922
12010.0,96012.4531
12012.0,95705.4922
12014.0,95541.875
12016.0,95591.3125
12018.0,95469.2109
12020.0,95728.7891
12022.0,95439.1562
12024.0,95442.2656
12026.0,95949.1172
12028.0,95770.9844
12030.0,95506.2188
12032.0,95298.9688
12034.0,95307.0078
12036.0,95945.9453
12038.0,95854.0234
12040.0,95697.1172
12042.0,95878.5156
12044.0,95617.4766
12046.0,95648.1875
12048.0,95470.8594
12050.0,95620.625
12052.0,95767.2266
12054.0,96052.8828
12056.0,95204.3672
12058.0,95524.0156
12060.0,95842.6406
12062.0,95708.2266
12064.0,95714.3203
12066.0,95672.8906
12068.0,95758.1406
12070.0,95368.2188
12072.0,95562.9141
12074.0,95474.8359
12076.0,95803.4766
12078.0,95686.4219
12080.0,95401.5391
12082.0,95591.6875
12084.0,95554.2969
12086.0,95077.4688
12088.0,95666.3828
12090.0,95444.8516
12092.0,95598.1406
12094.0,95631.1328
12096.0,95924.3438
12098.0,95251.2188
12100.0,95814.1875
12102.0,95240.8984
12104.0,95893.6719
12106.0,95674.7578
12108.0,95566.4453
12110.0,95264.7266
12112.0,95620.3125
12114.0,95641.9688
12116.0,95352.2969
12118.0,96160.9375
12120.0,95512.3359
12122.0,95598.5938
12124.0,95626.2969
12126.0,95650.5312
12128.0,95538.8047
12130.0,95070.25
12132.0,95272.4062
12134.0,95568.6406
12136.0,95203.4062
12138.0,95928.6719
12140.0,95742.4219
12142.0,95809.4453
12144.0,95948.7344
12146.0,95432.1328
12148.0,95860.2109
12150.0,95346.0938
12152.0,95574.8828
12154.0,95302.4297
12156.0,95711.5859
12158.0,95578.3906
12160.0,95587.9609
12162.0,95755.9062
12164.0,95573.4609
12166.0,95711.4531
12168.0,95297.3594
12170.0,95574.7422
12172.0,95790.0781
12174.0,95381.6641
12176.0,95794.1484
12178.0,95649.1562
12180.0,95426.6875
12182.0,95061.8281
12184.0,95795.5078
12186.0,95288.8594
12188.0,95752.8203
12190.0,95441.4062
12192.0,95445.4297
12194.0,95921.8438
12196.0,95965.875
12198.0,95390.4609
12200.0,95427.0625
12202.0,95338.0312
12204.0,95474.3438
12206.0,95886.8047
12208.0,95779.2578
12210.0,95911.2734
12212.0,95381.6562
12214.0,96177.7734
12216.0,95423.2188
12218.0,95873.5625
12220.0,95675.0312
12222.0,95788.6875
12224.0,95526.8828
12226.0,95577.4844
12228.0,95637.7266
12230.0,95984.1016
12232.0,95627.0625
12234.0,95639.9531
12236.0,95602.6484
12238.0,95639.6406
12240.0,95774.2812
12242.0,95225.5781
12244.0,95461.7422
12246.0,95864.7344
12248.0,95700.1328
12250.0,95556.2109
12252.0,95983.9766
12254.0,95385.9375
12256.0,95743.3984
12258.0,95653.5078
12260.0,95773.7969
12262.0,95996.3438
12264.0,96210.9922
12266.0,95772.8438
12268.0,95436.1016
12270.0,95537.5938
12272.0,95925.2266
12274.0,95879.3359
12276.0,95543.9609
12278.0,95804.4609
12280.0,95949.5312
12282.0,95322.1484
12284.0,95933.7812
12286.0,95426.4219
12288.0,96246.9531
12290.0,95487.5234
12292.0,95865.8516
12294.0,95812.8438
12296.0,95297.1953
12298.0,95643.5078
12300.0,95418.0391
12302.0,95677.8359
12304.0,95816.5312
12306.0,95374.1016
12308.0,95522.0
12310.0,95719.1719
12312.0,95406.0625
12314.0,95892.5938
12316.0,95332.2109
12318.0,95532.6562
12320.0,95475.5703
12322.0,95607.9297
12324.0,95985.7734
12326.0,95416.5859
12328.0,95691.0781
12330.0,95640.8125
12332.0,95514.75
12334.0,96131.8516
12336.0,94907.3125
12338.0,95242.5312
12340.0,95532.5234
12342.0,96075.75
12344.0,96173.5859
12346.0,95710.2578
12348.0,95704.0
12350.0,95270.6875
12352.0,95623.1875
12354.0,95455.2656
12356.0,95208.5312
12358.0,95449.5859
12360.0,95779.5
12362.0,95557.3281
12364.0,96187.8984
12366.0,95761.4375
12368.0,95615.8516
12370.0,95888.0625
12372.0,95711.5547
12374.0,95698.6094
12376.0,96024.6797
12378.0,95961.625
12380.0,96111.3203
12382.0,96052.1328
12384.0,95891.3359
12386.0,95422.9375
12388.0,95370.0234
12390.0,95151.6094
12392.0,95792.4375
12394.0,96086.5
12396.0,95750.9453
12398.0,95991.2422
12400.0,95589.2734
12402.0,95968.0859
12404.0,96037.8203
12406.0,95691.5
12408.0,95294.4766
12410.0,95368.4688
12412.0,95576.9531
12414.0,95265.7422
12416.0,95579.8828
12418.0,95803.6797
12420.0,96000.0234
12422.0,95480.7891
12424.0,95874.4141
12426.0,95804.9688
12428.0,95715.7031
12430.0,96270.4375
12432.0,95698.2578
12434.0,95345.125
12436.0,95477.1641
12438.0,96005.7734
12440.0,95628.2422
12442.0,96076.4922
12444.0,95544.9219
12446.0,95568.8594
12448.0,95962.8047
12450.0,95467.7891
12452.0,95538.3828
12454.0,96067.3594
12456.0,95761.75
12458.0,95711.25
12460.0,95115.0078
12462.0,95873.375
12464.0,95239.0078
12466.0,95945.4766
12468.0,95615.9766
12470.0,95439.7812
12472.0,95706.8281
12474.0,95576.9219
12476.0,95469.5
12478.0,95675.6094
12480.0,95436.8516
12482.0,95359.8047
12484.0,95569.625
12486.0,95744.7109
12488.0,95815.6953
12490.0,95581.25
12492.0,95420.3281
12494.0,95921.875
12496.0,95676.1484
12498.0,95958.8828
12500.0,95822.8438
12502.0,95610.3906
12504.0,96019.5
12506.0,96067.9766
12508.0,95698.1484
12510.0,95714.3984
12512.0,95445.1797
12514.0,95239.3516
12516.0,95641.5938
12518.0,95546.7109
12520.0,95564.6094
12522.0,95279.4766
12524.0,95177.5391
12526.0,95979.3438
12528.0,95699.8906
12530.0,95539.4766
12532.0,96058.4531
12534.0,95734.25
12536.0,95636.9141
12538.0,95483.8984
12540.0,95394.875
12542.0,95995.0859
12544.0,95369.7656
12546.0,95752.0078
12548.0,95613.5234
12550.0,95309.8594
12552.0,95742.0625
12554.0,95583.8203
12556.0,95663.5391
12558.0,95430.6172
12560.0,95756.5
12562.0,95902.2734
12564.0,96065.9297
12566.0,95467.9688
12568.0,95512.9688
12570.0,95553.1094
12572.0,95604.6406
12574.0,95445.2656
12576.0,95602.0312
