Time (ps),TEMP
10532.0,300.14
10534.0,300.58
10536.0,299.19
10538.0,300.63
10540.0,300.47
10542.0,299.03
10544.0,299.37
10546.0,300.6
10548.0,299.22
10550.0,298.62
10552.0,298.8
10554.0,299.96
10556.0,299.23
10558.0,300.26
10560.0,300.44
10562.0,300.01
10564.0,299.89
10566.0,301.55
10568.0,299.62
10570.0,300.92
10572.0,299.98
10574.0,299.81
10576.0,300.54
10578.0,298.9
10580.0,299.35
10582.0,298.97
10584.0,297.45
10586.0,299.62
10588.0,300.07
10590.0,299.46
10592.0,300.67
10594.0,299.99
10596.0,300.42
10598.0,299.69
10600.0,299.92
10602.0,300.56
10604.0,300.57
10606.0,299.96
10608.0,298.82
10610.0,299.13
10612.0,299.28
10614.0,300.51
10616.0,299.2
10618.0,299.56
10620.0,299.91
10622.0,300.22
10624.0,298.8
10626.0,301.3
10628.0,299.44
10630.0,299.46
10632.0,299.51
10634.0,301.31
10636.0,300.83
10638.0,299.5
10640.0,300.65
10642.0,301.1
10644.0,299.31
10646.0,301.19
10648.0,299.0
10650.0,298.63
10652.0,299.6
10654.0,301.33
10656.0,300.58
10658.0,299.63
10660.0,300.14
10662.0,300.52
10664.0,299.94
10666.0,299.14
10668.0,298.6
10670.0,299.72
10672.0,300.17
10674.0,299.67
10676.0,298.16
10678.0,300.81
10680.0,299.79
10682.0,299.86
10684.0,299.54
10686.0,300.01
10688.0,299.75
10690.0,300.96
10692.0,299.95
10694.0,300.06
10696.0,300.57
10698.0,300.5
10700.0,300.61
10702.0,299.21
10704.0,300.5
10706.0,299.71
10708.0,299.52
10710.0,301.17
10712.0,298.08
10714.0,298.79
10716.0,300.31
10718.0,300.05
10720.0,299.54
10722.0,299.13
10724.0,300.02
10726.0,298.66
10728.0,299.4
10730.0,299.83
10732.0,299.72
10734.0,299.51
10736.0,299.29
10738.0,299.27
10740.0,301.95
10742.0,298.35
10744.0,300.37
10746.0,299.1
10748.0,300.37
10750.0,299.96
10752.0,301.63
10754.0,301.25
10756.0,300.58
10758.0,298.88
10760.0,299.17
10762.0,300.05
10764.0,299.84
10766.0,300.19
10768.0,298.99
10770.0,299.71
10772.0,299.54
10774.0,300.68
10776.0,300.05
10778.0,299.23
10780.0,299.01
10782.0,299.81
10784.0,299.65
10786.0,300.84
10788.0,298.74
10790.0,299.14
10792.0,300.89
10794.0,300.18
10796.0,299.24
10798.0,299.77
10800.0,299.56
10802.0,300.39
10804.0,300.56
10806.0,298.92
10808.0,300.18
10810.0,301.27
10812.0,298.42
10814.0,298.99
10816.0,298.71
10818.0,298.51
10820.0,299.53
10822.0,299.86
10824.0,300.5
10826.0,298.42
10828.0,300.0
10830.0,300.73
10832.0,299.62
10834.0,299.24
10836.0,300.27
10838.0,300.31
10840.0,299.26
10842.0,299.25
10844.0,300.54
10846.0,299.61
10848.0,298.77
10850.0,298.27
10852.0,300.56
10854.0,299.61
10856.0,299.0
10858.0,300.12
10860.0,298.36
10862.0,299.04
10864.0,300.33
10866.0,299.66
10868.0,299.99
10870.0,299.62
10872.0,298.86
10874.0,301.33
10876.0,300.73
10878.0,300.63
10880.0,301.34
10882.0,300.14
10884.0,299.2
10886.0,299.39
10888.0,300.03
10890.0,299.7
10892.0,300.44
10894.0,299.54
10896.0,299.47
10898.0,299.61
10900.0,299.97
10902.0,300.85
10904.0,300.55
10906.0,300.48
10908.0,300.57
10910.0,298.63
10912.0,300.81
10914.0,299.22
10916.0,300.95
10918.0,300.02
10920.0,300.93
10922.0,299.93
10924.0,299.21
10926.0,300.22
10928.0,299.5
10930.0,299.13
10932.0,300.45
10934.0,301.17
10936.0,301.62
10938.0,299.49
10940.0,299.9
10942.0,299.43
10944.0,300.79
10946.0,298.76
10948.0,300.51
10950.0,300.67
10952.0,299.73
10954.0,299.64
10956.0,299.83
10958.0,300.53
10960.0,300.28
10962.0,301.25
10964.0,300.83
10966.0,300.38
10968.0,300.21
10970.0,302.04
10972.0,299.0
10974.0,299.64
10976.0,300.75
10978.0,300.38
10980.0,301.63
10982.0,301.03
10984.0,299.77
10986.0,298.77
10988.0,300.06
10990.0,299.55
10992.0,299.76
10994.0,300.28
10996.0,299.69
10998.0,298.93
11000.0,299.49
11002.0,299.94
11004.0,300.34
11006.0,299.96
11008.0,299.56
11010.0,298.86
11012.0,300.19
11014.0,299.46
11016.0,300.74
11018.0,301.11
11020.0,299.98
11022.0,299.07
11024.0,299.68
11026.0,299.52
11028.0,299.12
11030.0,299.87
11032.0,300.61
11034.0,300.11
11036.0,299.69
11038.0,301.14
11040.0,299.96
11042.0,299.8
11044.0,299.2
11046.0,299.28
11048.0,300.23
11050.0,299.85
11052.0,300.86
11054.0,300.85
11056.0,302.87
11058.0,300.23
11060.0,298.71
11062.0,297.85
11064.0,299.59
11066.0,301.12
11068.0,298.03
11070.0,301.5
11072.0,300.51
11074.0,300.51
11076.0,300.92
11078.0,299.74
11080.0,300.56
11082.0,302.44
11084.0,301.14
11086.0,299.15
11088.0,299.69
11090.0,298.06
11092.0,299.9
11094.0,298.99
11096.0,299.69
11098.0,300.31
11100.0,300.83
11102.0,300.27
11104.0,300.8
11106.0,300.22
11108.0,298.42
11110.0,300.86
11112.0,299.86
11114.0,299.84
11116.0,300.54
11118.0,299.89
11120.0,300.23
11122.0,299.5
11124.0,299.96
11126.0,301.69
11128.0,300.68
11130.0,300.16
11132.0,300.47
11134.0,300.47
11136.0,300.25
11138.0,299.88
11140.0,299.75
11142.0,300.04
11144.0,299.96
11146.0,298.88
11148.0,300.48
11150.0,298.56
11152.0,299.46
11154.0,301.34
11156.0,300.37
11158.0,300.25
11160.0,300.03
11162.0,299.96
11164.0,300.88
11166.0,301.35
11168.0,299.09
11170.0,300.35
11172.0,297.78
11174.0,301.25
11176.0,299.91
11178.0,300.15
11180.0,300.24
11182.0,299.54
11184.0,299.19
11186.0,299.44
11188.0,299.35
11190.0,301.07
11192.0,299.77
11194.0,301.35
11196.0,299.84
11198.0,298.88
11200.0,300.9
11202.0,300.04
11204.0,299.53
11206.0,300.06
11208.0,300.31
11210.0,300.31
11212.0,299.42
11214.0,298.41
11216.0,300.93
11218.0,299.21
11220.0,299.76
11222.0,299.88
11224.0,300.53
11226.0,301.66
11228.0,299.63
11230.0,300.74
11232.0,299.89
11234.0,301.05
11236.0,298.64
11238.0,301.44
11240.0,299.11
11242.0,300.08
11244.0,299.99
11246.0,300.49
11248.0,299.26
11250.0,300.27
11252.0,299.09
11254.0,299.8
11256.0,300.01
11258.0,300.3
11260.0,300.53
11262.0,299.32
11264.0,300.06
11266.0,299.21
11268.0,301.92
11270.0,299.39
11272.0,299.2
11274.0,299.91
11276.0,300.4
11278.0,299.82
11280.0,299.49
11282.0,301.08
11284.0,301.24
11286.0,300.19
11288.0,298.89
11290.0,299.94
11292.0,298.97
11294.0,302.44
11296.0,301.2
11298.0,301.05
11300.0,301.01
11302.0,300.3
11304.0,299.98
11306.0,300.75
11308.0,301.44
11310.0,300.37
11312.0,299.7
11314.0,300.83
11316.0,300.19
11318.0,299.93
11320.0,299.87
11322.0,300.22
11324.0,299.59
11326.0,299.34
11328.0,298.78
11330.0,299.89
11332.0,300.8
11334.0,298.99
11336.0,299.77
11338.0,299.19
11340.0,300.92
11342.0,299.78
11344.0,300.08
11346.0,300.44
11348.0,300.94
11350.0,300.46
11352.0,300.29
11354.0,298.55
11356.0,300.18
11358.0,299.2
11360.0,301.07
11362.0,298.87
11364.0,300.28
11366.0,300.41
11368.0,301.43
11370.0,299.56
11372.0,299.3
11374.0,299.62
11376.0,300.45
11378.0,300.37
11380.0,299.16
11382.0,299.93
11384.0,298.92
11386.0,301.07
11388.0,300.36
11390.0,300.49
11392.0,300.96
11394.0,299.23
11396.0,301.13
11398.0,300.48
11400.0,300.66
11402.0,299.51
11404.0,299.3
11406.0,300.57
11408.0,300.43
11410.0,300.87
11412.0,300.42
11414.0,300.34
11416.0,300.29
11418.0,299.28
11420.0,300.27
11422.0,300.55
11424.0,298.93
11426.0,301.52
11428.0,300.03
11430.0,299.86
11432.0,299.0
11434.0,300.4
11436.0,298.32
11438.0,299.47
11440.0,298.6
11442.0,298.57
11444.0,300.33
11446.0,301.1
11448.0,300.53
11450.0,301.05
11452.0,300.77
11454.0,300.55
11456.0,299.46
11458.0,300.99
11460.0,299.47
11462.0,300.04
11464.0,300.52
11466.0,301.34
11468.0,299.58
11470.0,300.47
11472.0,298.59
11474.0,300.66
11476.0,299.13
11478.0,299.31
11480.0,299.87
11482.0,301.49
11484.0,298.84
11486.0,301.37
11488.0,300.73
11490.0,300.9
11492.0,300.48
11494.0,299.83
11496.0,300.46
11498.0,300.97
11500.0,301.42
11502.0,300.21
11504.0,299.84
11506.0,299.63
11508.0,299.61
11510.0,300.3
11512.0,301.13
11514.0,299.96
11516.0,299.58
11518.0,299.95
11520.0,299.67
11522.0,300.01
11524.0,300.92
11526.0,299.78
11528.0,299.1
11530.0,299.82
11532.0,300.66
11534.0,299.2
11536.0,299.44
11538.0,299.91
11540.0,300.35
11542.0,298.64
11544.0,299.36
11546.0,299.32
11548.0,300.52
11550.0,299.57
11552.0,299.71
11554.0,299.27
11556.0,299.34
11558.0,299.73
11560.0,299.05
11562.0,300.12
11564.0,299.66
11566.0,300.29
11568.0,301.16
11570.0,298.82
11572.0,299.4
11574.0,298.93
11576.0,300.28
11578.0,298.86
11580.0,299.75
11582.0,300.6
11584.0,300.66
11586.0,300.4
11588.0,299.83
11590.0,300.71
11592.0,298.82
11594.0,299.94
11596.0,299.85
11598.0,298.46
11600.0,300.84
11602.0,299.43
11604.0,299.46
11606.0,299.31
11608.0,299.37
11610.0,299.92
11612.0,299.97
11614.0,300.25
11616.0,301.37
11618.0,299.75
11620.0,299.85
11622.0,298.89
11624.0,299.3
11626.0,300.82
11628.0,300.17
11630.0,299.55
11632.0,301.05
11634.0,300.17
11636.0,300.32
11638.0,299.69
11640.0,300.0
11642.0,299.24
11644.0,298.87
11646.0,300.7
11648.0,299.53
11650.0,300.08
11652.0,300.01
11654.0,299.66
11656.0,299.25
11658.0,300.48
11660.0,300.11
11662.0,300.19
11664.0,299.34
11666.0,300.8
11668.0,300.47
11670.0,301.09
11672.0,300.63
11674.0,299.52
11676.0,298.9
11678.0,300.42
11680.0,299.08
11682.0,300.11
11684.0,298.91
11686.0,300.27
11688.0,299.63
11690.0,299.82
11692.0,298.2
11694.0,299.29
11696.0,299.84
11698.0,299.32
11700.0,300.65
11702.0,300.42
11704.0,299.87
11706.0,300.31
11708.0,299.2
11710.0,300.14
11712.0,299.98
11714.0,299.22
11716.0,299.05
11718.0,299.45
11720.0,299.05
11722.0,299.11
11724.0,300.68
11726.0,299.93
11728.0,299.86
11730.0,301.32
11732.0,300.17
11734.0,301.4
11736.0,300.24
11738.0,299.05
11740.0,300.65
11742.0,300.41
11744.0,299.57
11746.0,299.29
11748.0,300.03
11750.0,298.3
11752.0,299.46
11754.0,300.16
11756.0,298.65
11758.0,299.68
11760.0,300.7
11762.0,299.82
11764.0,300.32
11766.0,302.28
11768.0,300.44
11770.0,299.64
11772.0,299.57
11774.0,299.94
11776.0,299.45
11778.0,299.89
11780.0,300.02
11782.0,300.87
11784.0,300.33
11786.0,300.25
11788.0,300.46
11790.0,301.47
11792.0,299.9
11794.0,299.4
11796.0,300.09
11798.0,300.61
11800.0,301.16
11802.0,300.37
11804.0,298.66
11806.0,298.99
11808.0,300.15
11810.0,301.19
11812.0,299.83
11814.0,299.74
11816.0,300.84
11818.0,299.5
11820.0,300.09
11822.0,299.53
11824.0,300.84
11826.0,299.91
11828.0,300.54
11830.0,300.18
11832.0,300.64
11834.0,301.51
11836.0,298.9
11838.0,301.74
11840.0,300.14
11842.0,301.09
11844.0,299.82
11846.0,300.77
11848.0,299.86
11850.0,300.66
11852.0,299.5
11854.0,299.6
11856.0,300.93
11858.0,298.43
11860.0,299.58
11862.0,298.95
11864.0,300.92
11866.0,300.34
11868.0,300.36
11870.0,301.2
11872.0,300.54
11874.0,300.61
11876.0,300.29
11878.0,300.99
11880.0,300.65
11882.0,299.41
11884.0,299.5
11886.0,300.43
11888.0,299.78
11890.0,300.95
11892.0,300.06
11894.0,298.8
11896.0,300.79
11898.0,299.48
11900.0,299.96
11902.0,299.82
11904.0,301.35
11906.0,300.72
11908.0,300.59
11910.0,299.86
11912.0,301.21
11914.0,298.91
11916.0,298.58
11918.0,299.82
11920.0,300.55
11922.0,300.77
11924.0,299.03
11926.0,300.04
11928.0,299.76
11930.0,300.35
11932.0,299.67
11934.0,299.57
11936.0,299.88
11938.0,299.55
11940.0,300.67
11942.0,299.93
11944.0,299.79
11946.0,300.15
11948.0,300.96
11950.0,300.12
11952.0,298.6
11954.0,300.19
11956.0,299.23
11958.0,301.54
11960.0,301.58
11962.0,299.89
11964.0,300.36
11966.0,299.77
11968.0,300.28
11970.0,300.36
11972.0,300.89
11974.0,300.13
11976.0,301.11
11978.0,300.84
11980.0,298.66
11982.0,300.37
11984.0,299.71
11986.0,300.17
11988.0,298.87
11990.0,299.97
11992.0,301.01
11994.0,297.98
11996.0,301.0
11998.0,301.34
12000.0,298.61
12002.0,299.51
12004.0,301.03
12006.0,300.51
12008.0,300.72
12010.0,299.3
12012.0,300.27
12014.0,300.05
12016.0,299.83
12018.0,301.21
12020.0,299.48
12022.0,299.03
12024.0,301.52
12026.0,300.23
12028.0,299.19
12030.0,299.43
12032.0,299.93
12034.0,300.53
12036.0,299.3
12038.0,299.91
12040.0,300.25
12042.0,299.86
12044.0,300.22
12046.0,299.73
12048.0,299.84
12050.0,300.41
12052.0,299.76
12054.0,298.33
12056.0,300.08
12058.0,301.0
12060.0,299.58
12062.0,300.41
12064.0,301.1
12066.0,299.55
12068.0,300.77
12070.0,300.11
12072.0,299.01
12074.0,301.08
12076.0,300.43
12078.0,299.95
12080.0,301.26
12082.0,299.84
12084.0,299.77
12086.0,299.3
12088.0,299.77
12090.0,299.2
12092.0,299.77
12094.0,299.06
12096.0,300.15
12098.0,301.5
12100.0,299.23
12102.0,300.06
12104.0,299.4
12106.0,300.05
12108.0,298.77
12110.0,299.63
12112.0,300.89
12114.0,299.59
12116.0,300.62
12118.0,298.15
12120.0,299.11
12122.0,300.16
12124.0,301.24
12126.0,299.95
12128.0,298.91
12130.0,300.55
12132.0,299.47
12134.0,298.42
12136.0,299.66
12138.0,301.31
12140.0,298.68
12142.0,301.02
12144.0,299.09
12146.0,299.17
12148.0,300.08
12150.0,300.41
12152.0,300.23
12154.0,300.37
12156.0,299.1
12158.0,299.14
12160.0,300.56
12162.0,299.17
12164.0,300.76
12166.0,298.67
12168.0,299.65
12170.0,300.4
12172.0,298.53
12174.0,300.91
12176.0,300.25
12178.0,299.56
12180.0,300.1
12182.0,299.55
12184.0,298.87
12186.0,300.76
12188.0,299.89
12190.0,300.48
12192.0,300.28
12194.0,299.18
12196.0,299.92
12198.0,300.19
12200.0,301.6
12202.0,299.82
12204.0,301.05
12206.0,299.06
12208.0,298.83
12210.0,299.78
12212.0,299.54
12214.0,298.31
12216.0,299.16
12218.0,299.83
12220.0,299.29
12222.0,298.83
12224.0,300.22
12226.0,300.44
12228.0,300.49
12230.0,299.36
12232.0,299.3
12234.0,299.01
12236.0,300.63
12238.0,299.49
12240.0,299.51
12242.0,298.8
12244.0,300.03
12246.0,300.92
12248.0,300.6
12250.0,301.09
12252.0,299.78
12254.0,299.18
12256.0,299.86
12258.0,299.35
12260.0,299.63
12262.0,299.73
12264.0,300.82
12266.0,300.1
12268.0,299.42
12270.0,299.84
12272.0,300.44
12274.0,299.57
12276.0,301.18
12278.0,299.43
12280.0,299.98
12282.0,300.71
12284.0,299.05
12286.0,299.1
12288.0,299.17
12290.0,300.51
12292.0,300.04
12294.0,299.85
12296.0,299.63
12298.0,300.35
12300.0,300.82
12302.0,300.39
12304.0,299.0
12306.0,301.32
12308.0,301.36
12310.0,300.56
12312.0,299.6
12314.0,300.57
12316.0,300.01
12318.0,300.53
12320.0,300.13
12322.0,300.76
12324.0,299.17
12326.0,299.75
12328.0,300.22
12330.0,299.18
12332.0,299.71
12334.0,300.03
12336.0,300.73
12338.0,301.18
12340.0,300.88
12342.0,300.27
12344.0,300.39
12346.0,300.43
12348.0,298.7
12350.0,300.27
12352.0,300.04
12354.0,300.45
12356.0,298.72
12358.0,300.16
12360.0,299.95
12362.0,298.63
12364.0,301.04
12366.0,300.88
12368.0,299.27
12370.0,301.33
12372.0,300.79
12374.0,300.78
12376.0,300.74
12378.0,298.71
12380.0,298.96
12382.0,300.29
12384.0,299.36
12386.0,298.27
12388.0,300.68
12390.0,300.06
12392.0,300.32
12394.0,299.78
12396.0,300.04
12398.0,300.37
12400.0,300.34
12402.0,299.73
12404.0,300.36
12406.0,300.06
12408.0,300.5
12410.0,301.66
12412.0,300.05
12414.0,299.67
12416.0,299.84
12418.0,299.16
12420.0,299.7
12422.0,298.14
12424.0,299.69
12426.0,300.11
12428.0,300.99
12430.0,300.95
12432.0,300.39
12434.0,300.57
12436.0,299.75
12438.0,300.71
12440.0,300.25
12442.0,299.74
12444.0,300.33
12446.0,301.48
12448.0,300.05
12450.0,300.03
12452.0,298.88
12454.0,299.7
12456.0,298.89
12458.0,300.12
12460.0,299.4
12462.0,299.95
12464.0,299.88
12466.0,299.52
12468.0,300.36
12470.0,300.19
12472.0,299.31
12474.0,300.11
12476.0,300.01
12478.0,298.48
12480.0,299.92
12482.0,299.93
12484.0,300.29
12486.0,300.46
12488.0,299.34
12490.0,300.54
12492.0,299.97
12494.0,300.52
12496.0,301.11
12498.0,300.61
12500.0,298.86
12502.0,299.73
12504.0,299.75
12506.0,299.14
12508.0,299.03
12510.0,302.16
12512.0,299.28
12514.0,298.77
12516.0,300.76
12518.0,300.86
12520.0,300.06
12522.0,300.73
12524.0,301.42
12526.0,300.64
12528.0,299.33
12530.0,300.87
12532.0,298.65
12534.0,301.22
12536.0,299.59
12538.0,299.96
12540.0,299.1
12542.0,299.81
12544.0,298.78
12546.0,299.04
12548.0,301.43
12550.0,300.36
12552.0,300.68
12554.0,299.66
12556.0,301.67
12558.0,300.22
12560.0,300.74
12562.0,299.4
12564.0,300.46
12566.0,299.3
12568.0,300.28
12570.0,299.94
12572.0,299.55
12574.0,300.39
12576.0,300.21
12578.0,298.22
12580.0,298.31
12582.0,299.09
12584.0,298.71
12586.0,300.36
12588.0,298.49
12590.0,300.53
12592.0,300.61
12594.0,300.2
12596.0,299.53
12598.0,299.43
12600.0,300.41
12602.0,300.7
12604.0,298.83
12606.0,300.61
12608.0,300.89
12610.0,300.11
12612.0,301.17
12614.0,300.37
12616.0,301.45
12618.0,299.83
12620.0,299.28
12622.0,299.35
12624.0,299.38
12626.0,301.38
12628.0,299.65
12630.0,300.03
12632.0,301.45
12634.0,300.59
12636.0,301.91
12638.0,299.36
12640.0,299.34
12642.0,299.36
12644.0,299.4
12646.0,300.21
12648.0,300.18
12650.0,300.23
12652.0,301.11
12654.0,299.97
12656.0,299.72
12658.0,299.91
12660.0,299.13
12662.0,299.89
12664.0,299.25
12666.0,300.73
12668.0,300.34
12670.0,300.87
12672.0,301.01
12674.0,299.69
12676.0,300.54
12678.0,301.0
12680.0,299.66
12682.0,299.99
12684.0,301.71
12686.0,299.43
12688.0,300.85
12690.0,299.97
12692.0,301.31
12694.0,300.21
12696.0,298.93
12698.0,301.88
12700.0,300.13
12702.0,299.56
12704.0,299.65
12706.0,301.29
12708.0,302.42
12710.0,300.65
12712.0,299.89
12714.0,301.19
12716.0,299.61
12718.0,297.89
12720.0,300.31
12722.0,300.69
12724.0,301.21
12726.0,300.3
12728.0,300.8
12730.0,300.62
12732.0,300.91
12734.0,300.14
12736.0,299.13
12738.0,299.21
12740.0,301.94
12742.0,299.71
12744.0,301.35
12746.0,298.73
12748.0,300.32
12750.0,300.84
12752.0,299.66
12754.0,300.78
12756.0,298.68
12758.0,300.09
12760.0,300.35
12762.0,300.71
12764.0,300.97
12766.0,300.39
12768.0,300.43
12770.0,300.79
12772.0,301.18
12774.0,299.04
12776.0,298.61
12778.0,299.53
12780.0,299.44
12782.0,299.64
12784.0,299.59
12786.0,300.05
12788.0,300.52
12790.0,299.5
12792.0,300.87
12794.0,300.34
12796.0,301.01
12798.0,300.8
12800.0,301.34
12802.0,299.84
12804.0,299.79
12806.0,300.26
12808.0,298.53
12810.0,299.79
12812.0,299.45
12814.0,300.38
12816.0,299.01
12818.0,300.38
12820.0,300.39
12822.0,300.39
12824.0,299.58
12826.0,300.1
12828.0,298.71
12830.0,300.49
12832.0,299.74
12834.0,299.71
12836.0,299.31
12838.0,300.29
12840.0,300.23
12842.0,301.03
12844.0,300.11
12846.0,299.97
12848.0,302.36
12850.0,300.11
12852.0,299.92
12854.0,300.68
12856.0,299.92
12858.0,299.25
12860.0,299.83
12862.0,299.78
12864.0,299.77
12866.0,299.55
12868.0,300.08
12870.0,300.31
12872.0,299.05
12874.0,300.59
12876.0,299.12
12878.0,299.96
12880.0,299.49
12882.0,299.58
12884.0,299.32
12886.0,301.31
12888.0,299.51
12890.0,299.61
12892.0,299.01
12894.0,298.76
12896.0,300.4
12898.0,297.56
12900.0,299.56
12902.0,300.0
12904.0,300.05
12906.0,299.28
12908.0,300.71
12910.0,299.77
12912.0,300.27
12914.0,301.73
12916.0,300.32
12918.0,299.96
12920.0,299.13
12922.0,298.81
12924.0,301.35
12926.0,299.72
12928.0,300.73
12930.0,299.34
12932.0,298.25
12934.0,298.31
12936.0,299.85
12938.0,299.28
12940.0,300.41
12942.0,300.18
12944.0,299.88
12946.0,299.41
12948.0,301.8
12950.0,299.72
12952.0,299.87
12954.0,300.96
12956.0,299.71
12958.0,299.91
12960.0,300.22
12962.0,300.76
12964.0,299.37
12966.0,299.32
12968.0,299.98
12970.0,299.16
12972.0,299.77
12974.0,298.44
12976.0,298.86
12978.0,300.83
12980.0,299.9
12982.0,300.27
12984.0,299.88
12986.0,300.94
12988.0,301.05
12990.0,300.36
12992.0,299.39
12994.0,299.93
12996.0,300.74
12998.0,300.74
13000.0,299.38
13002.0,299.06
13004.0,298.88
13006.0,299.93
13008.0,298.58
13010.0,299.1
13012.0,300.19
13014.0,299.75
13016.0,301.24
13018.0,299.29
13020.0,299.68
13022.0,301.17
13024.0,299.37
13026.0,300.06
13028.0,300.15
13030.0,300.43
13032.0,300.97
13034.0,299.9
13036.0,300.8
13038.0,300.47
13040.0,300.52
13042.0,297.92
13044.0,299.1
13046.0,298.96
13048.0,299.99
13050.0,299.68
13052.0,299.62
13054.0,301.36
13056.0,299.71
13058.0,300.48
13060.0,299.63
13062.0,298.2
13064.0,299.58
13066.0,300.04
13068.0,300.31
13070.0,300.3
13072.0,301.64
13074.0,300.33
13076.0,300.78
13078.0,300.78
13080.0,300.21
13082.0,299.54
13084.0,300.62
13086.0,299.18
13088.0,299.96
13090.0,299.16
13092.0,298.45
13094.0,301.35
13096.0,301.56
13098.0,299.64
13100.0,300.31
13102.0,301.68
13104.0,300.15
13106.0,298.91
13108.0,299.47
13110.0,299.9
13112.0,299.79
13114.0,299.91
13116.0,298.97
13118.0,300.75
13120.0,299.19
13122.0,300.57
13124.0,300.07
13126.0,299.01
