Time (ps),TEMP
880.0,299.01
882.0,299.74
884.0,299.35
886.0,300.08
888.0,299.87
890.0,300.69
892.0,300.7
894.0,300.97
896.0,300.81
898.0,300.99
900.0,299.2
902.0,299.74
904.0,299.03
906.0,298.94
908.0,301.33
910.0,300.61
912.0,300.05
914.0,301.8
916.0,300.28
918.0,299.81
920.0,299.48
922.0,300.1
924.0,300.38
926.0,300.09
928.0,299.0
930.0,299.56
932.0,300.0
934.0,300.32
936.0,300.61
938.0,300.57
940.0,301.62
942.0,300.07
944.0,298.58
946.0,299.78
948.0,299.93
950.0,299.67
952.0,301.55
954.0,298.39
956.0,299.67
958.0,298.8
960.0,298.42
962.0,299.36
964.0,300.11
966.0,299.41
968.0,300.43
970.0,299.76
972.0,299.75
974.0,300.15
976.0,299.46
978.0,300.26
980.0,298.29
982.0,299.91
984.0,299.99
986.0,300.65
988.0,299.37
990.0,299.52
992.0,300.72
994.0,300.0
996.0,301.64
998.0,299.65
1000.0,300.38
1002.0,300.59
1004.0,299.54
1006.0,299.97
1008.0,300.16
1010.0,299.88
1012.0,301.3
1014.0,299.62
1016.0,301.06
1018.0,301.87
1020.0,300.3
1022.0,299.46
1024.0,300.54
1026.0,300.13
1028.0,298.22
1030.0,299.98
1032.0,299.42
1034.0,299.84
1036.0,300.84
1038.0,301.05
1040.0,300.57
1042.0,300.09
1044.0,301.17
1046.0,300.97
1048.0,302.21
1050.0,300.29
1052.0,300.25
1054.0,300.74
1056.0,299.47
1058.0,299.76
1060.0,299.22
1062.0,300.47
1064.0,300.03
1066.0,300.57
1068.0,299.76
1070.0,300.19
1072.0,300.02
1074.0,299.41
1076.0,299.87
1078.0,300.04
1080.0,299.76
1082.0,298.73
1084.0,299.28
1086.0,300.95
1088.0,300.09
1090.0,298.34
1092.0,300.71
1094.0,300.46
1096.0,299.68
1098.0,300.36
1100.0,299.26
1102.0,299.67
1104.0,299.57
1106.0,301.18
1108.0,299.4
1110.0,299.39
1112.0,300.62
1114.0,300.24
1116.0,300.67
1118.0,301.1
1120.0,298.84
1122.0,300.98
1124.0,298.99
1126.0,299.43
1128.0,300.46
1130.0,299.1
1132.0,299.57
1134.0,300.05
1136.0,301.32
1138.0,300.08
1140.0,300.39
1142.0,299.38
1144.0,299.07
1146.0,300.71
1148.0,301.03
1150.0,299.73
1152.0,300.12
1154.0,299.64
1156.0,300.83
1158.0,299.81
1160.0,300.88
1162.0,299.82
1164.0,299.83
1166.0,299.7
1168.0,301.15
1170.0,299.22
1172.0,299.92
1174.0,298.92
1176.0,299.2
1178.0,298.68
1180.0,298.97
1182.0,300.61
1184.0,301.43
1186.0,299.29
1188.0,300.87
1190.0,300.43
1192.0,301.07
1194.0,299.69
1196.0,299.8
1198.0,300.21
1200.0,299.87
1202.0,299.82
1204.0,300.54
1206.0,300.54
1208.0,299.2
1210.0,299.14
1212.0,299.61
1214.0,299.92
1216.0,299.07
1218.0,301.87
1220.0,298.53
1222.0,300.3
1224.0,301.41
1226.0,299.46
1228.0,299.33
1230.0,299.9
1232.0,299.24
1234.0,300.27
1236.0,300.61
1238.0,300.8
1240.0,299.67
1242.0,300.45
1244.0,300.34
1246.0,299.48
1248.0,300.41
1250.0,299.88
1252.0,300.41
1254.0,300.45
1256.0,299.06
1258.0,299.33
1260.0,300.36
1262.0,299.77
1264.0,300.28
1266.0,299.7
1268.0,300.45
1270.0,301.38
1272.0,298.86
1274.0,301.11
1276.0,299.73
1278.0,300.05
1280.0,299.15
1282.0,299.92
1284.0,299.68
1286.0,300.84
1288.0,299.28
1290.0,299.55
1292.0,300.03
1294.0,300.01
1296.0,300.55
1298.0,298.99
1300.0,300.36
1302.0,299.44
1304.0,300.96
1306.0,300.31
1308.0,299.17
1310.0,301.04
1312.0,298.87
1314.0,300.79
1316.0,299.94
1318.0,298.96
1320.0,300.07
1322.0,301.26
1324.0,299.28
1326.0,300.48
1328.0,299.61
1330.0,299.99
1332.0,301.18
1334.0,301.07
1336.0,299.45
1338.0,300.23
1340.0,300.09
1342.0,299.77
1344.0,299.46
1346.0,300.36
1348.0,299.92
1350.0,299.42
1352.0,300.29
1354.0,299.24
1356.0,300.15
1358.0,300.66
1360.0,300.11
1362.0,300.53
1364.0,300.05
1366.0,301.23
1368.0,299.98
1370.0,300.14
1372.0,300.44
1374.0,300.04
1376.0,300.76
1378.0,298.87
1380.0,300.18
1382.0,300.71
1384.0,298.84
1386.0,299.81
1388.0,300.37
1390.0,300.38
1392.0,300.1
1394.0,299.53
1396.0,300.46
1398.0,298.86
1400.0,300.57
1402.0,300.07
1404.0,299.71
1406.0,301.82
1408.0,299.44
1410.0,299.24
1412.0,301.27
1414.0,298.99
1416.0,300.11
1418.0,300.11
1420.0,299.13
1422.0,300.45
1424.0,299.7
1426.0,300.4
1428.0,299.66
1430.0,299.36
1432.0,299.99
1434.0,299.66
1436.0,299.5
1438.0,298.56
1440.0,300.83
1442.0,300.72
1444.0,300.04
1446.0,300.18
1448.0,298.18
1450.0,300.21
1452.0,298.08
1454.0,300.76
1456.0,300.43
1458.0,300.54
1460.0,299.71
1462.0,299.27
1464.0,300.97
1466.0,300.78
1468.0,301.3
1470.0,299.72
1472.0,298.86
1474.0,300.0
1476.0,299.08
1478.0,299.42
1480.0,299.9
1482.0,299.47
1484.0,298.7
1486.0,299.86
1488.0,299.83
1490.0,299.74
1492.0,300.16
1494.0,299.52
1496.0,297.97
1498.0,300.16
1500.0,299.74
1502.0,300.26
1504.0,300.84
1506.0,300.22
1508.0,299.49
1510.0,300.01
1512.0,301.38
1514.0,301.03
1516.0,299.1
1518.0,300.76
1520.0,300.41
1522.0,299.91
1524.0,299.8
1526.0,299.33
1528.0,299.48
1530.0,299.2
1532.0,298.29
1534.0,300.42
1536.0,299.34
1538.0,299.96
1540.0,300.27
1542.0,298.65
1544.0,299.48
1546.0,300.32
1548.0,301.37
1550.0,299.28
1552.0,299.63
1554.0,299.68
1556.0,300.06
1558.0,300.76
1560.0,300.45
1562.0,299.62
1564.0,299.27
1566.0,300.2
1568.0,299.35
1570.0,301.29
1572.0,298.55
1574.0,300.98
1576.0,299.39
1578.0,300.47
1580.0,299.7
1582.0,300.03
1584.0,300.06
1586.0,301.12
1588.0,299.91
1590.0,299.85
1592.0,300.1
1594.0,299.21
1596.0,300.75
1598.0,299.41
1600.0,300.3
1602.0,300.9
1604.0,300.14
1606.0,298.68
1608.0,299.89
1610.0,299.9
1612.0,300.8
1614.0,298.99
1616.0,299.71
1618.0,300.39
1620.0,299.15
1622.0,300.72
1624.0,300.17
1626.0,299.82
1628.0,299.71
1630.0,299.61
1632.0,300.75
1634.0,300.51
1636.0,299.75
1638.0,301.15
1640.0,299.14
1642.0,300.18
1644.0,299.85
1646.0,298.27
1648.0,298.66
1650.0,299.03
1652.0,299.96
1654.0,299.16
1656.0,300.03
1658.0,300.31
1660.0,299.75
1662.0,298.68
1664.0,299.6
1666.0,299.32
1668.0,299.52
1670.0,299.88
1672.0,299.37
1674.0,300.63
1676.0,298.99
1678.0,299.58
1680.0,300.95
1682.0,300.38
1684.0,299.72
1686.0,299.9
1688.0,300.16
1690.0,300.64
1692.0,300.34
1694.0,299.9
1696.0,301.37
1698.0,300.73
1700.0,300.76
1702.0,299.63
1704.0,299.0
1706.0,301.01
1708.0,299.69
1710.0,300.72
1712.0,300.52
1714.0,300.25
1716.0,300.41
1718.0,300.27
1720.0,299.57
1722.0,300.68
1724.0,298.86
1726.0,298.95
1728.0,300.56
1730.0,300.57
1732.0,298.51
1734.0,300.74
1736.0,299.7
1738.0,299.42
1740.0,299.7
1742.0,299.54
1744.0,299.34
1746.0,300.16
1748.0,298.24
1750.0,300.96
1752.0,299.42
1754.0,299.96
1756.0,299.8
1758.0,299.63
1760.0,300.02
1762.0,300.51
1764.0,299.59
1766.0,300.7
1768.0,300.1
1770.0,299.99
1772.0,299.36
1774.0,301.21
1776.0,299.66
1778.0,301.6
1780.0,299.88
1782.0,299.8
1784.0,298.87
1786.0,300.0
1788.0,299.93
1790.0,299.49
1792.0,299.18
1794.0,300.13
1796.0,299.03
1798.0,300.47
1800.0,300.64
1802.0,299.36
1804.0,299.36
1806.0,300.94
1808.0,299.22
1810.0,300.18
1812.0,300.04
1814.0,301.01
1816.0,301.01
1818.0,300.89
1820.0,299.46
1822.0,301.24
1824.0,299.97
1826.0,299.73
1828.0,300.43
1830.0,300.23
1832.0,301.26
1834.0,301.3
1836.0,298.75
1838.0,299.78
1840.0,300.83
1842.0,301.51
1844.0,299.45
1846.0,299.7
1848.0,300.26
1850.0,300.54
1852.0,300.43
1854.0,300.19
1856.0,299.69
1858.0,301.1
1860.0,299.65
1862.0,300.23
1864.0,299.37
1866.0,300.22
1868.0,301.16
1870.0,300.54
1872.0,300.1
1874.0,300.25
1876.0,300.39
1878.0,299.92
1880.0,300.46
1882.0,300.66
1884.0,300.55
1886.0,299.46
1888.0,300.67
1890.0,300.23
1892.0,299.78
1894.0,301.07
1896.0,298.94
1898.0,300.41
1900.0,299.4
1902.0,300.49
1904.0,301.01
1906.0,299.12
1908.0,299.77
1910.0,299.86
1912.0,300.07
1914.0,299.26
1916.0,300.32
1918.0,299.34
1920.0,299.42
1922.0,300.41
1924.0,301.04
1926.0,299.2
1928.0,300.27
1930.0,299.06
1932.0,300.41
1934.0,300.74
1936.0,299.46
1938.0,300.18
1940.0,300.01
1942.0,298.09
1944.0,299.57
1946.0,299.08
1948.0,299.14
1950.0,300.11
1952.0,301.09
1954.0,300.56
1956.0,301.34
1958.0,299.26
1960.0,300.46
1962.0,300.52
1964.0,301.7
1966.0,299.67
1968.0,300.04
1970.0,299.52
1972.0,301.17
1974.0,299.45
1976.0,299.35
1978.0,301.27
1980.0,300.15
1982.0,300.46
1984.0,301.63
1986.0,300.09
1988.0,298.91
1990.0,299.89
1992.0,302.26
1994.0,299.95
1996.0,299.69
1998.0,299.22
2000.0,299.73
2002.0,299.84
2004.0,300.09
2006.0,300.24
2008.0,299.75
2010.0,300.91
2012.0,299.76
2014.0,300.14
2016.0,300.27
2018.0,301.45
2020.0,299.68
2022.0,301.25
2024.0,301.25
2026.0,300.07
2028.0,300.77
2030.0,299.47
2032.0,300.16
2034.0,300.72
2036.0,299.7
2038.0,299.66
2040.0,299.0
2042.0,300.14
2044.0,301.57
2046.0,299.51
2048.0,298.58
2050.0,300.02
2052.0,299.69
2054.0,301.05
2056.0,301.79
2058.0,301.26
2060.0,300.62
2062.0,298.83
2064.0,301.04
2066.0,299.82
2068.0,299.27
2070.0,300.31
2072.0,299.63
2074.0,299.48
2076.0,300.14
2078.0,299.45
2080.0,299.51
2082.0,299.96
2084.0,300.94
2086.0,299.65
2088.0,300.08
2090.0,300.63
2092.0,299.78
2094.0,299.49
2096.0,301.57
2098.0,299.04
2100.0,299.31
2102.0,300.33
2104.0,300.52
2106.0,300.76
2108.0,299.11
2110.0,300.76
2112.0,300.25
2114.0,299.72
2116.0,300.25
2118.0,300.09
2120.0,301.61
2122.0,301.06
2124.0,299.89
2126.0,298.78
2128.0,299.66
2130.0,300.0
2132.0,301.31
2134.0,300.2
2136.0,299.63
2138.0,299.5
2140.0,300.28
2142.0,298.86
2144.0,300.88
2146.0,299.96
2148.0,300.67
2150.0,300.04
2152.0,300.0
2154.0,299.46
2156.0,301.75
2158.0,299.43
2160.0,300.51
2162.0,301.4
2164.0,299.49
2166.0,300.41
2168.0,300.55
2170.0,299.77
2172.0,300.7
2174.0,301.34
2176.0,300.16
2178.0,300.55
2180.0,301.15
2182.0,299.51
2184.0,299.81
2186.0,300.06
2188.0,299.35
2190.0,300.17
2192.0,300.16
2194.0,301.66
2196.0,299.75
2198.0,300.63
2200.0,297.82
2202.0,299.55
2204.0,298.43
2206.0,299.77
2208.0,299.05
2210.0,300.14
2212.0,301.16
2214.0,298.99
2216.0,300.15
2218.0,299.7
2220.0,300.02
2222.0,300.32
2224.0,300.54
2226.0,299.81
2228.0,300.54
2230.0,300.62
2232.0,300.19
2234.0,301.27
2236.0,300.07
2238.0,301.34
2240.0,300.34
2242.0,301.85
2244.0,299.61
2246.0,298.61
2248.0,299.66
2250.0,300.85
2252.0,300.31
2254.0,300.12
2256.0,300.14
2258.0,300.01
2260.0,300.67
2262.0,298.59
2264.0,298.86
2266.0,298.48
2268.0,300.74
2270.0,300.19
2272.0,299.78
2274.0,300.92
2276.0,299.8
2278.0,300.47
2280.0,300.56
2282.0,299.9
2284.0,300.4
2286.0,301.25
2288.0,299.44
2290.0,299.7
2292.0,300.22
2294.0,300.33
2296.0,300.51
2298.0,299.77
2300.0,300.06
2302.0,299.84
2304.0,300.21
2306.0,299.89
2308.0,300.2
2310.0,300.34
2312.0,299.36
2314.0,300.83
2316.0,300.2
2318.0,298.23
2320.0,300.05
2322.0,300.41
2324.0,299.86
2326.0,299.95
2328.0,299.57
2330.0,300.99
2332.0,301.17
2334.0,299.9
2336.0,300.47
2338.0,301.25
2340.0,299.41
2342.0,300.47
2344.0,299.37
2346.0,300.79
2348.0,299.56
2350.0,301.6
2352.0,299.91
2354.0,300.86
2356.0,299.34
2358.0,300.39
2360.0,299.99
2362.0,299.79
2364.0,301.08
2366.0,300.06
2368.0,300.49
2370.0,299.5
2372.0,299.83
2374.0,300.12
2376.0,300.89
2378.0,300.31
2380.0,299.23
2382.0,299.28
2384.0,300.45
2386.0,299.54
2388.0,300.08
2390.0,299.84
2392.0,299.62
2394.0,300.97
2396.0,300.67
2398.0,299.88
2400.0,300.93
2402.0,299.58
2404.0,299.54
2406.0,300.0
2408.0,301.2
2410.0,300.51
2412.0,299.94
2414.0,300.51
2416.0,300.83
2418.0,299.6
2420.0,300.09
2422.0,299.82
2424.0,300.3
2426.0,300.06
2428.0,299.22
2430.0,300.29
2432.0,300.12
2434.0,299.01
2436.0,299.04
2438.0,300.26
2440.0,299.83
2442.0,300.0
2444.0,299.07
2446.0,299.39
2448.0,300.53
2450.0,300.36
2452.0,298.48
2454.0,301.8
2456.0,300.94
2458.0,299.5
2460.0,299.43
2462.0,300.57
2464.0,298.88
2466.0,300.23
2468.0,300.8
2470.0,299.71
2472.0,299.81
2474.0,299.61
2476.0,299.31
2478.0,300.79
2480.0,299.88
2482.0,299.91
2484.0,299.11
2486.0,298.3
2488.0,299.78
2490.0,300.87
2492.0,300.02
2494.0,298.72
2496.0,300.12
2498.0,300.02
2500.0,300.83
2502.0,298.38
2504.0,300.1
2506.0,299.41
2508.0,301.08
2510.0,301.24
2512.0,299.98
2514.0,299.58
2516.0,301.11
2518.0,300.6
2520.0,301.08
2522.0,300.09
2524.0,301.15
2526.0,299.82
2528.0,300.2
2530.0,299.06
2532.0,299.33
2534.0,300.12
2536.0,299.63
2538.0,300.92
2540.0,299.93
2542.0,299.83
2544.0,299.65
2546.0,299.96
2548.0,299.56
2550.0,300.71
2552.0,300.09
2554.0,299.74
2556.0,300.75
2558.0,299.34
2560.0,299.46
2562.0,299.86
2564.0,299.19
2566.0,299.9
2568.0,300.18
2570.0,300.41
2572.0,301.09
2574.0,299.5
2576.0,300.96
2578.0,300.48
2580.0,299.77
2582.0,301.68
2584.0,298.57
2586.0,299.75
2588.0,301.01
2590.0,299.0
2592.0,299.31
2594.0,301.13
2596.0,300.14
2598.0,300.15
2600.0,299.91
2602.0,301.18
2604.0,301.47
2606.0,299.96
2608.0,300.65
2610.0,299.86
2612.0,300.01
2614.0,301.12
2616.0,299.83
2618.0,298.75
2620.0,300.37
2622.0,299.19
2624.0,299.86
2626.0,300.28
2628.0,301.13
2630.0,299.96
2632.0,300.35
2634.0,301.13
2636.0,299.53
2638.0,300.1
2640.0,300.25
2642.0,300.27
2644.0,299.87
2646.0,300.28
2648.0,300.44
2650.0,301.2
2652.0,299.71
2654.0,299.68
2656.0,299.39
2658.0,298.56
2660.0,300.17
2662.0,299.29
2664.0,299.16
2666.0,300.98
2668.0,300.47
2670.0,299.83
2672.0,301.68
2674.0,298.54
2676.0,300.28
2678.0,299.57
2680.0,299.86
2682.0,299.53
2684.0,299.91
2686.0,299.6
2688.0,300.37
2690.0,299.38
2692.0,300.92
2694.0,300.0
2696.0,300.44
2698.0,300.14
2700.0,299.93
2702.0,299.85
2704.0,301.0
2706.0,300.92
2708.0,299.1
2710.0,300.3
2712.0,300.07
2714.0,300.41
2716.0,299.45
2718.0,299.91
2720.0,300.87
2722.0,299.37
2724.0,300.29
2726.0,298.46
2728.0,300.7
2730.0,298.92
2732.0,298.72
2734.0,301.2
2736.0,300.03
2738.0,300.67
2740.0,300.56
2742.0,298.39
2744.0,300.41
2746.0,299.81
2748.0,300.26
2750.0,300.36
2752.0,300.84
2754.0,300.02
2756.0,299.65
2758.0,299.17
2760.0,299.97
2762.0,299.03
2764.0,300.05
2766.0,300.04
2768.0,300.11
2770.0,299.18
2772.0,301.11
2774.0,299.96
2776.0,299.72
2778.0,299.64
2780.0,299.19
2782.0,299.51
2784.0,300.55
2786.0,301.17
2788.0,299.97
2790.0,300.11
2792.0,300.25
2794.0,300.48
2796.0,299.38
2798.0,299.79
2800.0,300.45
2802.0,300.4
2804.0,299.88
2806.0,298.96
2808.0,301.88
2810.0,300.33
2812.0,302.11
2814.0,298.93
2816.0,300.07
2818.0,299.26
2820.0,298.99
2822.0,299.84
2824.0,299.3
2826.0,300.58
2828.0,300.25
2830.0,300.46
2832.0,300.03
2834.0,299.4
2836.0,299.88
2838.0,299.87
2840.0,298.79
2842.0,299.9
2844.0,300.2
2846.0,298.62
2848.0,300.77
2850.0,299.15
2852.0,299.95
2854.0,299.73
2856.0,299.82
2858.0,300.49
2860.0,300.58
2862.0,298.37
2864.0,301.26
2866.0,299.94
2868.0,300.49
2870.0,300.23
2872.0,300.73
2874.0,300.58
2876.0,299.76
2878.0,298.9
2880.0,299.4
2882.0,300.15
2884.0,299.8
2886.0,299.94
2888.0,300.73
2890.0,299.56
2892.0,300.02
2894.0,300.21
2896.0,300.08
2898.0,299.03
2900.0,300.6
2902.0,299.98
2904.0,299.08
2906.0,299.85
2908.0,299.43
2910.0,299.03
2912.0,301.11
2914.0,298.98
2916.0,299.67
2918.0,300.58
2920.0,299.57
2922.0,300.12
2924.0,299.54
2926.0,300.21
2928.0,300.02
2930.0,299.77
2932.0,300.1
2934.0,300.38
2936.0,301.19
2938.0,300.56
2940.0,298.41
2942.0,300.6
2944.0,301.11
2946.0,299.43
2948.0,301.41
2950.0,300.05
2952.0,298.05
2954.0,299.62
2956.0,300.12
2958.0,299.54
2960.0,298.79
2962.0,300.69
2964.0,298.2
2966.0,300.23
2968.0,299.32
2970.0,300.02
2972.0,299.32
2974.0,300.76
2976.0,300.17
2978.0,298.69
2980.0,301.09
2982.0,300.64
2984.0,300.59
2986.0,299.41
2988.0,300.34
2990.0,299.36
2992.0,298.92
2994.0,299.18
2996.0,299.63
2998.0,299.64
3000.0,299.31
3002.0,300.33
3004.0,300.21
3006.0,298.72
3008.0,301.09
3010.0,301.2
3012.0,299.83
3014.0,299.46
3016.0,300.3
3018.0,299.54
3020.0,299.76
3022.0,299.38
3024.0,298.77
3026.0,299.16
3028.0,300.7
3030.0,298.44
3032.0,300.84
3034.0,300.84
3036.0,301.74
3038.0,300.36
3040.0,299.17
3042.0,298.77
3044.0,299.72
3046.0,299.7
3048.0,298.7
3050.0,299.72
3052.0,299.46
3054.0,300.55
3056.0,299.45
3058.0,300.93
3060.0,299.7
3062.0,298.48
3064.0,301.18
3066.0,300.52
3068.0,299.4
3070.0,300.36
3072.0,299.71
3074.0,300.0
3076.0,298.75
3078.0,300.43
3080.0,299.9
3082.0,299.71
3084.0,298.79
3086.0,300.48
3088.0,300.08
3090.0,299.73
3092.0,300.13
3094.0,299.28
3096.0,300.42
3098.0,300.78
3100.0,300.28
3102.0,300.38
3104.0,300.76
3106.0,300.66
3108.0,300.21
3110.0,298.19
3112.0,298.88
3114.0,299.54
3116.0,300.71
3118.0,300.13
3120.0,300.05
3122.0,299.48
3124.0,300.11
3126.0,300.48
3128.0,299.41
3130.0,300.23
3132.0,300.84
3134.0,300.7
3136.0,299.53
3138.0,300.85
3140.0,298.49
3142.0,300.97
3144.0,299.69
3146.0,298.55
3148.0,300.16
3150.0,300.72
3152.0,299.56
3154.0,299.99
3156.0,300.85
3158.0,298.08
3160.0,299.83
3162.0,300.8
3164.0,299.93
3166.0,299.64
3168.0,301.41
3170.0,300.76
3172.0,301.39
3174.0,299.15
3176.0,299.77
3178.0,300.36
3180.0,300.72
3182.0,299.07
3184.0,299.36
3186.0,298.93
3188.0,300.14
3190.0,301.25
3192.0,299.24
3194.0,300.32
3196.0,299.69
3198.0,299.17
3200.0,299.63
3202.0,299.52
3204.0,299.44
3206.0,300.63
3208.0,300.34
3210.0,298.88
3212.0,298.73
3214.0,299.5
3216.0,299.81
3218.0,300.62
3220.0,299.18
3222.0,300.08
3224.0,300.06
3226.0,301.52
3228.0,299.56
3230.0,301.4
3232.0,300.14
3234.0,299.7
3236.0,299.66
3238.0,300.54
3240.0,298.82
3242.0,300.09
3244.0,299.54
3246.0,299.82
3248.0,300.66
3250.0,299.66
3252.0,299.74
3254.0,301.41
3256.0,300.66
3258.0,300.33
3260.0,299.73
3262.0,301.81
3264.0,301.24
3266.0,300.06
3268.0,299.31
3270.0,299.69
3272.0,298.87
3274.0,300.68
3276.0,299.96
3278.0,299.58
3280.0,299.63
3282.0,299.35
3284.0,299.54
3286.0,300.84
3288.0,299.67
3290.0,301.28
3292.0,301.54
3294.0,299.2
3296.0,300.81
3298.0,300.23
3300.0,298.09
3302.0,299.41
3304.0,300.81
3306.0,299.7
