Time (ps),EKTOT
1241.4,83804.6627
1241.6,83877.5137
1241.8,84150.7685
1242.0,83916.9771
1242.2,83873.0269
1242.4,83526.8791
1242.6,83875.1422
1242.8,83485.1792
1243.0,84112.7377
1243.2,83846.9582
1243.4,83829.1255
1243.6,83708.2503
1243.8,83752.3499
1244.0,83898.8289
1244.2,84313.1502
1244.4,83911.4489
1244.6,84045.5472
1244.8,83761.8762
1245.0,84052.6104
1245.2,84002.2606
1245.4,84387.0212
1245.6,84080.754
1245.8,84468.7444
1246.0,84107.403
1246.2,84032.8411
1246.4,83670.6474
1246.6,83590.5073
1246.8,83860.0953
1247.0,83631.4578
1247.2,83590.219
1247.4,83479.6478
1247.6,83803.4303
1247.8,84179.7739
1248.0,84035.4404
1248.2,84147.2701
1248.4,84096.2955
1248.6,83584.9919
1248.8,84221.6067
1249.0,84022.6588
1249.2,83902.8359
1249.4,84177.825
1249.6,83666.8698
1249.8,84114.2481
1250.0,84196.5547
1250.2,84256.4504
1250.4,84086.1859
1250.6,83973.5743
1250.8,84390.1279
1251.0,84483.1491
1251.2,84333.9456
1251.4,84137.3512
1251.6,83941.4144
1251.8,83669.6543
1252.0,83655.6888
1252.2,83531.1239
1252.4,83605.7238
1252.6,83707.4949
1252.8,83847.4208
1253.0,83915.9783
1253.2,83971.0359
1253.4,83775.3368
1253.6,83872.9072
1253.8,84030.4023
1254.0,83575.1485
1254.2,84321.1324
1254.4,84086.2597
1254.6,84246.8168
1254.8,83877.9638
1255.0,83803.3062
1255.2,84077.1891
1255.4,83770.2635
1255.6,84104.1228
1255.8,84033.0483
1256.0,83914.8065
1256.2,84085.2022
1256.4,83904.5327
1256.6,83909.5503
1256.8,84151.8118
1257.0,84076.1689
1257.2,83987.6535
1257.4,84112.9582
1257.6,83939.0953
1257.8,83816.7732
1258.0,83802.2533
1258.2,84179.499
1258.4,83987.0933
1258.6,83843.7716
1258.8,83974.6282
1259.0,83924.1249
1259.2,84016.67
1259.4,84086.8888
1259.6,84102.8734
1259.8,84078.1891
1260.0,84144.3651
1260.2,84078.6079
1260.4,84267.0116
1260.6,83982.2118
1260.8,84196.6172
1261.0,83761.9411
1261.2,84199.8468
1261.4,84356.9396
1261.6,84032.4502
1261.8,84042.2392
1262.0,84262.577
1262.2,84032.3394
1262.4,84090.0757
1262.6,83901.399
1262.8,84142.1179
1263.0,84362.0201
1263.2,84085.705
1263.4,84290.2686
1263.6,84252.7555
1263.8,83315.583
1264.0,83662.3463
1264.2,83767.5698
1264.4,84102.4283
1264.6,83806.5171
1264.8,83777.1895
1265.0,83892.8671
1265.2,84076.6678
1265.4,83661.0712
1265.6,84025.9617
1265.8,84253.125
1266.0,84128.0494
1266.2,83767.14
1266.4,83897.5715
1266.6,84028.1067
1266.8,83963.0618
1267.0,84123.8633
1267.2,83863.3188
1267.4,83809.897
1267.6,83741.2374
1267.8,84292.8077
1268.0,84025.452
1268.2,84301.8407
1268.4,83897.5289
1268.6,84126.3514
1268.8,84120.9535
1269.0,83666.7986
1269.2,84312.2946
1269.4,83853.7644
1269.6,84191.6194
1269.8,83989.5522
1270.0,84141.9939
1270.2,83680.6671
1270.4,84003.5321
1270.6,83870.0512
1270.8,83764.9958
1271.0,83636.6429
1271.2,83975.383
1271.4,83840.6839
1271.6,84066.738
1271.8,84357.5304
1272.0,84049.3515
1272.2,84026.201
1272.4,84191.7585
1272.6,84240.6835
1272.8,83921.3635
1273.0,83942.5714
1273.2,83825.1728
1273.4,83639.0357
1273.6,83816.5594
1273.8,83927.4739
1274.0,84311.8019
1274.2,83901.8332
1274.4,83839.0498
1274.6,84020.1037
1274.8,84357.5205
1275.0,84342.0024
1275.2,84057.0322
1275.4,84182.455
1275.6,84079.495
1275.8,84315.353
1276.0,84051.7439
1276.2,83754.6596
1276.4,84001.3096
1276.6,84007.9352
1276.8,84302.7926
1277.0,84210.5387
1277.2,83769.7204
1277.4,83886.1501
1277.6,84016.0393
1277.8,83939.4358
1278.0,83881.6358
1278.2,84129.9401
1278.4,83784.9845
1278.6,84097.3056
1278.8,83498.038
1279.0,84103.2141
1279.2,84415.8691
1279.4,84025.7833
1279.6,83987.9447
1279.8,84105.9283
1280.0,83826.6552
1280.2,84256.716
1280.4,83757.3546
1280.6,83970.3913
1280.8,83786.7816
1281.0,83970.7383
1281.2,84042.7044
1281.4,83995.8535
1281.6,84435.4021
1281.8,84106.2289
1282.0,84128.0364
1282.2,83759.2836
1282.4,84041.1661
1282.6,84185.8513
1282.8,83947.3012
1283.0,84171.7087
1283.2,83800.8797
1283.4,83942.4597
1283.6,84103.3191
1283.8,83827.6938
1284.0,83703.3403
1284.2,84144.8772
1284.4,83633.7467
1284.6,83716.4953
1284.8,83273.3077
1285.0,83911.4592
1285.2,83879.8689
1285.4,83699.7318
1285.6,83711.894
1285.8,83713.1387
1286.0,84007.6838
1286.2,83855.5042
1286.4,83890.2676
1286.6,83911.2973
1286.8,84134.0519
1287.0,84127.7009
1287.2,83824.1255
1287.4,83806.9061
1287.6,83813.6456
1287.8,84211.6879
1288.0,83927.5097
1288.2,83883.897
1288.4,83889.1435
1288.6,84201.017
1288.8,84194.9696
1289.0,84071.4001
1289.2,84056.7773
1289.4,83766.4583
1289.6,83643.0834
1289.8,83557.813
1290.0,83615.3681
1290.2,83744.7139
1290.4,84057.1157
1290.6,83443.317
1290.8,83800.7561
1291.0,83800.9432
1291.2,83987.8889
1291.4,83784.5809
1291.6,83849.1173
1291.8,84024.3479
1292.0,84184.3779
1292.2,84104.6139
1292.4,84140.757
1292.6,83845.6102
1292.8,83738.204
1293.0,83689.3477
1293.2,83748.4041
1293.4,83708.7549
1293.6,83952.7465
1293.8,83571.6584
1294.0,83863.5447
1294.2,84074.0354
1294.4,83841.5003
1294.6,84178.2287
1294.8,83927.1264
1295.0,84187.864
1295.2,84194.002
1295.4,84118.2423
1295.6,84159.3664
1295.8,84424.1941
1296.0,84442.5786
1296.2,83884.4981
1296.4,84162.9127
1296.6,84247.4227
1296.8,83772.5949
1297.0,83962.7517
1297.2,84374.3467
1297.4,84316.3802
1297.6,84286.5208
1297.8,84144.6955
1298.0,83751.5041
1298.2,83996.4805
1298.4,84368.7457
1298.6,84372.7482
1298.8,83783.0067
1299.0,83986.7574
1299.2,84227.7933
1299.4,83726.5286
1299.6,84010.6658
1299.8,84128.1775
1300.0,83844.1352
1300.2,83973.3259
1300.4,83889.9672
1300.6,84111.7065
1300.8,83707.167
1301.0,83851.4555
1301.2,84040.6892
1301.4,83919.2948
1301.6,83735.0452
1301.8,83958.3789
1302.0,83721.8026
1302.2,84247.5568
1302.4,83978.5049
1302.6,83740.1814
1302.8,83986.0304
1303.0,84343.6897
1303.2,84095.8886
1303.4,84523.2678
1303.6,83780.5487
1303.8,83976.0949
1304.0,84071.0496
1304.2,84031.5112
1304.4,84131.6136
1304.6,84469.0546
1304.8,84001.0547
1305.0,83698.9076
1305.2,84133.1208
1305.4,84053.373
1305.6,83853.1655
1305.8,83978.2511
1306.0,84213.4888
1306.2,83627.688
1306.4,83587.5668
1306.6,83752.6835
1306.8,83838.9643
1307.0,83932.7252
1307.2,83699.7345
1307.4,83618.8787
1307.6,83389.3429
1307.8,83373.5707
1308.0,83387.8704
1308.2,83711.7553
1308.4,84031.8414
1308.6,83601.3699
1308.8,83813.3658
1309.0,83924.2168
1309.2,83778.4471
1309.4,83919.7646
1309.6,84196.6071
1309.8,83777.5234
1310.0,83628.9685
1310.2,83963.2311
1310.4,83861.7882
1310.6,83842.7642
1310.8,84117.6901
1311.0,83758.84
1311.2,83663.183
1311.4,83802.7475
1311.6,83825.2413
1311.8,84139.9044
1312.0,83738.1062
1312.2,84065.3519
1312.4,83460.6799
1312.6,83941.1878
1312.8,83720.6406
1313.0,83563.7183
1313.2,83814.204
1313.4,83758.1654
1313.6,84100.7067
1313.8,84078.594
1314.0,83982.4727
1314.2,83946.4452
1314.4,84148.8054
1314.6,83965.8368
1314.8,83947.6766
1315.0,84156.5729
1315.2,83876.5796
1315.4,83775.6638
1315.6,84039.4339
1315.8,84229.5619
1316.0,83843.6281
1316.2,84277.2488
1316.4,84118.0062
1316.6,83735.5506
1316.8,83326.1465
1317.0,83577.9324
1317.2,83330.3878
1317.4,83677.9541
1317.6,83693.99
1317.8,83767.399
1318.0,84085.1431
1318.2,83949.2103
1318.4,84357.7472
1318.6,83866.5308
1318.8,84091.8686
1319.0,84340.0403
1319.2,83682.1567
1319.4,83952.0952
1319.6,83825.5487
1319.8,83971.6153
1320.0,84081.2451
1320.2,83715.5323
1320.4,84047.5516
1320.6,84141.0959
1320.8,83833.937
1321.0,83798.981
1321.2,83536.9147
1321.4,83355.0368
1321.6,84154.9944
1321.8,84006.4292
1322.0,83870.7432
1322.2,83815.6553
1322.4,83804.3969
1322.6,83776.0943
1322.8,84154.2395
1323.0,83908.325
1323.2,83543.0567
1323.4,83842.2206
1323.6,84122.417
1323.8,83705.0691
1324.0,84005.9007
1324.2,84294.7972
1324.4,83776.2375
1324.6,84051.3435
1324.8,83910.8943
1325.0,84051.75
1325.2,83802.1553
1325.4,83809.3347
1325.6,83637.3415
1325.8,84097.1578
1326.0,84052.3765
1326.2,84032.937
1326.4,83791.6645
1326.6,83978.9654
1326.8,83829.5613
1327.0,83539.4562
1327.2,83608.5956
1327.4,83927.6116
1327.6,83719.7009
1327.8,83767.911
1328.0,84202.7756
1328.2,83719.9011
1328.4,83966.2456
1328.6,83876.8141
1328.8,84002.4166
1329.0,84014.8852
1329.2,84352.041
1329.4,84128.3318
1329.6,84035.4176
1329.8,83849.221
1330.0,83873.7408
1330.2,83528.8849
1330.4,84060.5987
1330.6,84220.0636
1330.8,83655.7993
1331.0,83918.2314
1331.2,83711.1343
1331.4,83905.2053
1331.6,83747.4298
1331.8,84029.7908
1332.0,83757.9317
1332.2,83684.425
1332.4,83819.9825
1332.6,83611.5306
1332.8,84278.1514
1333.0,83876.0401
1333.2,84341.573
1333.4,83879.8003
1333.6,83884.4392
1333.8,84293.7618
1334.0,83881.0661
1334.2,83899.3363
1334.4,84116.5946
1334.6,84212.7357
1334.8,83898.47
1335.0,83881.245
1335.2,83914.642
1335.4,83888.3304
1335.6,83958.7198
1335.8,84303.2186
1336.0,83830.9367
1336.2,83956.7012
1336.4,83696.1476
1336.6,84015.2095
1336.8,83755.6497
1337.0,84125.9478
1337.2,84336.7743
1337.4,84451.3165
1337.6,83793.4835
1337.8,83859.6029
1338.0,83593.6311
1338.2,83880.9341
1338.4,84346.6112
1338.6,83959.7686
1338.8,84093.9823
1339.0,83941.6348
1339.2,84245.762
1339.4,83732.2438
1339.6,83926.2282
1339.8,84026.6384
1340.0,84133.1364
1340.2,84019.5152
1340.4,83922.437
1340.6,84308.412
1340.8,84068.5
1341.0,83889.0843
1341.2,83634.7566
1341.4,83763.1911
1341.6,84188.1599
1341.8,84142.2325
1342.0,84089.5023
1342.2,84000.5398
1342.4,83880.3458
1342.6,83971.6772
1342.8,83822.4204
1343.0,84132.0709
1343.2,83642.4373
1343.4,83837.8598
1343.6,83881.5235
1343.8,83645.209
1344.0,84188.5098
1344.2,83680.3316
1344.4,83978.9649
1344.6,83860.0891
1344.8,83876.133
1345.0,83832.6495
1345.2,83873.7331
1345.4,83522.5884
1345.6,83701.8708
1345.8,83599.6398
1346.0,83640.755
1346.2,83801.3763
1346.4,83784.811
1346.6,83665.4135
1346.8,83837.4677
1347.0,83734.178
1347.2,84214.0636
1347.4,83786.1516
1347.6,83631.2813
1347.8,83655.5028
1348.0,84094.2482
1348.2,83940.8667
1348.4,84043.6844
1348.6,83972.4418
1348.8,83988.6272
1349.0,83987.1551
1349.2,84433.5658
1349.4,83749.2776
1349.6,84416.1756
1349.8,84161.0408
1350.0,84066.7075
1350.2,83983.6686
1350.4,83502.3167
1350.6,83208.5758
1350.8,83483.7846
1351.0,83467.1397
1351.2,84007.1501
1351.4,83944.5997
1351.6,83957.1783
1351.8,83629.562
1352.0,83907.1493
1352.2,84096.7095
1352.4,83810.2711
1352.6,84052.5125
1352.8,84059.715
1353.0,83695.2238
1353.2,83969.6446
1353.4,84264.3995
1353.6,83960.8917
1353.8,84052.6581
1354.0,83950.0957
1354.2,83869.5409
1354.4,83663.3592
1354.6,83804.0797
1354.8,84088.2244
1355.0,84014.1265
1355.2,83868.1598
1355.4,83711.5299
1355.6,84038.0579
1355.8,84200.4071
1356.0,84193.8685
1356.2,84253.2727
1356.4,84331.6236
1356.6,84167.5508
1356.8,83890.6087
1357.0,84202.7749
1357.2,83954.3678
1357.4,83841.0939
1357.6,84080.2912
1357.8,83799.5871
1358.0,83891.541
1358.2,83956.9322
1358.4,83803.0937
1358.6,83871.4235
1358.8,84272.1629
1359.0,84329.9891
1359.2,84137.5691
1359.4,84161.1077
1359.6,84198.0141
1359.8,84214.4372
1360.0,83887.6325
1360.2,84267.2444
1360.4,84396.7149
1360.6,84403.5598
1360.8,84464.7991
1361.0,84332.363
1361.2,84348.71
1361.4,83827.7796
1361.6,83780.0831
1361.8,83837.1786
1362.0,83960.603
1362.2,83769.4559
1362.4,83979.8489
1362.6,84326.6558
1362.8,84072.3825
1363.0,84117.484
1363.2,84068.8925
1363.4,83666.946
1363.6,83503.7718
1363.8,83701.3541
1364.0,83733.1702
1364.2,83779.0992
1364.4,83955.4428
1364.6,83887.4782
1364.8,84116.9173
1365.0,83826.2341
1365.2,84009.2318
1365.4,84213.992
1365.6,83921.1145
1365.8,83775.9064
1366.0,83874.8827
1366.2,84103.9757
1366.4,84104.6065
1366.6,84295.3383
1366.8,84185.7618
1367.0,84039.8068
1367.2,84028.554
1367.4,84246.5553
1367.6,84196.7992
1367.8,83966.5072
1368.0,83976.7334
1368.2,84085.5055
1368.4,83983.4856
1368.6,83415.7283
1368.8,83505.4036
1369.0,83962.8716
1369.2,83984.4671
1369.4,84079.905
1369.6,83782.2569
1369.8,84023.6801
1370.0,84189.2845
1370.2,83924.2883
1370.4,83885.5173
1370.6,84127.5098
1370.8,83783.1935
1371.0,83872.2452
1371.2,83767.0058
1371.4,84071.1648
1371.6,84219.7526
1371.8,84024.913
1372.0,83664.9857
1372.2,83705.3789
1372.4,84391.892
1372.6,83860.4831
1372.8,84042.5168
1373.0,84104.1337
1373.2,83871.1894
1373.4,84356.9705
1373.6,84324.4637
1373.8,83966.2512
1374.0,84625.1848
1374.2,84147.5701
1374.4,83985.4711
1374.6,83822.462
1374.8,84384.8032
1375.0,84386.7025
1375.2,84334.8347
1375.4,84292.3158
1375.6,84162.0736
1375.8,84240.0937
1376.0,84317.208
1376.2,83943.5055
1376.4,84262.2962
1376.6,84198.3793
1376.8,84123.1237
1377.0,84114.0791
1377.2,84010.4468
1377.4,84364.1482
1377.6,84364.8956
1377.8,83916.4884
1378.0,83643.7908
1378.2,83771.4529
1378.4,83484.4736
1378.6,83340.1118
1378.8,83664.5035
1379.0,83713.3431
1379.2,83650.6434
1379.4,83695.1542
1379.6,83773.5363
1379.8,84036.6974
1380.0,83635.5915
1380.2,84121.1819
1380.4,83832.944
1380.6,83962.5549
1380.8,83699.8257
1381.0,84427.8423
1381.2,83907.1786
1381.4,84228.9112
1381.6,84045.4429
1381.8,83940.417
1382.0,84206.139
1382.2,83984.211
1382.4,84487.7483
1382.6,84374.5539
1382.8,84122.7036
1383.0,83812.4
1383.2,83769.8195
1383.4,84276.7425
1383.6,84044.5249
1383.8,83847.5214
1384.0,84273.4151
1384.2,84251.9226
1384.4,83918.2195
1384.6,83992.4023
1384.8,84142.151
1385.0,83930.5287
1385.2,84050.6343
1385.4,84161.6882
1385.6,84244.3066
1385.8,83941.8266
1386.0,84273.5863
1386.2,84101.5567
1386.4,83815.6356
1386.6,83699.9179
1386.8,84011.7245
1387.0,83805.5389
1387.2,83913.7419
1387.4,83914.1801
1387.6,84201.4367
1387.8,83587.0116
1388.0,83802.3591
1388.2,84059.444
1388.4,83884.8389
1388.6,84472.149
1388.8,84525.5619
1389.0,84175.2368
1389.2,83911.3177
1389.4,84090.6813
1389.6,83967.0984
1389.8,83721.7032
1390.0,84071.4986
1390.2,84304.6573
1390.4,83897.2791
1390.6,84052.5732
1390.8,84106.5753
1391.0,83983.945
1391.2,84197.5254
1391.4,84112.6048
1391.6,84115.703
1391.8,83959.8894
1392.0,84146.2472
1392.2,83780.4933
1392.4,83737.8011
1392.6,84230.2616
1392.8,83841.4227
1393.0,83779.9202
1393.2,83774.8166
1393.4,83772.1771
1393.6,83676.7077
1393.8,84039.596
1394.0,83834.4566
1394.2,84276.0625
1394.4,83911.1108
1394.6,83745.0987
1394.8,83684.3401
1395.0,83873.7015
1395.2,83864.4523
1395.4,84139.4982
1395.6,83920.7735
1395.8,84142.5818
1396.0,83786.905
1396.2,83900.8511
1396.4,83875.577
1396.6,84036.7373
1396.8,83774.9603
1397.0,83936.9324
1397.2,84433.2043
1397.4,84113.9329
1397.6,84536.089
1397.8,84121.0488
1398.0,84302.7175
1398.2,84195.5505
1398.4,84159.3972
1398.6,84190.3254
1398.8,84119.3792
1399.0,83963.4945
1399.2,83716.3391
1399.4,83959.6614
1399.6,83511.968
1399.8,84165.7443
1400.0,83511.0592
1400.2,84011.9148
1400.4,84130.6677
1400.6,83780.8612
1400.8,84016.0249
1401.0,83739.1334
1401.2,83721.0278
1401.4,83756.4452
1401.6,84121.2249
1401.8,83836.6578
1402.0,84136.8064
1402.2,84389.4765
1402.4,84494.3492
1402.6,84307.9178
1402.8,84136.4766
1403.0,84307.9798
1403.2,84178.6424
1403.4,84450.8339
1403.6,83859.5806
1403.8,83993.4775
1404.0,83654.7979
1404.2,83896.7224
1404.4,83772.0353
1404.6,83835.247
1404.8,83588.5221
1405.0,84355.5381
1405.2,84275.2554
1405.4,84064.0173
1405.6,83949.868
1405.8,83978.466
1406.0,83935.6523
1406.2,84134.0256
1406.4,84247.2104
1406.6,84001.7197
1406.8,84130.9565
1407.0,83805.761
1407.2,84116.5084
1407.4,83716.1478
1407.6,83998.5495
1407.8,83668.7636
1408.0,83684.382
1408.2,83827.7389
1408.4,83584.5585
1408.6,83963.0989
1408.8,83943.8083
1409.0,83769.3862
1409.2,83940.8054
1409.4,84158.184
1409.6,83772.9118
1409.8,83505.8851
1410.0,83583.6818
1410.2,84066.3857
1410.4,84057.3662
1410.6,83724.8174
1410.8,83637.1522
1411.0,83897.8249
1411.2,84065.6213
1411.4,83887.1736
1411.6,83812.8706
1411.8,83571.3875
1412.0,83515.4462
1412.2,83689.892
1412.4,83660.6362
1412.6,83777.7619
1412.8,84267.4762
1413.0,83752.9572
1413.2,83901.9942
1413.4,83831.5988
1413.6,84069.7862
1413.8,83675.7432
1414.0,84028.8304
1414.2,84019.3611
1414.4,84261.3644
1414.6,83805.6087
1414.8,83757.8554
1415.0,83899.8405
1415.2,84158.5644
1415.4,83866.548
1415.6,84015.1332
1415.8,83854.2106
1416.0,84068.4168
1416.2,84001.3873
1416.4,83742.5784
1416.6,83819.0291
1416.8,83961.2157
1417.0,84160.9538
1417.2,83939.1366
1417.4,84038.0852
1417.6,83682.8077
1417.8,84043.0414
1418.0,83847.2945
1418.2,83634.5229
1418.4,83683.3177
1418.6,83839.9464
1418.8,83858.2181
1419.0,83997.2976
1419.2,83865.5169
1419.4,84495.5748
1419.6,84263.7347
1419.8,84090.5011
1420.0,84156.5522
1420.2,84019.6723
1420.4,83889.6833
1420.6,84176.1574
1420.8,84060.909
1421.0,84096.6275
1421.2,83972.9109
1421.4,83841.374
1421.6,84243.3121
1421.8,84263.6032
1422.0,84130.4224
1422.2,83957.7094
1422.4,83730.0491
1422.6,84315.2832
1422.8,83917.6727
1423.0,83799.8512
1423.2,84065.1202
1423.4,84184.9194
1423.6,84142.5459
1423.8,84132.3497
1424.0,84155.9092
1424.2,83907.8616
1424.4,84272.1271
1424.6,84356.351
1424.8,84059.7892
1425.0,84223.2619
1425.2,84090.5483
1425.4,84248.9891
1425.6,83947.8314
1425.8,84153.3853
1426.0,83618.6902
1426.2,83718.5551
1426.4,83791.814
1426.6,84418.4705
1426.8,84294.064
1427.0,84134.0848
1427.2,83612.3717
1427.4,83819.1962
1427.6,84046.0744
1427.8,83547.03
1428.0,83638.3581
1428.2,83621.4449
1428.4,83721.6405
1428.6,83723.3029
1428.8,83848.9397
1429.0,83962.1808
1429.2,84108.6767
1429.4,84129.0831
1429.6,83628.3048
1429.8,83882.2747
1430.0,83927.1731
1430.2,83983.7347
1430.4,83795.2627
1430.6,84072.7012
1430.8,83926.5327
1431.0,84035.9416
1431.2,83802.1687
1431.4,83869.3361
1431.6,83535.5353
1431.8,83956.553
1432.0,83746.5684
1432.2,83678.1865
1432.4,84077.7152
1432.6,83901.4454
1432.8,84333.7212
1433.0,84089.3534
1433.2,84342.1844
1433.4,84047.8929
1433.6,83993.6584
1433.8,83572.7282
1434.0,83884.4383
1434.2,83766.1618
1434.4,83997.3029
1434.6,83827.5668
1434.8,83797.4079
1435.0,83980.9935
1435.2,84273.9946
1435.4,84114.3014
1435.6,84156.5953
1435.8,84001.2561
1436.0,84095.136
1436.2,84054.1333
1436.4,84112.8545
1436.6,84051.5154
1436.8,84467.032
1437.0,84154.2972
1437.2,83919.9424
1437.4,83988.9644
1437.6,84623.9164
1437.8,84371.3153
1438.0,84355.2544
1438.2,84378.1872
1438.4,84323.4456
1438.6,83974.7415
1438.8,84026.4235
1439.0,84118.5415
1439.2,83988.7541
1439.4,83953.5425
1439.6,84224.5924
1439.8,84163.0648
1440.0,84057.081
1440.2,83812.5508
1440.4,84081.022
1440.6,83874.2129
1440.8,83933.3208
1441.0,83879.8158
1441.2,83852.2797
1441.4,83854.4775
1441.6,84180.8555
1441.8,84046.6269
1442.0,84040.517
1442.2,84007.407
1442.4,84137.2525
1442.6,84230.6848
1442.8,83816.7271
1443.0,84121.376
1443.2,83971.3993
1443.4,83951.2468
1443.6,83735.3132
1443.8,83808.7561
1444.0,83876.8795
1444.2,83817.7237
1444.4,83695.7882
1444.6,84065.4248
1444.8,83647.174
1445.0,83699.2835
1445.2,83859.6354
1445.4,83984.5545
1445.6,83880.0601
1445.8,83967.5638
1446.0,83504.8983
1446.2,83897.7307
1446.4,83919.3288
1446.6,83761.508
1446.8,83761.5551
1447.0,83513.6402
1447.2,83949.1725
1447.4,83623.1689
1447.6,83895.1137
1447.8,84141.5396
1448.0,83704.2427
1448.2,83867.4982
1448.4,84300.4913
1448.6,84147.2737
1448.8,84484.5855
1449.0,83973.9548
1449.2,84246.6077
1449.4,84257.9472
1449.6,84057.028
1449.8,84237.1296
1450.0,83867.7663
1450.2,84266.4717
1450.4,84095.6946
1450.6,84039.5537
1450.8,83975.2938
1451.0,84489.2888
1451.2,84178.658
1451.4,84218.922
1451.6,84435.6374
1451.8,84249.1173
1452.0,84150.1323
1452.2,84001.9994
1452.4,83820.0613
1452.6,83557.929
1452.8,83807.3041
1453.0,84023.7746
1453.2,84203.2889
1453.4,84087.5086
1453.6,83597.7655
1453.8,84136.7713
1454.0,83896.7794
1454.2,83459.7339
1454.4,83820.3104
1454.6,83777.9857
1454.8,83885.5454
1455.0,83616.538
1455.2,84060.5424
1455.4,83479.0491
1455.6,83933.9331
1455.8,84051.8465
1456.0,83989.8998
1456.2,84114.3803
1456.4,83924.5253
1456.6,83794.8398
1456.8,84299.97
1457.0,84124.7587
1457.2,84397.5846
1457.4,84144.1947
1457.6,84032.9924
1457.8,84050.6584
1458.0,83620.5956
1458.2,83506.3916
1458.4,84073.1873
1458.6,83752.853
1458.8,84080.9789
1459.0,84199.5832
1459.2,84305.6304
1459.4,84180.442
1459.6,84242.7088
1459.8,84055.1759
1460.0,84049.8449
1460.2,83986.7289
1460.4,84201.1931
1460.6,84013.2188
1460.8,83613.8802
1461.0,83837.5095
1461.2,83484.664
1461.4,83546.3874
1461.6,83590.6739
1461.8,83516.6212
1462.0,83897.9983
1462.2,83912.8736
1462.4,83745.4823
1462.6,83963.875
1462.8,83860.2421
1463.0,83925.6118
1463.2,84232.8609
1463.4,84308.0916
1463.6,84001.0526
1463.8,84123.2096
1464.0,84216.1068
1464.2,84356.022
1464.4,84096.8305
1464.6,84040.6541
1464.8,83838.2448
1465.0,83891.5345
1465.2,84029.5208
1465.4,83945.1496
1465.6,84070.7614
1465.8,83577.8237
1466.0,83700.0639
1466.2,84021.9711
1466.4,84240.8902
1466.6,84291.0076
1466.8,84216.4909
1467.0,84087.0396
1467.2,83811.0273
1467.4,83904.1701
1467.6,84064.3739
1467.8,84129.1441
1468.0,83993.7267
1468.2,83800.9914
1468.4,83840.995
1468.6,83597.6993
1468.8,83941.0315
1469.0,83632.442
1469.2,83762.3204
1469.4,83527.1065
1469.6,83658.7374
1469.8,83211.7403
1470.0,83622.1292
1470.2,83730.4212
1470.4,83889.5484
1470.6,84001.9008
1470.8,84046.3883
1471.0,84173.9596
1471.2,84112.3292
1471.4,84126.3439
1471.6,83830.72
1471.8,83571.6872
1472.0,83637.863
1472.2,83978.8565
1472.4,83516.0116
1472.6,84035.0285
1472.8,84057.2794
1473.0,84208.1367
1473.2,83938.2746
1473.4,84116.3232
1473.6,83832.7578
1473.8,83798.3245
1474.0,83973.0997
1474.2,83579.6976
1474.4,84005.4356
1474.6,83988.5995
1474.8,83934.6063
1475.0,84018.9276
1475.2,84439.5949
1475.4,84250.8559
1475.6,84107.6035
1475.8,84228.0352
1476.0,83998.2659
1476.2,84019.5636
1476.4,83711.1724
1476.6,83778.4733
1476.8,84042.1661
1477.0,83861.9099
1477.2,84046.975
1477.4,84367.4797
1477.6,83993.8591
1477.8,83951.751
1478.0,83974.2403
1478.2,84144.7438
1478.4,83564.7545
1478.6,83852.6107
1478.8,84287.6503
1479.0,84106.7743
1479.2,84101.5306
1479.4,83738.0577
1479.6,83856.5145
1479.8,84047.4673
1480.0,83806.9648
1480.2,83875.8999
1480.4,83845.3094
1480.6,83621.2217
1480.8,83843.7488
1481.0,83686.2633
1481.2,84062.5749
1481.4,83872.2265
1481.6,84014.2759
1481.8,83979.679
1482.0,84266.4191
1482.2,83933.2343
1482.4,84207.6013
1482.6,83859.3596
1482.8,83620.973
1483.0,83986.3016
1483.2,83791.265
1483.4,83875.749
1483.6,83879.9589
1483.8,84088.1479
1484.0,83744.3656
1484.2,84007.9741
1484.4,83737.2223
1484.6,84036.5807
1484.8,84068.9466
1485.0,84095.5303
1485.2,83583.05
1485.4,83503.3098
1485.6,83898.2697
1485.8,83939.1684
1486.0,83894.0213
1486.2,83667.4985
1486.4,84057.4288
1486.6,83845.4425
1486.8,84174.954
1487.0,83761.8121
1487.2,83685.2332
1487.4,83988.7557
1487.6,83742.8358
1487.8,83663.1722
1488.0,83954.2349
1488.2,83858.8884
1488.4,83909.489
1488.6,84040.8056
1488.8,83695.5495
1489.0,84134.9847
1489.2,83928.5904
1489.4,83750.6648
1489.6,84218.5492
1489.8,84005.5634
1490.0,83900.9409
1490.2,84087.6336
1490.4,83962.1995
1490.6,83837.3127
1490.8,84304.3661
1491.0,83914.3049
1491.2,84164.3406
1491.4,83794.2757
1491.6,84168.6336
1491.8,84035.7625
1492.0,83958.0633
1492.2,84197.6068
1492.4,84129.3686
1492.6,84225.4248
1492.8,83861.8922
1493.0,84061.059
1493.2,84219.6683
1493.4,84058.2896
1493.6,83970.357
1493.8,84117.9558
1494.0,83950.4768
1494.2,83733.8322
1494.4,83894.1248
1494.6,83730.3551
1494.8,84284.9447
1495.0,84030.2716
1495.2,84056.7451
1495.4,83798.165
1495.6,83948.3023
1495.8,83822.8978
1496.0,83693.1056
1496.2,83524.7304
1496.4,83658.7947
1496.6,83846.115
1496.8,83928.8775
1497.0,84245.4628
1497.2,83577.4846
1497.4,84301.0635
1497.6,83973.4717
1497.8,84151.4138
1498.0,84173.865
