Time (ps),PRES
346.4,28.9
346.6,-57.3
346.8,-189.0
347.0,115.5
347.2,114.1
347.4,82.3
347.6,8.0
347.8,24.2
348.0,6.2
348.2,-65.9
348.4,-85.0
348.6,-48.4
348.8,-95.0
349.0,39.4
349.2,-26.5
349.4,-43.9
349.6,-3.6
349.8,-20.4
350.0,-47.6
350.2,-141.3
350.4,0.8
350.6,135.8
350.8,-84.4
351.0,5.2
351.2,13.7
351.4,60.0
351.6,-122.8
351.8,71.2
352.0,-1.7
352.2,-16.6
352.4,-121.4
352.6,8.0
352.8,-4.0
353.0,-38.0
353.2,-229.3
353.4,110.0
353.6,118.8
353.8,43.6
354.0,70.9
354.2,123.4
354.4,3.9
354.6,3.0
354.8,-317.5
355.0,-88.3
355.2,-30.9
355.4,-19.3
355.6,34.2
355.8,2.5
356.0,-151.7
356.2,31.6
356.4,74.5
356.6,-7.1
356.8,-87.4
357.0,40.7
357.2,-55.9
357.4,-82.7
357.6,99.2
357.8,-91.3
358.0,-52.8
358.2,72.6
358.4,-50.6
358.6,165.9
358.8,-55.1
359.0,15.3
359.2,55.4
359.4,150.1
359.6,-162.4
359.8,79.5
360.0,-53.3
360.2,65.8
360.4,39.3
360.6,-84.5
360.8,138.8
361.0,-21.0
361.2,3.7
361.4,-162.1
361.6,-128.4
361.8,-38.8
362.0,-129.1
362.2,120.9
362.4,-53.2
362.6,-66.6
362.8,113.6
363.0,-48.2
363.2,-20.6
363.4,-86.1
363.6,271.0
363.8,-142.3
364.0,-203.6
364.2,69.5
364.4,62.6
364.6,55.0
364.8,-10.0
365.0,134.3
365.2,-101.6
365.4,-34.4
365.6,63.4
365.8,-65.7
366.0,121.4
366.2,-86.3
366.4,-22.0
366.6,-79.0
366.8,151.2
367.0,5.0
367.2,95.2
367.4,165.4
367.6,162.4
367.8,24.8
368.0,59.8
368.2,16.7
368.4,46.1
368.6,-117.6
368.8,-36.3
369.0,69.3
369.2,8.6
369.4,-43.6
369.6,-61.1
369.8,22.2
370.0,142.8
370.2,-66.3
370.4,-57.3
370.6,110.8
370.8,117.2
371.0,-6.5
371.2,57.4
371.4,-66.9
371.6,134.3
371.8,-140.7
372.0,189.5
372.2,54.0
372.4,-48.7
372.6,-56.0
372.8,197.3
373.0,37.3
373.2,114.8
373.4,-187.0
373.6,8.3
373.8,-7.6
374.0,-9.5
374.2,-62.8
374.4,50.8
374.6,119.2
374.8,-122.3
375.0,-76.5
375.2,-84.6
375.4,-49.0
375.6,-83.3
375.8,180.9
376.0,129.9
376.2,22.6
376.4,-98.5
376.6,72.2
376.8,145.2
377.0,-51.6
377.2,-181.9
377.4,-58.6
377.6,-100.1
377.8,3.5
378.0,-322.6
378.2,127.1
378.4,141.1
378.6,-134.2
378.8,53.7
379.0,-81.5
379.2,76.7
379.4,14.5
379.6,-37.7
379.8,11.5
380.0,-57.6
380.2,-212.7
380.4,-19.8
380.6,-72.0
380.8,-49.1
381.0,-111.6
381.2,176.6
381.4,-35.2
381.6,-52.7
381.8,164.9
382.0,-69.6
382.2,-97.9
382.4,-187.1
382.6,-82.7
382.8,34.4
383.0,8.1
383.2,117.9
383.4,-59.1
383.6,-39.7
383.8,65.2
384.0,68.0
384.2,-152.6
384.4,209.0
384.6,71.9
384.8,-47.3
385.0,-13.5
385.2,-24.9
385.4,56.1
385.6,148.3
385.8,-113.0
386.0,22.3
386.2,15.0
386.4,-56.4
386.6,-46.8
386.8,6.9
387.0,88.9
387.2,-115.0
387.4,64.4
387.6,-63.4
387.8,-30.7
388.0,-8.9
388.2,-132.5
388.4,42.0
388.6,31.8
388.8,81.1
389.0,122.4
389.2,119.7
389.4,-24.6
389.6,55.6
389.8,75.0
390.0,47.5
390.2,-27.4
390.4,3.9
390.6,25.4
390.8,96.9
391.0,108.3
391.2,70.8
391.4,-24.9
391.6,-64.6
391.8,-204.4
392.0,-28.8
392.2,-16.9
392.4,45.9
392.6,-189.3
392.8,-1.4
393.0,230.2
393.2,-198.1
393.4,52.5
393.6,-130.7
393.8,-27.9
394.0,-188.7
394.2,-135.1
394.4,-12.1
394.6,88.8
394.8,-56.5
395.0,120.6
395.2,42.9
395.4,3.5
395.6,141.2
395.8,-228.9
396.0,36.0
396.2,-64.8
396.4,75.7
396.6,-2.4
396.8,79.8
397.0,-178.2
397.2,123.3
397.4,40.4
397.6,-159.1
397.8,-256.1
398.0,-90.1
398.2,-99.5
398.4,-83.6
398.6,-72.8
398.8,147.7
399.0,15.4
399.2,133.5
399.4,168.4
399.6,4.0
399.8,-18.7
400.0,65.2
400.2,37.9
400.4,-7.4
400.6,4.5
400.8,-79.2
401.0,36.6
401.2,5.8
401.4,-73.6
401.6,-64.5
401.8,31.6
402.0,93.8
402.2,-46.2
402.4,127.1
402.6,-16.6
402.8,11.9
403.0,94.0
403.2,-231.5
403.4,-111.9
403.6,-252.0
403.8,-82.2
404.0,84.5
404.2,-108.2
404.4,124.0
404.6,-49.9
404.8,-66.4
405.0,-350.4
405.2,17.7
405.4,-178.2
405.6,71.1
405.8,50.1
406.0,-47.2
406.2,-64.6
406.4,-50.8
406.6,79.2
406.8,118.8
407.0,146.4
407.2,62.2
407.4,-140.8
407.6,35.8
407.8,119.6
408.0,27.8
408.2,-113.1
408.4,138.6
408.6,11.5
408.8,-50.9
409.0,73.6
409.2,-102.3
409.4,-4.0
409.6,-12.9
409.8,38.0
410.0,121.3
410.2,-29.3
410.4,46.3
410.6,174.1
410.8,-17.5
411.0,-11.2
411.2,0.3
411.4,202.0
411.6,-84.9
411.8,-41.1
412.0,-119.3
412.2,-28.6
412.4,62.4
412.6,-131.0
412.8,95.6
413.0,-43.6
413.2,-90.6
413.4,-94.9
413.6,82.6
413.8,50.6
414.0,146.0
414.2,-18.3
414.4,-64.7
414.6,121.0
414.8,-169.7
415.0,-19.8
415.2,-94.8
415.4,6.6
415.6,112.6
415.8,-63.1
416.0,-9.3
416.2,141.0
416.4,-103.3
416.6,105.0
416.8,51.0
417.0,-159.8
417.2,-114.3
417.4,-16.8
417.6,72.6
417.8,130.9
418.0,218.5
418.2,-176.6
418.4,11.3
418.6,-2.3
418.8,57.7
419.0,-122.2
419.2,-114.0
419.4,91.3
419.6,7.7
419.8,131.9
420.0,14.3
420.2,-69.6
420.4,-21.7
420.6,59.8
420.8,-144.2
421.0,188.9
421.2,-65.3
421.4,-99.7
421.6,-38.0
421.8,-216.0
422.0,175.4
422.2,-31.5
422.4,20.1
422.6,-64.3
422.8,42.2
423.0,10.6
423.2,21.9
423.4,-10.8
423.6,33.1
423.8,149.3
424.0,-108.5
424.2,-52.8
424.4,-9.1
424.6,-79.4
424.8,7.1
425.0,200.3
425.2,128.4
425.4,76.6
425.6,145.3
425.8,176.0
426.0,-50.0
426.2,102.4
426.4,175.5
426.6,26.8
426.8,-94.7
427.0,132.3
427.2,13.5
427.4,-98.3
427.6,78.7
427.8,37.4
428.0,-32.4
428.2,98.0
428.4,-50.4
428.6,42.8
428.8,-54.1
429.0,-109.2
429.2,-184.1
429.4,-122.2
429.6,-15.4
429.8,-233.7
430.0,143.0
430.2,-39.9
430.4,-72.6
430.6,-108.1
430.8,61.7
431.2,-0.1
431.4,-48.3
431.6,-112.4
431.8,100.1
432.0,74.7
432.2,-104.0
432.4,-104.0
432.6,-207.6
432.8,5.9
433.0,4.2
433.2,-32.5
433.4,-48.1
433.6,56.0
433.8,-115.1
434.0,-62.2
434.2,-47.9
434.4,-32.6
434.6,-17.5
434.8,72.7
435.0,-55.6
435.2,67.1
435.4,111.3
435.6,30.2
435.8,-134.3
436.0,-0.5
436.2,104.3
436.4,74.6
436.6,47.9
436.8,-87.4
437.0,1.9
437.2,212.0
437.4,84.5
437.6,-14.3
437.8,-19.3
438.0,14.5
438.2,-1.2
438.4,63.7
438.6,-78.0
438.8,-154.4
439.0,44.3
439.2,22.8
439.4,57.8
439.6,17.8
439.8,-120.4
440.0,143.3
440.2,128.7
440.4,-210.2
440.6,-3.2
440.8,8.4
441.0,-25.9
441.2,-144.8
441.4,-22.8
441.6,38.9
441.8,-10.4
442.0,-32.4
442.2,60.0
442.4,33.5
442.6,160.3
442.8,19.4
443.0,109.3
443.2,-102.3
443.4,53.9
443.6,77.4
443.8,-118.6
444.0,144.5
444.2,-9.8
444.4,-3.4
444.6,4.5
444.8,49.6
445.0,62.1
445.2,53.1
445.4,63.9
445.6,49.8
445.8,-83.7
446.0,228.4
446.2,-126.0
446.4,-89.0
446.6,-61.7
446.8,20.5
447.0,53.4
447.2,15.8
447.4,55.8
447.6,12.7
447.8,-86.5
448.0,-23.6
448.2,-79.3
448.4,-23.0
448.6,67.2
448.8,-89.8
449.0,84.8
449.2,134.4
449.4,-20.2
449.6,74.1
449.8,73.5
450.0,28.1
450.2,-40.7
450.4,91.2
450.6,62.5
450.8,-43.0
451.0,7.7
451.2,0.5
451.4,-83.9
451.6,-199.6
451.8,117.0
452.0,-39.9
452.2,-108.4
452.4,-84.8
452.6,244.9
452.8,-61.5
453.0,-47.4
453.2,-141.3
453.4,-11.7
453.6,132.0
453.8,116.2
454.0,-37.4
454.2,-28.0
454.4,-7.5
454.6,212.9
454.8,34.3
455.0,128.4
455.2,-90.1
455.4,-88.2
455.6,163.3
455.8,-49.7
456.0,-31.3
456.2,107.4
456.4,-50.7
456.6,24.6
456.8,-63.9
457.0,-22.3
457.2,-62.3
457.4,-11.2
457.6,65.3
457.8,187.2
458.0,115.3
458.2,-35.7
458.4,135.4
458.6,4.9
458.8,-19.2
459.0,-118.7
459.2,-69.4
459.4,-29.0
459.6,84.4
459.8,33.8
460.0,41.5
460.2,-41.8
460.4,85.9
460.6,195.9
460.8,112.6
461.0,-161.1
461.2,-51.4
461.4,59.8
461.6,143.8
461.8,74.6
462.0,-213.1
462.2,-50.1
462.4,-164.4
462.6,92.8
462.8,28.8
463.0,120.1
463.2,-32.3
463.4,-157.3
463.6,28.8
463.8,34.0
464.0,18.5
464.2,20.0
464.4,-123.1
464.6,-26.9
464.8,147.8
465.0,-96.4
465.2,129.2
465.4,125.8
465.6,47.7
465.8,-99.2
466.0,-50.6
466.2,63.1
466.4,23.1
466.6,62.0
466.8,-94.9
467.0,106.0
467.2,43.4
467.4,40.1
467.6,70.3
467.8,30.2
468.0,-64.5
468.2,-138.9
468.4,247.9
468.6,9.9
468.8,-47.0
469.0,103.5
469.2,-10.4
469.4,82.7
469.6,-255.3
469.8,22.6
470.0,93.9
470.2,87.7
470.4,-89.1
470.6,86.0
470.8,54.7
471.0,56.2
471.2,-8.1
471.4,45.9
471.6,178.3
471.8,22.3
472.0,66.4
472.2,75.1
472.4,-93.8
472.6,-149.6
472.8,138.1
473.0,-90.4
473.2,-5.4
473.4,70.6
473.6,-59.2
473.8,-95.2
474.0,76.4
474.2,-62.6
474.4,35.8
474.6,107.9
474.8,-134.0
475.0,10.5
475.2,32.8
475.4,-71.8
475.6,149.9
475.8,69.9
476.0,132.0
476.2,160.2
476.4,24.6
476.6,-11.8
476.8,130.3
477.0,-87.2
477.2,123.3
477.4,-37.3
477.6,57.1
477.8,95.6
478.0,-24.9
478.2,207.6
478.4,56.3
478.6,-13.3
478.8,-95.6
479.0,-89.1
479.2,-96.7
479.4,-38.0
479.6,-240.3
479.8,7.7
480.0,-123.5
480.2,-115.7
480.4,42.4
480.6,3.2
480.8,77.6
481.0,-65.7
481.2,-7.9
481.4,-3.2
481.6,28.6
481.8,-71.7
482.0,-15.3
482.2,38.9
482.4,3.9
482.6,27.5
482.8,57.5
483.0,-59.8
483.2,45.2
483.4,12.3
483.6,-18.9
483.8,-36.9
484.0,-77.4
484.2,17.0
484.4,-207.3
484.6,-164.6
484.8,47.9
485.0,-24.9
485.2,-38.4
485.4,-58.9
485.6,4.5
485.8,-119.9
486.0,85.3
486.2,-50.0
486.4,113.8
486.6,56.0
486.8,378.6
487.0,-137.4
487.2,95.7
487.4,74.9
487.6,123.2
487.8,-23.5
488.0,58.0
488.2,-71.9
488.4,-61.9
488.6,-60.6
488.8,37.4
489.0,92.3
489.2,-34.2
489.4,99.5
489.6,4.0
489.8,30.0
490.0,192.4
490.2,-35.3
490.4,81.5
490.6,83.2
490.8,122.3
491.0,-196.0
491.2,10.6
491.4,114.5
491.6,-62.7
491.8,-77.5
492.0,-9.3
492.2,-42.8
492.4,-81.3
492.6,4.0
492.8,21.1
493.0,-9.9
493.2,-99.1
493.4,-126.3
493.6,-38.3
493.8,94.7
494.0,-32.6
494.2,-74.8
494.4,-113.1
494.6,-15.6
494.8,-16.9
495.0,53.0
495.2,229.6
495.4,-76.9
495.6,-45.4
495.8,27.8
496.0,-130.3
496.2,69.8
496.4,-46.0
496.6,72.5
496.8,81.5
497.0,-25.0
497.2,-44.6
497.4,-133.2
497.6,-219.1
497.8,52.1
498.0,-34.7
498.2,54.8
498.4,175.0
498.6,-40.8
498.8,148.2
499.0,-22.6
499.2,-71.1
499.4,-33.3
499.6,159.2
499.8,-89.3
500.0,-20.3
500.2,-68.0
500.4,-76.3
500.6,-110.0
500.8,45.0
501.0,-43.6
501.2,88.1
501.4,34.4
501.6,54.2
501.8,49.9
502.0,88.3
502.2,52.8
502.4,-74.9
502.6,-106.2
502.8,127.9
503.0,108.9
503.2,-180.6
503.4,129.4
503.6,-30.7
503.8,180.3
504.0,7.2
504.2,-44.5
504.4,121.3
504.6,-54.4
504.8,14.4
505.0,-35.5
505.2,113.9
505.4,-74.2
505.6,67.3
505.8,-98.3
506.0,-33.0
506.2,71.3
506.4,-10.8
506.6,20.0
506.8,-127.9
507.0,-13.7
507.2,-77.6
507.4,22.8
507.6,37.1
507.8,14.1
508.0,-62.5
508.2,-0.5
508.4,-97.9
508.6,246.2
508.8,108.9
509.0,-89.4
509.2,-111.8
509.4,237.1
509.6,-2.8
509.8,-109.6
510.0,-57.6
510.2,-36.8
510.4,24.0
510.6,-121.6
510.8,-100.8
511.0,189.8
511.2,5.2
511.4,-3.5
511.6,28.4
511.8,112.9
512.0,-50.6
512.2,-28.4
512.4,65.7
512.6,-29.5
512.8,319.2
513.0,34.7
513.2,251.3
513.4,46.8
513.6,46.8
513.8,113.5
514.0,-22.9
514.2,251.4
514.4,-7.9
514.6,65.0
514.8,-26.7
515.0,-127.7
515.2,-35.3
515.4,-108.5
515.6,134.4
515.8,26.9
516.0,-1.9
516.2,27.6
516.4,-132.2
516.6,-125.5
516.8,16.1
517.0,111.9
517.2,28.2
517.4,21.7
517.6,-30.9
517.8,215.4
518.0,6.2
518.2,-14.8
518.4,220.6
518.6,-78.4
518.8,194.2
519.0,80.9
519.2,116.4
519.4,43.7
519.6,-110.3
519.8,4.5
520.0,28.3
520.2,-168.1
520.4,-128.8
520.6,-27.9
520.8,-40.5
521.0,59.6
521.2,-25.0
521.4,-31.0
521.6,0.3
521.8,87.0
522.0,169.9
522.2,116.3
522.4,-33.7
522.6,223.0
522.8,121.4
523.0,-6.0
523.2,8.3
523.4,-91.2
523.6,45.6
523.8,28.0
524.0,-74.6
524.2,6.4
524.4,10.8
524.6,-117.2
524.8,-181.0
525.0,-93.0
525.2,48.0
525.4,-28.2
525.6,-138.9
525.8,146.4
526.0,-158.4
526.2,-64.6
526.4,19.7
526.6,85.8
526.8,-145.0
527.0,-204.7
527.2,89.2
527.4,-171.0
527.6,1.8
527.8,-13.3
528.0,-139.7
528.2,71.5
528.4,-107.4
528.6,-53.7
528.8,-6.9
529.0,-13.5
529.2,-199.8
529.4,39.9
529.6,109.7
529.8,-89.2
530.0,-84.4
530.2,-143.7
530.4,124.9
530.6,-83.6
530.8,1.9
531.0,52.5
531.2,-18.5
531.4,-45.4
531.6,-71.5
531.8,-79.9
532.0,3.7
532.2,54.1
532.4,-180.5
532.6,-25.1
532.8,-46.9
533.0,6.9
533.2,-19.2
533.4,-56.7
533.6,155.5
533.8,69.2
534.0,-95.4
534.2,-47.1
534.4,21.3
534.6,-53.6
534.8,-4.2
535.0,66.7
535.2,17.5
535.4,17.2
535.6,-143.7
535.8,5.6
536.0,-211.2
536.2,-155.1
536.4,-72.8
536.6,-69.6
536.8,86.3
537.0,-50.8
537.2,-4.0
537.4,-155.1
537.6,95.4
537.8,-88.7
538.0,113.9
538.2,38.2
538.4,-17.5
538.6,9.1
538.8,121.1
539.0,233.6
539.2,130.9
539.4,30.2
539.6,-9.9
539.8,-114.6
540.0,-20.3
540.2,65.2
540.4,25.6
540.6,-139.5
540.8,12.2
541.0,47.3
541.2,-156.2
541.4,-28.6
541.6,87.0
541.8,-33.4
542.0,-161.4
542.2,-48.6
542.4,-139.2
542.6,-61.8
542.8,-41.9
543.0,139.2
543.2,-12.7
543.4,64.5
543.6,-25.4
543.8,107.2
544.0,-127.3
544.2,-75.4
544.4,29.0
544.6,47.8
544.8,123.0
545.0,-12.6
545.2,41.4
545.4,60.0
545.6,-156.8
545.8,28.1
546.0,14.2
546.2,-38.1
546.4,36.5
546.6,71.9
546.8,-71.0
547.0,106.6
547.2,-82.3
547.4,-171.5
547.6,-64.9
547.8,-70.7
548.0,-8.1
548.2,47.1
548.4,94.6
548.6,-32.4
548.8,-60.1
549.0,139.2
549.2,174.9
549.4,124.6
549.6,-170.4
549.8,86.6
550.0,-82.7
550.2,88.2
550.4,-165.4
550.6,18.7
550.8,114.9
551.0,-38.7
551.2,-140.6
551.4,69.9
551.6,-59.6
551.8,70.3
552.0,200.7
552.2,-124.1
552.4,37.2
552.6,-55.7
552.8,-27.7
553.0,-174.1
553.2,65.8
553.4,-19.8
553.6,129.6
553.8,53.3
554.0,-46.9
554.2,74.3
554.4,-35.8
554.6,181.5
554.8,49.5
555.0,112.5
555.2,-115.7
555.4,-44.2
555.6,17.9
555.8,53.0
556.0,-89.5
556.2,127.8
556.4,101.3
556.6,-83.4
556.8,-22.6
557.0,17.7
557.2,13.3
557.4,-83.4
557.6,28.3
557.8,-37.2
558.0,150.8
558.2,174.2
558.4,3.3
558.6,-22.2
558.8,-18.0
559.0,5.9
559.2,-8.2
559.4,72.2
559.6,177.8
559.8,-85.3
560.0,-27.0
560.2,-52.8
560.4,52.2
560.6,138.8
560.8,116.8
561.0,-37.1
561.2,-139.2
561.4,-13.1
561.6,67.4
561.8,-58.0
562.0,-4.5
562.2,-101.5
562.4,-23.6
562.6,99.0
562.8,204.5
563.0,6.3
563.2,30.3
563.4,-6.3
563.6,-140.0
563.8,221.4
564.0,-107.2
564.2,-39.4
564.4,4.4
564.6,-52.5
564.8,66.7
565.0,109.1
565.2,-136.8
565.4,97.1
565.6,-25.6
565.8,13.5
566.0,-39.5
566.2,27.3
566.4,-180.1
566.6,-10.1
566.8,141.7
567.0,97.5
567.2,133.4
567.4,-74.1
567.6,36.8
567.8,-31.5
568.0,-80.3
568.2,84.9
568.4,-119.1
568.6,-53.0
568.8,-59.9
569.0,61.7
569.2,81.2
569.4,-58.7
569.6,119.2
569.8,-15.7
570.0,53.1
570.2,-84.0
570.4,5.3
570.6,172.3
570.8,41.3
571.0,-35.4
571.2,107.9
571.4,52.5
571.6,114.2
571.8,-31.4
572.0,-110.7
572.2,178.4
572.4,39.0
572.6,-9.8
572.8,-12.5
573.0,40.3
573.2,101.5
573.4,9.7
573.6,174.9
573.8,-148.0
574.0,2.2
574.2,68.5
574.4,-124.7
574.6,120.8
574.8,199.2
575.0,28.9
575.2,11.3
575.4,-169.4
575.6,-69.7
575.8,136.8
576.0,69.8
576.2,42.9
576.4,-72.6
576.6,4.3
576.8,119.4
577.0,-10.9
577.2,25.5
577.4,-79.4
577.6,-76.1
577.8,88.0
578.0,41.8
578.2,42.7
578.4,-110.1
578.6,-19.5
578.8,-26.8
579.0,-125.3
579.2,76.1
579.4,5.4
579.6,138.9
579.8,-20.4
580.0,-51.1
580.2,-40.4
580.4,50.4
580.6,113.1
580.8,14.7
581.0,-135.7
581.2,109.7
581.4,4.1
581.6,48.5
581.8,-27.9
582.0,24.3
582.2,-32.5
582.4,-158.7
582.6,-59.6
582.8,151.4
583.0,23.0
583.2,-36.0
583.4,-31.2
583.6,-22.0
583.8,71.0
584.0,-4.3
584.2,-91.1
584.4,79.7
584.6,70.9
584.8,136.5
585.0,8.2
585.2,58.1
585.4,-120.5
585.6,-12.6
585.8,-27.7
586.0,129.2
586.2,1.7
586.4,-183.3
586.6,10.4
586.8,91.4
587.0,143.0
587.2,12.7
587.4,54.2
587.6,25.8
587.8,7.8
588.0,123.1
588.2,57.5
588.4,16.4
588.6,4.5
588.8,158.2
589.0,-43.3
589.2,-130.1
589.4,-6.8
589.6,-42.5
589.8,-52.9
590.0,-112.5
590.2,8.1
590.4,-69.4
590.6,-131.9
590.8,-32.9
591.0,2.0
591.2,-122.0
591.4,154.1
591.6,-97.0
591.8,-39.5
592.0,-150.7
592.2,-82.8
592.4,119.1
592.6,-24.9
592.8,17.3
593.0,15.3
593.2,-22.6
593.4,30.5
593.6,0.8
593.8,1.0
594.0,-6.9
594.2,23.9
594.4,-31.2
594.6,132.0
594.8,83.8
595.0,-5.5
595.2,-123.3
595.4,-132.2
595.6,-95.9
595.8,-38.0
596.0,-89.5
596.2,-114.4
596.4,-85.1
596.6,39.0
596.8,-133.6
597.0,17.0
597.2,-153.6
597.4,30.7
597.6,109.0
597.8,24.6
598.0,-110.4
598.2,8.2
598.4,-24.8
598.6,19.8
598.8,30.0
599.0,-59.9
599.2,164.5
599.4,-18.1
599.6,1.1
599.8,23.1
600.0,9.6
600.2,9.4
600.4,-75.1
600.6,85.3
600.8,21.6
601.0,82.8
601.2,-41.6
601.4,170.8
601.6,-18.3
601.8,-89.9
602.0,-26.4
602.2,19.6
602.4,123.9
602.6,25.0
602.8,23.4
603.0,-14.5
603.2,118.6
603.4,70.1
603.6,-61.6
603.8,50.8
604.0,-10.6
604.2,17.6
604.4,56.9
604.6,102.5
604.8,12.5
605.0,29.3
605.2,-136.6
605.4,-22.1
605.6,43.3
605.8,-31.6
606.0,-10.2
606.2,41.4
606.4,-130.1
606.6,-132.5
606.8,-8.7
607.0,12.3
607.2,-31.4
607.4,20.5
607.6,66.7
607.8,130.7
608.0,-180.5
608.2,-160.0
608.4,-85.1
608.6,63.1
608.8,63.6
609.0,-83.1
609.2,-67.0
609.4,-38.2
609.6,-10.9
609.8,85.3
610.0,-62.0
610.2,98.8
610.4,-23.3
610.6,83.5
610.8,178.2
611.0,2.8
611.2,-31.2
611.4,-31.0
611.6,14.2
611.8,45.2
612.0,79.7
612.2,25.8
612.4,6.5
612.6,47.3
612.8,-4.8
613.0,199.3
613.2,-138.2
613.4,209.1
613.6,26.3
613.8,-47.2
614.0,-65.9
614.2,148.5
614.4,-12.4
614.6,33.2
614.8,-9.5
615.0,-17.2
615.2,98.9
615.4,-36.0
615.6,191.5
615.8,1.3
616.0,37.9
616.2,-43.8
616.4,-44.3
616.6,25.0
616.8,25.1
617.0,-48.9
617.2,-12.3
617.4,8.7
617.6,-134.8
617.8,-91.0
618.0,13.9
618.2,-140.0
618.4,-53.6
618.6,37.6
618.8,137.9
619.0,-20.8
619.2,-69.4
619.4,-10.7
619.6,157.4
619.8,247.6
620.0,-53.1
620.2,40.7
620.4,-112.5
620.6,-157.5
620.8,169.5
621.0,-17.0
621.2,27.1
621.4,-62.4
621.6,-55.2
621.8,-92.2
622.0,-59.4
622.2,-8.0
622.4,35.6
622.6,117.4
622.8,107.0
623.0,3.6
623.2,71.8
623.4,-158.2
623.6,-21.3
623.8,50.6
624.0,28.1
624.2,81.4
624.4,-140.0
624.6,-68.0
624.8,-53.1
625.0,158.1
625.2,-28.7
625.4,152.0
625.6,-91.1
625.8,23.5
626.0,-64.1
626.2,52.6
626.4,151.3
626.6,-118.7
626.8,1.6
627.0,-78.8
627.2,28.3
627.4,8.9
627.6,137.7
627.8,-6.3
628.0,6.9
628.2,-33.1
628.4,-55.3
628.6,-56.6
628.8,-76.6
629.0,-32.6
629.2,-176.7
629.4,135.1
629.6,-49.6
629.8,64.1
630.0,48.0
630.2,34.7
630.4,10.7
630.6,-18.2
630.8,-25.0
631.0,-150.8
631.2,44.9
631.4,-91.7
631.6,200.4
631.8,-216.9
632.0,44.2
632.2,-149.5
632.4,122.0
632.6,-4.6
632.8,-36.1
633.0,-6.1
633.2,57.3
633.4,100.9
633.6,61.6
633.8,70.6
634.0,6.3
634.2,51.8
634.4,-16.7
634.6,-34.6
634.8,55.8
635.0,82.0
635.2,-3.1
635.4,-52.0
635.6,-89.7
635.8,45.9
636.0,-71.5
636.2,-16.1
636.4,-61.4
636.6,56.0
636.8,35.2
637.0,-46.5
637.2,-189.4
637.4,25.4
637.6,14.8
637.8,76.0
638.0,-18.1
638.2,12.6
638.4,-42.7
638.6,47.8
638.8,-106.8
639.0,100.9
639.2,107.0
639.4,-141.1
639.6,-110.8
639.8,8.2
640.0,148.1
640.2,86.5
640.4,213.9
640.6,128.1
640.8,101.1
641.0,-98.1
641.2,62.8
641.4,120.9
641.6,61.1
641.8,-6.8
642.0,338.5
642.2,39.3
642.4,-12.5
642.6,84.1
642.8,-76.6
643.0,-50.6
643.2,36.5
643.4,-93.4
643.6,-49.0
643.8,-38.7
644.0,65.7
644.2,-33.2
644.4,-11.1
644.6,123.8
644.8,151.1
645.0,66.5
645.2,-37.0
645.4,-31.4
645.6,23.7
645.8,39.5
646.0,125.8
646.2,30.0
646.4,36.7
646.6,-6.7
646.8,-58.9
647.0,102.8
647.2,-134.1
647.4,18.1
647.6,-113.8
647.8,280.1
648.0,1.6
648.2,75.1
648.4,7.8
648.6,131.0
648.8,-4.8
649.0,87.8
649.2,143.0
649.4,121.0
649.6,41.9
649.8,-278.0
650.0,-44.7
650.2,19.3
650.4,-149.7
650.6,-8.1
650.8,-117.7
651.0,-80.5
651.2,33.5
651.4,38.8
651.6,70.3
651.8,-16.9
652.0,-79.6
652.2,-173.6
652.4,172.0
652.6,129.1
652.8,-149.5
653.0,-32.2
653.2,-13.5
653.4,-32.3
653.6,-159.9
653.8,10.6
654.0,-119.0
654.2,17.2
654.4,-153.7
654.6,164.7
654.8,-72.2
655.0,-238.8
655.2,-78.7
655.4,-55.9
655.6,-6.9
655.8,126.3
656.0,59.0
656.2,12.3
656.4,-144.0
656.6,-39.6
656.8,-36.1
657.0,-88.7
657.2,-78.1
657.4,-269.3
657.6,60.5
657.8,76.0
658.0,74.4
658.2,-45.5
658.4,18.9
658.6,-187.2
658.8,27.7
659.0,-19.6
659.2,-31.8
659.4,85.2
659.6,76.8
659.8,-142.0
660.0,59.6
660.2,-25.0
660.4,12.8
660.6,115.1
660.8,-146.1
661.0,-6.4
661.2,146.9
661.4,85.7
661.6,-52.2
661.8,12.6
662.0,-15.6
662.2,56.6
662.4,-23.7
662.6,-90.9
662.8,90.7
663.0,-28.0
663.2,-6.3
663.4,40.0
663.6,34.8
663.8,283.3
664.0,115.5
664.2,30.1
664.4,174.9
664.6,-98.5
664.8,-92.5
665.0,37.3
665.2,95.4
665.4,51.2
665.6,-317.8
665.8,-198.1
666.0,199.7
666.2,-13.5
666.4,40.3
666.6,67.1
666.8,-72.5
667.0,-6.6
667.2,209.8
667.4,-33.0
667.6,-155.9
667.8,-4.1
668.0,-182.6
668.2,-86.6
668.4,-10.2
668.6,90.4
668.8,160.0
669.0,37.7
669.2,-25.4
669.4,44.2
669.6,-82.4
669.8,-45.0
670.0,16.3
670.2,-81.8
670.4,-163.9
670.6,-36.1
670.8,136.4
671.0,-6.3
671.2,55.6
671.4,-69.1
671.6,-128.5
671.8,-1.1
672.0,-106.6
672.2,13.8
672.4,-1.1
672.6,-4.2
672.8,-28.5
673.0,27.6
673.2,7.8
673.4,-83.1
673.6,21.3
673.8,59.8
674.0,-48.6
674.2,34.3
674.4,-102.8
674.6,-169.7
674.8,210.7
675.0,-7.0
675.2,-33.4
675.4,-150.6
675.6,42.2
