Time (ps),EPTOT
426.0,-622910.8163
428.0,-622181.3074
430.0,-622395.6185
432.0,-622712.1668
434.0,-622816.2408
436.0,-622616.0919
438.0,-622798.7055
440.0,-622497.9134
442.0,-622200.9594
444.0,-622845.8938
446.0,-622912.8876
448.0,-622807.6502
450.0,-623142.0112
452.0,-623132.264
454.0,-623057.4535
456.0,-622742.1005
458.0,-622877.0038
460.0,-622823.7273
462.0,-622927.6133
464.0,-622749.4734
466.0,-622782.3977
468.0,-623099.7629
470.0,-622826.9292
472.0,-622629.9383
474.0,-622597.3134
476.0,-623038.9801
478.0,-623103.0915
480.0,-623160.8874
482.0,-623072.9718
484.0,-623086.5642
486.0,-622814.2649
488.0,-623120.7151
490.0,-623288.1688
492.0,-622862.5538
494.0,-622788.6803
496.0,-623037.3554
498.0,-622860.7503
500.0,-623092.2853
502.0,-623626.3066
504.0,-623300.6527
506.0,-623579.8598
508.0,-623356.6809
510.0,-623371.6852
512.0,-623158.3513
514.0,-623277.7287
516.0,-623136.9041
518.0,-623086.1992
520.0,-623161.6579
522.0,-623447.0477
524.0,-623078.9622
526.0,-623375.184
528.0,-623348.147
530.0,-623388.4482
532.0,-623214.0998
534.0,-623578.1644
536.0,-623666.692
538.0,-623293.014
540.0,-623577.8711
542.0,-623565.3131
544.0,-623868.5258
546.0,-623422.5064
548.0,-623295.9264
550.0,-623677.4715
552.0,-623385.7175
554.0,-623466.8227
556.0,-623225.5619
558.0,-623396.8361
560.0,-623552.0084
562.0,-624100.8021
564.0,-623770.9965
566.0,-623193.1068
568.0,-623595.0883
570.0,-623728.6653
572.0,-623552.4331
574.0,-623353.8472
576.0,-623642.5543
578.0,-623555.008
580.0,-623381.7296
582.0,-623632.5958
584.0,-623921.2542
586.0,-623859.2568
588.0,-623700.703
590.0,-623859.9343
592.0,-623508.2717
594.0,-623428.4628
596.0,-624198.536
598.0,-623689.5971
600.0,-624001.2475
602.0,-623651.5227
604.0,-624079.684
606.0,-623790.2957
608.0,-623940.4342
610.0,-624087.2856
612.0,-624221.3734
614.0,-624208.1304
616.0,-624079.1346
618.0,-624075.4446
620.0,-623708.7208
622.0,-624230.6881
624.0,-623983.4789
626.0,-623710.3064
628.0,-624307.0957
630.0,-624056.4993
632.0,-624010.9832
634.0,-623970.313
636.0,-624226.7253
638.0,-623911.0406
640.0,-624140.6201
642.0,-624313.4782
644.0,-623946.4958
646.0,-624405.8441
648.0,-624730.0773
650.0,-624026.0213
652.0,-623902.5992
654.0,-623915.1378
656.0,-624388.7517
658.0,-624076.1919
660.0,-624239.6704
662.0,-624087.3818
664.0,-624221.8555
666.0,-624662.7701
668.0,-624229.7619
670.0,-624334.4297
672.0,-624823.8484
674.0,-624216.4044
676.0,-624433.5023
678.0,-624510.6497
680.0,-624265.819
682.0,-623961.5746
684.0,-624189.6641
686.0,-624189.6425
688.0,-624135.7961
690.0,-623913.0883
692.0,-624101.0011
694.0,-624096.4336
696.0,-623727.2226
698.0,-624422.9042
700.0,-624410.688
702.0,-624510.8574
704.0,-624233.0196
706.0,-624478.7011
708.0,-624668.4464
710.0,-624627.8727
712.0,-624586.6038
714.0,-624624.1921
716.0,-624415.6623
718.0,-624803.0178
720.0,-624681.8506
722.0,-624475.5932
724.0,-624805.0424
726.0,-624675.7864
728.0,-624874.241
730.0,-624473.6652
732.0,-624596.0885
734.0,-624814.783
736.0,-624133.0154
738.0,-624491.3476
740.0,-624350.9816
742.0,-624890.284
744.0,-624452.1571
746.0,-624232.7861
748.0,-624422.9252
750.0,-624688.5768
752.0,-624381.9748
754.0,-624818.6438
756.0,-624596.6526
758.0,-624602.4682
760.0,-624825.8008
762.0,-624496.4125
764.0,-624722.9966
766.0,-624380.6159
768.0,-624595.0768
770.0,-624610.0808
772.0,-624652.8178
774.0,-624703.3562
776.0,-624711.4839
778.0,-624815.4067
780.0,-625014.8773
782.0,-624893.7489
784.0,-624671.4475
786.0,-624619.2786
788.0,-624518.3017
790.0,-624665.0389
792.0,-624668.2909
794.0,-624290.1803
796.0,-624505.5633
798.0,-625160.7195
800.0,-625076.8201
802.0,-625096.8148
804.0,-624958.8942
806.0,-624498.8774
808.0,-624905.8051
810.0,-624941.8704
812.0,-624987.7452
814.0,-624825.0676
816.0,-624826.6366
818.0,-625128.8417
820.0,-624326.7867
822.0,-624693.3078
824.0,-624575.3324
826.0,-624672.2138
828.0,-625137.5135
830.0,-624754.9825
832.0,-624746.3683
834.0,-624752.4648
836.0,-624827.87
838.0,-624966.8413
840.0,-625017.7077
842.0,-625261.334
844.0,-625048.9132
846.0,-625159.2414
848.0,-625135.5927
850.0,-625055.8162
852.0,-625149.5122
854.0,-625008.7409
856.0,-624895.5045
858.0,-624726.3521
860.0,-624857.3379
862.0,-624549.0217
864.0,-625257.4377
866.0,-625002.4118
868.0,-624877.6399
870.0,-625030.9557
872.0,-625513.3832
874.0,-624750.6001
876.0,-625029.7583
878.0,-624794.0703
880.0,-625071.1284
882.0,-625347.6174
884.0,-624806.9771
886.0,-625126.4058
888.0,-625209.4874
890.0,-624931.5381
892.0,-625062.1578
894.0,-624614.4336
896.0,-624817.6794
898.0,-625116.9208
900.0,-625180.9171
902.0,-625105.8984
904.0,-625457.9424
906.0,-625089.4392
908.0,-625323.1077
910.0,-625407.8835
912.0,-624838.0169
914.0,-624988.7794
916.0,-625105.5801
918.0,-624910.3508
920.0,-624975.8878
922.0,-625674.0933
924.0,-625324.8733
926.0,-625225.5995
928.0,-625165.0938
930.0,-624888.2297
932.0,-625383.1248
934.0,-625510.6587
936.0,-625317.3267
938.0,-625641.719
940.0,-625459.6606
942.0,-625077.0638
944.0,-625352.1231
946.0,-625378.9163
948.0,-625290.7846
950.0,-625307.4331
952.0,-625321.1602
954.0,-624981.2926
956.0,-625230.9966
958.0,-625291.8032
960.0,-625173.9493
962.0,-625489.8367
964.0,-625712.1731
966.0,-624898.8095
968.0,-625331.3475
970.0,-625254.4967
972.0,-625851.4906
974.0,-625205.7569
976.0,-625225.3467
978.0,-625302.2501
980.0,-625559.5661
982.0,-625818.5429
984.0,-625184.4478
986.0,-625367.1009
988.0,-625810.8746
990.0,-625571.3868
992.0,-625579.525
994.0,-625872.1377
996.0,-625807.1508
998.0,-625452.2356
1000.0,-625067.2072
1002.0,-625072.4858
1004.0,-625400.2078
1006.0,-625394.452
1008.0,-625252.7425
1010.0,-625296.4369
1012.0,-625299.7309
1014.0,-625501.9428
1016.0,-625774.7913
1018.0,-625463.6795
1020.0,-625516.5805
1022.0,-625402.5846
1024.0,-625747.7496
1026.0,-625645.5455
1028.0,-625759.9689
1030.0,-625556.8428
1032.0,-625411.5381
1034.0,-625505.4727
1036.0,-625523.3034
1038.0,-625409.3757
1040.0,-625533.699
1042.0,-625429.9979
1044.0,-625212.8734
1046.0,-625662.8746
1048.0,-625114.5197
1050.0,-625756.5467
1052.0,-625077.5257
1054.0,-625741.8166
1056.0,-625687.18
1058.0,-625693.1455
1060.0,-625335.3827
1062.0,-625447.9383
1064.0,-625593.4671
1066.0,-625955.8052
1068.0,-625721.5013
1070.0,-625167.6599
1072.0,-625673.7421
1074.0,-625566.1659
1076.0,-625929.2496
1078.0,-625759.2009
1080.0,-625919.4483
1082.0,-625349.9627
1084.0,-625732.3003
1086.0,-625854.1247
1088.0,-626056.8313
1090.0,-625630.1088
1092.0,-625785.2378
1094.0,-625445.0893
1096.0,-625782.2993
1098.0,-625308.5269
1100.0,-625491.1058
1102.0,-625523.3091
1104.0,-626093.7697
1106.0,-625672.3832
1108.0,-625967.0203
1110.0,-625604.6781
1112.0,-625705.5331
1114.0,-625548.2494
1116.0,-625600.7012
1118.0,-625757.6982
1120.0,-625983.2586
1122.0,-625724.3944
1124.0,-625705.8608
1126.0,-625777.7559
1128.0,-625242.8103
1130.0,-625790.5954
1132.0,-625558.9466
1134.0,-625861.8841
1136.0,-625449.2081
1138.0,-625959.5586
1140.0,-625510.5814
1142.0,-625660.0829
1144.0,-625438.6718
1146.0,-625872.9533
1148.0,-625707.4668
1150.0,-625727.8623
1152.0,-625400.0443
1154.0,-625570.708
1156.0,-625557.1808
1158.0,-625787.4709
1160.0,-626037.27
1162.0,-625992.7479
1164.0,-625937.6955
1166.0,-626249.8009
1168.0,-625919.8173
1170.0,-625839.6564
1172.0,-625999.012
1174.0,-626087.2211
1176.0,-625885.8609
1178.0,-626035.1957
1180.0,-626009.7959
1182.0,-625904.8727
1184.0,-625776.406
1186.0,-626016.1501
1188.0,-626028.4695
1190.0,-625956.6184
1192.0,-625835.8575
1194.0,-626092.5166
1196.0,-625886.58
1198.0,-625757.1662
1200.0,-626429.0506
1202.0,-626190.616
1204.0,-625994.5834
1206.0,-625684.0066
1208.0,-625845.5423
1210.0,-625883.0072
1212.0,-625732.3597
1214.0,-626013.293
1216.0,-626096.9843
1218.0,-625906.5467
1220.0,-625952.9959
1222.0,-626123.0333
1224.0,-625637.5076
1226.0,-626203.7374
1228.0,-626362.6685
1230.0,-625956.865
1232.0,-625583.3354
1234.0,-625727.5349
1236.0,-626384.0214
1238.0,-626362.9772
1240.0,-625574.6924
1242.0,-625919.93
1244.0,-626115.5298
1246.0,-625878.9985
1248.0,-626416.5954
1250.0,-625987.5267
1252.0,-625856.7045
1254.0,-625806.3084
1256.0,-626080.9531
1258.0,-626063.1073
1260.0,-626564.2857
1262.0,-626304.711
1264.0,-626075.0252
1266.0,-626103.3892
1268.0,-626389.6679
1270.0,-626243.9904
1272.0,-626424.1535
1274.0,-626368.9114
1276.0,-626197.0513
1278.0,-626334.4062
1280.0,-625945.9376
1282.0,-626161.96
1284.0,-626178.8046
1286.0,-625977.0455
1288.0,-626273.1711
1290.0,-626057.8899
1292.0,-626347.028
1294.0,-625996.9827
1296.0,-626253.8349
1298.0,-626605.2309
1300.0,-626418.1727
1302.0,-626195.1448
1304.0,-625916.0773
1306.0,-625907.0543
1308.0,-626215.1689
1310.0,-625598.2025
1312.0,-626179.4616
1314.0,-626375.1087
1316.0,-626412.4625
1318.0,-626453.6085
1320.0,-626249.6244
1322.0,-626351.5443
1324.0,-625797.2516
1326.0,-626289.1323
1328.0,-626166.9427
1330.0,-626523.739
1332.0,-626107.3442
1334.0,-626219.1318
1336.0,-626243.2771
1338.0,-626521.8289
1340.0,-625547.9637
1342.0,-626295.459
1344.0,-626131.4684
1346.0,-626263.5299
1348.0,-626576.2718
1350.0,-626356.2928
1352.0,-626373.6574
1354.0,-626666.7929
1356.0,-626765.9437
1358.0,-626373.4492
1360.0,-626711.1322
1362.0,-626243.0174
1364.0,-626394.7198
1366.0,-626265.5112
1368.0,-626503.004
1370.0,-626387.7163
1372.0,-626623.5195
1374.0,-626444.6067
1376.0,-626575.8656
1378.0,-626361.9402
1380.0,-626731.5611
1382.0,-626475.2815
1384.0,-626191.9249
1386.0,-626695.9293
1388.0,-626599.6042
1390.0,-626779.8946
1392.0,-626671.1787
1394.0,-626535.5692
1396.0,-626271.8872
1398.0,-626611.6471
1400.0,-626158.853
1402.0,-626484.7579
1404.0,-626525.3056
1406.0,-626539.988
1408.0,-626545.2655
1410.0,-626696.3217
1412.0,-626122.1282
1414.0,-626820.3861
1416.0,-626579.6138
1418.0,-626407.2016
1420.0,-626383.9935
1422.0,-626622.1597
1424.0,-626474.3063
1426.0,-626880.3631
1428.0,-626680.1356
1430.0,-626465.5633
1432.0,-626755.9713
1434.0,-626368.0941
1436.0,-626681.1174
1438.0,-626928.2877
1440.0,-626471.3937
1442.0,-626893.2792
1444.0,-626290.9515
1446.0,-626317.764
1448.0,-626478.0424
1450.0,-626699.7388
1452.0,-626807.213
1454.0,-626499.8994
1456.0,-626985.9973
1458.0,-626926.6139
1460.0,-626813.1772
1462.0,-626741.2504
1464.0,-626518.8805
1466.0,-626883.6529
1468.0,-626446.8307
1470.0,-626912.2314
1472.0,-626614.0633
1474.0,-627056.21
1476.0,-626266.6706
1478.0,-626561.8831
1480.0,-626684.6928
1482.0,-626866.6149
1484.0,-626743.037
1486.0,-626401.2713
1488.0,-626537.9298
1490.0,-626623.9535
1492.0,-626605.5606
1494.0,-626575.215
1496.0,-626648.3897
1498.0,-626804.4826
1500.0,-626694.8806
1502.0,-626477.3073
1504.0,-626675.8171
1506.0,-626815.0532
1508.0,-627147.0349
1510.0,-626923.2908
1512.0,-626863.2716
1514.0,-626661.3084
1516.0,-626786.4963
1518.0,-627002.9949
1520.0,-627077.8247
1522.0,-626990.7685
1524.0,-626661.0536
1526.0,-626889.0443
1528.0,-626450.0226
1530.0,-626549.256
1532.0,-626842.1405
1534.0,-626834.364
1536.0,-626525.4687
1538.0,-626705.4713
1540.0,-626874.6511
1542.0,-627297.1984
1544.0,-626744.8082
1546.0,-626718.9648
1548.0,-627150.0989
1550.0,-626745.5554
1552.0,-626523.5929
1554.0,-626701.6741
1556.0,-626906.9655
1558.0,-626787.952
1560.0,-627031.586
1562.0,-626609.8897
1564.0,-627044.6444
1566.0,-626769.0765
1568.0,-627112.5235
1570.0,-626832.3506
1572.0,-626529.7456
1574.0,-627035.7426
1576.0,-626425.6292
1578.0,-626451.2036
1580.0,-627042.9499
1582.0,-626738.7577
1584.0,-626682.7718
1586.0,-627045.7625
1588.0,-626746.199
1590.0,-626987.3334
1592.0,-627008.7422
1594.0,-626832.3237
1596.0,-626692.154
1598.0,-627091.6541
1600.0,-627241.7449
1602.0,-627180.6814
1604.0,-626876.98
1606.0,-626855.763
1608.0,-626675.1116
1610.0,-626741.2698
1612.0,-626558.2088
1614.0,-626663.5963
1616.0,-627089.2285
1618.0,-627039.1413
1620.0,-627023.0715
1622.0,-626735.188
1624.0,-626835.6818
1626.0,-627479.7237
1628.0,-627226.6626
1630.0,-626780.2102
1632.0,-627109.0618
1634.0,-626960.5113
1636.0,-627118.4014
1638.0,-626973.0406
1640.0,-627087.5958
1642.0,-626803.3293
1644.0,-626921.1798
1646.0,-626485.8109
1648.0,-626799.5139
1650.0,-626976.4228
1652.0,-627267.7087
1654.0,-626901.5709
1656.0,-626930.7168
1658.0,-626938.7775
1660.0,-626670.2689
1662.0,-626399.4914
1664.0,-626869.3149
1666.0,-626543.394
1668.0,-627027.0393
1670.0,-626735.8088
1672.0,-626858.0271
1674.0,-626785.8586
1676.0,-626646.2945
1678.0,-626790.2772
1680.0,-627175.8357
1682.0,-627002.1248
1684.0,-627227.3856
1686.0,-626808.0732
1688.0,-626795.8165
1690.0,-627265.8386
1692.0,-627029.6579
1694.0,-627129.2809
1696.0,-627161.5506
1698.0,-626937.6706
1700.0,-627314.3834
1702.0,-626896.8418
1704.0,-627059.9828
1706.0,-627064.2628
1708.0,-626741.1644
1710.0,-627401.6314
1712.0,-627253.0288
1714.0,-627046.7466
1716.0,-626770.9847
1718.0,-626991.4495
1720.0,-627030.1655
1722.0,-627092.6406
1724.0,-626798.5452
1726.0,-627079.7564
1728.0,-627092.5145
1730.0,-627315.4545
1732.0,-626945.3777
1734.0,-627049.4076
1736.0,-627133.3046
1738.0,-627209.5934
1740.0,-626549.9545
1742.0,-626909.2495
1744.0,-627158.1059
1746.0,-627136.764
1748.0,-626825.4423
1750.0,-627366.6279
1752.0,-627151.2299
1754.0,-627121.9045
1756.0,-626776.5891
1758.0,-627196.2431
1760.0,-627057.4092
1762.0,-626841.1806
1764.0,-627089.5346
1766.0,-627468.6106
1768.0,-627324.2683
1770.0,-626991.3136
1772.0,-626832.2151
1774.0,-626814.447
1776.0,-627143.7711
1778.0,-627235.7057
1780.0,-626943.4128
1782.0,-627142.1297
1784.0,-627080.2241
1786.0,-627187.7844
1788.0,-627537.4664
1790.0,-627420.9303
1792.0,-627269.6727
1794.0,-627111.1314
1796.0,-627191.0324
1798.0,-627277.7556
1800.0,-627134.6181
1802.0,-626944.8004
1804.0,-627341.5518
1806.0,-627130.7292
1808.0,-626876.9445
1810.0,-627400.1554
1812.0,-626917.3492
1814.0,-627425.7623
1816.0,-627407.982
1818.0,-627508.5597
1820.0,-627104.7507
1822.0,-627158.3607
1824.0,-627441.5753
1826.0,-627121.1042
1828.0,-627348.532
1830.0,-627266.6414
1832.0,-627142.8519
1834.0,-626986.9189
1836.0,-627436.7258
1838.0,-627358.8117
1840.0,-627397.0946
1842.0,-627094.3297
1844.0,-626952.7301
1846.0,-627215.2368
1848.0,-627299.9433
1850.0,-627528.0633
1852.0,-627395.8859
1854.0,-627177.0811
1856.0,-627419.9247
1858.0,-627284.9902
1860.0,-626846.8078
1862.0,-627009.0137
1864.0,-627399.8053
1866.0,-627045.1305
1868.0,-627248.0765
1870.0,-627382.6835
1872.0,-627064.6501
1874.0,-627736.2656
1876.0,-627468.059
1878.0,-627200.5871
1880.0,-627111.4139
1882.0,-627410.0008
1884.0,-627427.5815
1886.0,-627366.6157
1888.0,-627215.8514
1890.0,-627484.1208
1892.0,-627573.8819
1894.0,-627287.5693
1896.0,-627641.8382
1898.0,-627136.9162
1900.0,-627439.0701
1902.0,-627064.9137
1904.0,-627389.9032
1906.0,-627472.1764
1908.0,-627610.6223
1910.0,-627345.9777
1912.0,-627487.6404
1914.0,-627428.9701
1916.0,-627468.6236
1918.0,-627384.8223
1920.0,-626905.3097
1922.0,-627127.5299
1924.0,-627243.1412
1926.0,-627599.9438
1928.0,-627404.7887
1930.0,-627640.7734
1932.0,-627311.7898
1934.0,-627590.6614
1936.0,-626980.4734
1938.0,-627335.2924
1940.0,-627398.529
1942.0,-627436.9445
1944.0,-627280.4347
1946.0,-627600.6237
1948.0,-627315.1256
1950.0,-627449.6028
1952.0,-627018.5651
1954.0,-627250.1664
1956.0,-627523.2931
1958.0,-627328.3382
1960.0,-627390.1107
1962.0,-626964.6059
1964.0,-627637.9153
1966.0,-627423.2559
1968.0,-627032.2649
1970.0,-627173.1667
1972.0,-627246.798
1974.0,-627698.9876
1976.0,-627468.6978
1978.0,-627429.7686
1980.0,-627331.8473
1982.0,-627392.9979
1984.0,-627315.9417
1986.0,-627861.5921
1988.0,-627773.6478
1990.0,-627509.8368
1992.0,-627685.7521
1994.0,-627672.3316
1996.0,-627351.4153
1998.0,-627366.1267
2000.0,-627646.283
2002.0,-627833.8139
2004.0,-627623.3343
2006.0,-627579.7484
2008.0,-627605.7231
2010.0,-627446.3404
2012.0,-627589.2989
2014.0,-627529.1111
2016.0,-627540.812
2018.0,-627361.0101
2020.0,-627373.0351
2022.0,-627485.223
2024.0,-627314.8103
2026.0,-627758.6861
2028.0,-627728.3193
2030.0,-627523.7289
2032.0,-627677.5728
2034.0,-627650.4869
2036.0,-627779.8155
2038.0,-627532.8736
2040.0,-627684.555
2042.0,-627684.7416
2044.0,-627408.099
2046.0,-627511.152
2048.0,-627526.3091
2050.0,-627439.8018
2052.0,-627648.7172
2054.0,-627515.8536
2056.0,-627484.2179
2058.0,-627940.2644
2060.0,-627813.3472
2062.0,-627806.63
2064.0,-627362.3675
2066.0,-627415.2089
2068.0,-627655.6533
2070.0,-627418.3197
2072.0,-627772.8721
2074.0,-628043.4935
2076.0,-627574.0325
2078.0,-627343.4741
2080.0,-627429.7696
2082.0,-627503.2408
2084.0,-627742.2212
2086.0,-627664.8332
2088.0,-627848.4197
2090.0,-627336.2862
2092.0,-627514.7715
2094.0,-627279.0289
2096.0,-627999.9442
2098.0,-627620.6179
2100.0,-627638.8569
2102.0,-627611.8622
2104.0,-627343.6636
2106.0,-627435.3133
2108.0,-628030.8448
2110.0,-627324.4377
2112.0,-627547.6049
2114.0,-627597.9075
2116.0,-627667.609
2118.0,-627278.4486
2120.0,-627481.6829
2122.0,-627632.114
2124.0,-627553.6431
2126.0,-627390.739
2128.0,-627907.6882
2130.0,-627445.224
2132.0,-627508.7866
2134.0,-627718.4909
2136.0,-627598.7624
2138.0,-627578.3864
2140.0,-627717.2976
2142.0,-627791.7867
2144.0,-627505.8937
2146.0,-627306.0821
2148.0,-627673.7024
2150.0,-627803.6671
2152.0,-627403.0512
2154.0,-627880.3562
2156.0,-627756.6148
2158.0,-627691.7654
2160.0,-627866.8323
2162.0,-627362.4362
2164.0,-627749.287
2166.0,-627695.086
2168.0,-627528.3608
2170.0,-627697.8445
2172.0,-627777.2688
2174.0,-627673.9149
2176.0,-627562.3404
2178.0,-627881.7413
2180.0,-627740.9006
2182.0,-627618.6305
2184.0,-628018.905
2186.0,-627449.7625
2188.0,-627421.3787
2190.0,-627405.0939
2192.0,-627410.32
2194.0,-627864.597
2196.0,-627677.4208
2198.0,-627650.8837
2200.0,-627485.7834
2202.0,-627906.4479
2204.0,-627773.6353
2206.0,-627410.9705
2208.0,-627395.8613
2210.0,-627442.2706
2212.0,-627842.4436
2214.0,-627659.7229
2216.0,-627760.2645
2218.0,-627919.1136
2220.0,-627899.2324
2222.0,-627945.13
2224.0,-627847.833
2226.0,-627699.6175
2228.0,-628145.4564
2230.0,-627595.711
2232.0,-627615.0413
2234.0,-627578.4839
2236.0,-628016.6846
2238.0,-627923.9122
2240.0,-627549.4762
2242.0,-627746.2481
2244.0,-628180.3293
2246.0,-628160.6232
2248.0,-628044.5419
2250.0,-627610.6324
2252.0,-627414.8749
2254.0,-627748.0268
2256.0,-627994.8775
2258.0,-627790.7266
2260.0,-627645.1753
2262.0,-627445.2127
2264.0,-627595.6391
2266.0,-627838.7727
2268.0,-627399.6929
2270.0,-627965.1054
2272.0,-627922.0666
2274.0,-627692.6248
2276.0,-627762.0934
2278.0,-627747.4454
2280.0,-627725.0731
2282.0,-627884.061
2284.0,-627598.198
2286.0,-627599.9619
2288.0,-627875.4953
2290.0,-627826.8145
2292.0,-627721.2844
2294.0,-627707.3979
2296.0,-627455.5869
2298.0,-627987.2442
2300.0,-627560.5381
2302.0,-627720.2494
2304.0,-628102.8138
2306.0,-627647.417
2308.0,-627655.3586
2310.0,-628085.3738
2312.0,-627721.8824
2314.0,-627696.2658
2316.0,-627463.028
2318.0,-627818.6459
2320.0,-627540.0799
2322.0,-627528.9642
2324.0,-627939.7217
2326.0,-627577.1364
2328.0,-627855.8862
2330.0,-627933.6852
2332.0,-627956.4297
2334.0,-628014.4858
2336.0,-627603.1379
2338.0,-627777.365
2340.0,-627732.7214
2342.0,-627917.4224
2344.0,-627508.9007
2346.0,-628244.3844
2348.0,-628063.2196
2350.0,-627982.213
2352.0,-627647.5714
2354.0,-627603.7897
2356.0,-627687.1253
2358.0,-627569.7517
2360.0,-627556.5469
2362.0,-627655.1588
2364.0,-627855.8114
2366.0,-627970.7467
2368.0,-627607.7443
2370.0,-628005.2975
2372.0,-627976.598
2374.0,-627695.0028
2376.0,-628210.5563
2378.0,-627565.8077
2380.0,-627808.4907
2382.0,-627466.1851
2384.0,-627857.7872
2386.0,-627818.8573
2388.0,-627936.1653
2390.0,-628028.6884
2392.0,-628089.8217
2394.0,-628000.7265
2396.0,-627692.523
2398.0,-628019.9145
2400.0,-628038.8882
2402.0,-627902.9992
2404.0,-627913.204
2406.0,-627774.3775
2408.0,-628019.5148
2410.0,-627942.0615
2412.0,-627975.1082
2414.0,-627582.4373
2416.0,-628031.9513
2418.0,-627802.572
2420.0,-627574.7572
2422.0,-627761.5268
2424.0,-627978.527
2426.0,-627825.2613
2428.0,-627473.2567
2430.0,-627947.8277
2432.0,-627527.9282
2434.0,-628073.4315
2436.0,-627939.2679
2438.0,-628216.7982
2440.0,-627840.199
2442.0,-628016.8751
2444.0,-627909.934
2446.0,-627960.4655
2448.0,-628275.611
