Time (ps),Backbone RMSD ($\AA$)
6360.0,0.6101570177472773
6380.0,0.6038744495473396
6400.0,0.6099788620231599
6420.0,0.5934265910824912
6440.0,0.5996156983589579
6460.0,0.6020224836821937
6480.0,0.5987831282523897
6500.0,0.5839697362726024
6520.0,0.5926748185725991
6540.0,0.5926833886191119
6560.0,0.6137869987074821
6580.0,0.5894312827389658
6600.0,0.6158805259254942
6620.0,0.5815129835197289
6640.0,0.5872699781097085
6660.0,0.6275730452336887
6680.0,0.5886774794568423
6700.0,0.6073686487325582
6720.0,0.6140256324815948
6740.0,0.5927928343206017
6760.0,0.6176211693354813
6780.0,0.6047430567556183
6800.0,0.6214427660609739
6820.0,0.6085437351447024
6840.0,0.5807760209425791
6860.0,0.5840701910034708
6880.0,0.5969813702102117
6900.0,0.6096255345000322
6920.0,0.6012218404995949
6940.0,0.6059779550248897
6960.0,0.5944212017852821
6980.0,0.5918012889388321
7000.0,0.598059283836823
7020.0,0.597127853605864
7040.0,0.6169886601897702
7060.0,0.6079782877999391
7080.0,0.5992628580403615
7100.0,0.6080774117863389
7120.0,0.6177163742986592
7140.0,0.6039605914279719
7160.0,0.6040135657495258
7180.0,0.5983275709247629
7200.0,0.6202529002385858
7220.0,0.606705617493098
7240.0,0.60784306140656
7260.0,0.6165703950901062
7280.0,0.5984949305601739
7300.0,0.6315810825313791
7320.0,0.6110799657253447
7340.0,0.6014206290934923
7360.0,0.6161624210399821
7380.0,0.6170690406544936
7400.0,0.6106351320500797
7420.0,0.6224169607150412
7440.0,0.6085004349895621
7460.0,0.6303250929851124
7480.0,0.6188567101208139
7500.0,0.612009362104396
7520.0,0.6278536128379043
7540.0,0.6178299651974263
7560.0,0.6334363467680847
7580.0,0.6022021553123899
7600.0,0.635100151603813
7620.0,0.6214692931247517
7640.0,0.616385622387026
7660.0,0.6186077332970159
7680.0,0.6072901738951761
7700.0,0.6209118213101347
7720.0,0.6403534601456967
7740.0,0.6241641623099161
7760.0,0.6409792277451861
7780.0,0.6231437928765283
7800.0,0.6142294642878398
7820.0,0.6200892967586609
7840.0,0.6382574953110876
7860.0,0.6275024163463483
7880.0,0.6156711522600641
7900.0,0.6353362734083611
7920.0,0.6061943979137143
7940.0,0.612848913926395
7960.0,0.6322265035702305
7980.0,0.605376740087399
8000.0,0.5895359242293415
8020.0,0.615725088438808
8040.0,0.5912081315612032
8060.0,0.6158692419223333
8080.0,0.6180141289943516
8100.0,0.6266943039788222
8120.0,0.610840032499685
8140.0,0.6153781672113291
8160.0,0.6178933532838167
8180.0,0.6075638732908408
8200.0,0.6043962048337979
8220.0,0.6131641093317934
8240.0,0.5992248569258478
8260.0,0.6001283413283759
8280.0,0.6251970791149285
8300.0,0.6326336067868161
8320.0,0.6066383733263832
8340.0,0.6411546898567885
8360.0,0.6126562635948952
8380.0,0.5970738409243653
8400.0,0.6214126799886939
8420.0,0.6142092917280935
8440.0,0.6043322271945437
8460.0,0.608498034811539
8480.0,0.6090762817197223
8500.0,0.6239721320179036
8520.0,0.6336516388874346
8540.0,0.6119542185563552
8560.0,0.6202522346473027
8580.0,0.630735052752616
8600.0,0.6068028458921579
8620.0,0.6363438418860005
8640.0,0.6115667168611426
8660.0,0.6208950365864573
8680.0,0.6039862339565706
8700.0,0.6489543990534284
8720.0,0.6000412245037984
8740.0,0.6288662103222342
8760.0,0.6074398508997007
8780.0,0.6108150486053046
8800.0,0.614386124105227
8820.0,0.6063147304746942
8840.0,0.619066313736864
8860.0,0.6070984341521173
8880.0,0.6119684480496215
8900.0,0.6330991300677735
8920.0,0.6125878307897289
8940.0,0.6019263629690129
8960.0,0.5978403959947016
8980.0,0.6065348580263507
9000.0,0.6215009448673876
9020.0,0.6157311068108433
9040.0,0.6201437241925916
9060.0,0.6293246285844631
9080.0,0.6084895251141335
9100.0,0.6199503701773506
9120.0,0.6230760512701343
9140.0,0.6097471310629506
9160.0,0.6256872407674986
9180.0,0.6065805158689064
9200.0,0.6178033169806201
9220.0,0.6159093890320747
9240.0,0.595237140005693
9260.0,0.6179721076834125
9280.0,0.6289604601288392
9300.0,0.6268313976822955
9320.0,0.6010740005981586
9340.0,0.6261152441946586
9360.0,0.624631158395416
9380.0,0.6287217887937353
9400.0,0.6092138654757004
9420.0,0.6267150601351629
9440.0,0.622922454094742
9460.0,0.611239509402377
9480.0,0.6069171979210862
9500.0,0.622359715884497
9520.0,0.6228987640697868
9540.0,0.6093183500943722
9560.0,0.6329220369928146
9580.0,0.6279400628885943
9600.0,0.6513399064348355
9620.0,0.6291182466706965
9640.0,0.6127032640112122
9660.0,0.6139175764436976
9680.0,0.627647591242346
9700.0,0.6213970357571574
9720.0,0.6259584464015077
9740.0,0.6106557884994351
9760.0,0.6069971729297418
9780.0,0.6217003292492731
9800.0,0.6282015598112609
9820.0,0.6123743523852128
9840.0,0.6118950962687821
9860.0,0.6155994622134667
9880.0,0.6180993761887449
9900.0,0.63041557232209
9920.0,0.6498683076383545
9940.0,0.6414856540813062
9960.0,0.6304733601527417
9980.0,0.6192414068611323
10000.0,0.6301084409304809
10020.0,0.641261641075884
10040.0,0.6119084650146028
10060.0,0.6288722644389702
10080.0,0.6388576329200631
10100.0,0.6332299103426968
10120.0,0.6246238388393349
10140.0,0.6210838108446414
10160.0,0.6178664979900944
10180.0,0.6327389264728599
10200.0,0.6152452726286705
10220.0,0.6073101880803448
10240.0,0.6264166349877728
10260.0,0.6251005205600052
10280.0,0.6162882481073396
10300.0,0.6173407182561166
10320.0,0.5971375539277901
10340.0,0.6147439109873835
10360.0,0.6232453757343693
10380.0,0.6087103878408072
10400.0,0.6020302060139292
10420.0,0.6265709760297347
10440.0,0.6202417212426703
10460.0,0.6188706026399315
10480.0,0.6189618309219387
10500.0,0.6152161586375355
10520.0,0.6399520144246372
10540.0,0.6222637734463254
10560.0,0.6340011997657701
10580.0,0.6337215277194638
10600.0,0.6122744511132813
10620.0,0.6415471110881814
10640.0,0.6249919464937908
10660.0,0.63115242312002
10680.0,0.6307562480659494
10700.0,0.653916950442266
10720.0,0.6365729077607021
10740.0,0.6081559769302604
10760.0,0.6377695953946196
10780.0,0.6058561521837873
10800.0,0.6263146260372239
10820.0,0.6215888007696909
10840.0,0.6366073305718287
10860.0,0.6281706097425495
10880.0,0.6258809438668596
10900.0,0.6166996770841279
10920.0,0.6345475586420132
10940.0,0.6254284630243698
10960.0,0.6240531540997054
10980.0,0.6216938334799345
11000.0,0.6162949243861557
11020.0,0.6339792796200977
11040.0,0.6172472260431527
11060.0,0.6258589628768754
11080.0,0.6351283089343639
11100.0,0.6423642266223769
11120.0,0.6242700553763367
11140.0,0.6434756172095566
11160.0,0.6440492632030498
11180.0,0.6506132560904425
11200.0,0.6431503651912965
11220.0,0.6453669098648218
11240.0,0.6336377437407115
11260.0,0.6411377905994249
11280.0,0.6231463680110637
11300.0,0.6349536245134617
11320.0,0.629769359498784
11340.0,0.6285022643698687
11360.0,0.6485723384205618
11380.0,0.6193353633141551
11400.0,0.6351460950606
11420.0,0.6434373553945951
11440.0,0.6455573954132982
11460.0,0.6467428581335424
11480.0,0.6403870632971597
11500.0,0.6302301520561132
11520.0,0.6536212342155603
11540.0,0.6614767269400678
11560.0,0.646414618824034
11580.0,0.6407598039891552
11600.0,0.651409768292287
11620.0,0.6315942359450614
11640.0,0.6463763020279584
11660.0,0.6289324560611216
11680.0,0.644920573761916
11700.0,0.6491165772385449
11720.0,0.6670580292401795
11740.0,0.6423658300668234
11760.0,0.6502172646452546
11780.0,0.6506493874233851
11800.0,0.6494722137300658
11820.0,0.6370890271252505
11840.0,0.6502427721624515
11860.0,0.6381055212937752
11880.0,0.6504355815610903
11900.0,0.6657579654878844
11920.0,0.657574237816952
11940.0,0.6422889523644312
11960.0,0.6440494378165998
11980.0,0.6520589840930755
12000.0,0.6378184701801102
12020.0,0.6449807838601972
12040.0,0.6625181812379595
12060.0,0.6575469683898717
12080.0,0.6555816294870258
12100.0,0.6568401143380602
12120.0,0.6526840919846519
12140.0,0.6690077951366319
12160.0,0.6530784079538597
12180.0,0.6332848009216457
12200.0,0.656559403214794
12220.0,0.6614885950104871
12240.0,0.6591050166904112
12260.0,0.6362550241320739
12280.0,0.6313520848010428
12300.0,0.6470545351221348
12320.0,0.6400694188329564
12340.0,0.6579178231544353
12360.0,0.6454163483422876
12380.0,0.6312981268069957
12400.0,0.6661266885690816
12420.0,0.6424209582518006
12440.0,0.6536824713934061
12460.0,0.6423587198254331
12480.0,0.6601745934865545
12500.0,0.6320275624965251
12520.0,0.6484015865964223
12540.0,0.6431427749581256
12560.0,0.6703217724747867
12580.0,0.6646046922922203
12600.0,0.6477292256880685
12620.0,0.6479941380327154
12640.0,0.6753850445927471
12660.0,0.662218879983587
12680.0,0.6452583945789179
12700.0,0.6517619067847689
12720.0,0.6423091799641326
12740.0,0.6528232106627603
12760.0,0.6538737036842058
12780.0,0.6325445060946755
12800.0,0.6276603748946681
12820.0,0.6588537783008253
12840.0,0.6421724193350822
12860.0,0.6541035813864946
12880.0,0.6609495821663937
12900.0,0.6773801077337698
12920.0,0.6567293267861665
12940.0,0.6663582064674237
12960.0,0.6377514749823955
12980.0,0.6430975790298784
13000.0,0.6358592048119639
13020.0,0.6540252215894187
13040.0,0.6378013340725007
13060.0,0.6556582505283779
13080.0,0.6480292296365883
13100.0,0.6565730656156935
13120.0,0.6524081797120894
13140.0,0.662982365901967
13160.0,0.6379539264661674
13180.0,0.6269705112991938
13200.0,0.6471865706836438
13220.0,0.6368884272915241
13240.0,0.6604103548727038
13260.0,0.6469699481419213
13280.0,0.643755870567602
13300.0,0.6463912087770038
13320.0,0.6511593466907973
13340.0,0.6547342065879815
13360.0,0.6390778954529905
13380.0,0.6482887408321072
13400.0,0.6482568639370407
13420.0,0.6528314201051597
13440.0,0.6497957790152187
13460.0,0.6532568440802883
13480.0,0.6491763411997765
13500.0,0.6520313654412109
13520.0,0.6384844576590013
13540.0,0.6498472459880479
13560.0,0.6664476966716261
13580.0,0.6496799245603017
13600.0,0.6535885380789686
13620.0,0.6686714102240581
13640.0,0.6502172970158593
13660.0,0.6480335556477047
13680.0,0.6564357041277105
13700.0,0.6461388751749173
13720.0,0.6835634659451127
13740.0,0.6498215660696574
13760.0,0.636062072988695
13780.0,0.6457171644059034
13800.0,0.6328931970411199
13820.0,0.6515528414137882
13840.0,0.6428122195828403
13860.0,0.6715299953764118
13880.0,0.6498438006149089
13900.0,0.6540743680137285
13920.0,0.6649610887539171
13940.0,0.6276711111260554
13960.0,0.6503875713818698
13980.0,0.6501128476491191
14000.0,0.6399660426445005
14020.0,0.6588170448523215
14040.0,0.6735203230183704
14060.0,0.6623956322003289
14080.0,0.6391312325204105
14100.0,0.6703728969050493
14120.0,0.6551409728373676
14140.0,0.6648169174921947
14160.0,0.6615997805315619
14180.0,0.6568789338800596
14200.0,0.6659226397093082
14220.0,0.6532819619534065
14240.0,0.6728332936227722
14260.0,0.6750619347067234
14280.0,0.6611748725588333
14300.0,0.6667435822389896
14320.0,0.6586926368274587
14340.0,0.6737623703700005
14360.0,0.6599243555540237
14380.0,0.6598254069822784
14400.0,0.6726469823457508
14420.0,0.6643823734183741
14440.0,0.6638411504130262
14460.0,0.657645867063299
14480.0,0.653764404030162
14500.0,0.657761582484338
14520.0,0.6657318324141142
14540.0,0.6796042181283414
14560.0,0.6645493366581411
14580.0,0.6762166566680081
14600.0,0.6563548193805703
14620.0,0.6839057514512535
14640.0,0.662689135776399
14660.0,0.6615769149157955
14680.0,0.6918400882227568
14700.0,0.6326790902009616
14720.0,0.6597361543916679
14740.0,0.6397390486211719
14760.0,0.6503032108002159
14780.0,0.6511159076761422
14800.0,0.6386977705958481
14820.0,0.6507781269547933
14840.0,0.6807625312051476
14860.0,0.6414349198783194
14880.0,0.6622881101065164
14900.0,0.6606488396949648
14920.0,0.6495586166219455
14940.0,0.6428023290514573
14960.0,0.6556693991535215
14980.0,0.6660520100199937
15000.0,0.6461515869767567
15020.0,0.6565767929883256
15040.0,0.6508787327941985
15060.0,0.6642117662068057
15080.0,0.6692476807120895
15100.0,0.6573469449036168
15120.0,0.6547455919178771
15140.0,0.6621471120634522
15160.0,0.6733854263249998
15180.0,0.6768714937214039
15200.0,0.6592196454750374
15220.0,0.6644618614577922
15240.0,0.652855504684248
15260.0,0.6759045151530724
15280.0,0.6482017399648574
15300.0,0.6785335222602952
15320.0,0.658674964904078
15340.0,0.6865794049516619
15360.0,0.6816182326931295
15380.0,0.6647984657096498
15400.0,0.6540250726440501
15420.0,0.671276175007493
15440.0,0.666188954189902
15460.0,0.6768081253279152
15480.0,0.6637644452174727
15500.0,0.6714148517006071
15520.0,0.6775483300175414
15540.0,0.6407397442650788
15560.0,0.6507480943842919
15580.0,0.678623658529004
15600.0,0.6600312425209005
15620.0,0.6642695195034982
15640.0,0.6486743206044321
15660.0,0.6753068114279828
15680.0,0.6871766751297054
15700.0,0.6701191491269934
15720.0,0.6525319567935721
15740.0,0.6521868926300453
15760.0,0.6671663473930557
15780.0,0.6672689287505181
15800.0,0.6664618411768062
15820.0,0.6771923197974705
15840.0,0.6497700079534813
15860.0,0.681292274429326
15880.0,0.6961958625520484
15900.0,0.6825089465917666
15920.0,0.6703091595691822
15940.0,0.6821849813532377
15960.0,0.676119973974691
15980.0,0.6672477113282009
16000.0,0.6866742989994571
16020.0,0.6678955343876514
16040.0,0.6711841634708203
16060.0,0.6855753720408516
16080.0,0.6940986595721722
16100.0,0.6849158748966069
16120.0,0.6841648436210664
16140.0,0.6785121242468097
16160.0,0.6913905755987629
16180.0,0.6703520547175641
16200.0,0.6906637291976236
16220.0,0.6640087995581733
16240.0,0.7056094406755757
16260.0,0.6720125101961033
16280.0,0.6790067206363026
16300.0,0.6712748181349439
16320.0,0.6866616366307412
16340.0,0.6845715327269312
16360.0,0.6812936584106293
16380.0,0.6753877533103155
16400.0,0.6841980486257142
16420.0,0.6564739902380282
16440.0,0.6642308502669781
16460.0,0.6708571376163168
16480.0,0.6870329701493127
16500.0,0.662331827699482
16520.0,0.6942955603184507
16540.0,0.6835996687389827
16560.0,0.6819534427852485
16580.0,0.6612247667872896
16600.0,0.6912385688651957
16620.0,0.683098842463522
16640.0,0.6859298193773373
16660.0,0.688397773634685
16680.0,0.6814994945137035
16700.0,0.6958691115983969
16720.0,0.698214796446267
16740.0,0.7022564401123819
16760.0,0.6811949360455594
16780.0,0.7163440816790074
16800.0,0.6995238282173817
16820.0,0.676999139192072
16840.0,0.7040881256172998
16860.0,0.6771413146995728
16880.0,0.6836724474408888
16900.0,0.6956350708876463
16920.0,0.6871454634587509
16940.0,0.7148425637340655
16960.0,0.6992284108540225
16980.0,0.6975248571127682
17000.0,0.6955000804594449
17020.0,0.6988116295944207
17040.0,0.7123770045766694
17060.0,0.6850390215734182
17080.0,0.6969120832006034
17100.0,0.6895105142592173
17120.0,0.6911401089584173
17140.0,0.7081035500590618
17160.0,0.7050492370708668
17180.0,0.6887271920430255
17200.0,0.6898063345157727
17220.0,0.7072735574501784
17240.0,0.7070181808052602
17260.0,0.695420105211194
17280.0,0.6918848485407633
17300.0,0.7102120579282228
17320.0,0.6914576863188612
17340.0,0.6983616710748856
17360.0,0.6811344395793539
17380.0,0.7117423312739944
17400.0,0.6950168812371506
17420.0,0.6816687133559881
17440.0,0.6945835165154766
17460.0,0.6940577869614672
17480.0,0.6893889201462503
17500.0,0.6916412465374129
17520.0,0.6762684008841972
17540.0,0.6617174770397821
17560.0,0.6862321288813384
17580.0,0.6780830958211848
17600.0,0.6889455256686983
17620.0,0.7113223919908703
17640.0,0.685526632002793
17660.0,0.7059062609629673
17680.0,0.6910747095579288
17700.0,0.7018817251253321
17720.0,0.707649005308856
17740.0,0.6822400526465341
17760.0,0.73704603483828
17780.0,0.6988247443787207
17800.0,0.7069496878413033
17820.0,0.6789407179882593
17840.0,0.6871764455584014
17860.0,0.6952347880331838
17880.0,0.6901484470635065
17900.0,0.6947172915698437
17920.0,0.7150137359096995
17940.0,0.7087384607319087
17960.0,0.6910341735143154
17980.0,0.6917039146495789
18000.0,0.7097186379395474
18020.0,0.7124332592538801
18040.0,0.6924204875613831
18060.0,0.69442610374213
18080.0,0.6987468547128386
18100.0,0.6849266604029739
18120.0,0.7166525557872347
18140.0,0.7149092691903844
18160.0,0.7110846595066695
18180.0,0.6924303560386873
18200.0,0.7274590831563398
18220.0,0.719383408604336
18240.0,0.7202953737800212
18260.0,0.730053599734089
18280.0,0.7101849968274144
18300.0,0.7156048138352825
18320.0,0.6849545815583321
18340.0,0.7149266231153362
18360.0,0.7133511187819653
18380.0,0.6954480073323867
18400.0,0.6972316142491645
18420.0,0.721799299850789
18440.0,0.6951799947972246
18460.0,0.7026345725899862
18480.0,0.7146843546169647
18500.0,0.7154685494492059
18520.0,0.703844721931364
18540.0,0.6914399510515448
18560.0,0.6960452065947021
18580.0,0.696694352265955
18600.0,0.6888599513289911
18620.0,0.6897067310459017
18640.0,0.7117236472759447
18660.0,0.6983526028964243
18680.0,0.703457290471143
18700.0,0.696424546466774
18720.0,0.674383607767973
18740.0,0.7083974214697061
18760.0,0.6938872288063377
18780.0,0.7027699632231982
18800.0,0.6970411390006074
18820.0,0.6808391935818386
18840.0,0.6828560782720638
18860.0,0.6879255855071381
18880.0,0.69711053466325
18900.0,0.7128778396828052
18920.0,0.716956498397601
18940.0,0.7228881661694029
18960.0,0.6942973293939463
18980.0,0.7003525779119563
19000.0,0.7020663948622876
19020.0,0.7190712843172297
19040.0,0.6983374642880801
19060.0,0.6865099080825354
19080.0,0.68530086836821
19100.0,0.6996993875107264
19120.0,0.6956909753427537
19140.0,0.6895129984305013
19160.0,0.6874337462573419
19180.0,0.7176664001245155
19200.0,0.6906253078101281
19220.0,0.7295152024622286
19240.0,0.7089505999407809
19260.0,0.6847957823716927
19280.0,0.714901850443304
19300.0,0.6955186714162666
19320.0,0.6812185115517162
19340.0,0.6950954873513566
19360.0,0.6955222423067197
19380.0,0.7002204931755136
19400.0,0.6823963327649938
19420.0,0.7121090887204572
19440.0,0.7096748914948343
19460.0,0.6955334368334499
19480.0,0.7144506764989876
19500.0,0.7110511665174304
19520.0,0.6929015190642116
19540.0,0.7014741719854997
19560.0,0.7106008614836934
19580.0,0.7052927617080518
19600.0,0.6879773724459194
19620.0,0.7125034727343458
19640.0,0.7006939468940712
19660.0,0.7048865090994756
19680.0,0.698074736174606
19700.0,0.7087212787359957
19720.0,0.6919220859438804
19740.0,0.6699756198542001
19760.0,0.6839411071266126
19780.0,0.7063172539325395
19800.0,0.6909100548922619
19820.0,0.7208634305083413
19840.0,0.6961018825590221
19860.0,0.6951506761501459
19880.0,0.7016719192323605
19900.0,0.7058733101028221
19920.0,0.7136495895649064
19940.0,0.6990762526991404
19960.0,0.7133509688627917
19980.0,0.6978991233927863
20000.0,0.6858959643734279
20020.0,0.7045611562747727
20040.0,0.7070976993800369
20060.0,0.7283499811749133
20080.0,0.7282883121177989
20100.0,0.7157350791021075
20120.0,0.6919158025626752
